Protein.ID;Gene;GF_c_1 MaxLFQ Intensity;GF_c_27 MaxLFQ Intensity;GF_c_31 MaxLFQ Intensity;GF_d_1 MaxLFQ Intensity;GF_d_27 MaxLFQ Intensity;GF_d_31 MaxLFQ Intensity
SAHH2_HUMAN;AHCYL1;112000.82;69290.01;77766.836;26936.693;95891.695;60333.312
XPP2_HUMAN;XPNPEP2;0.0;0.0;0.0;0.0;0.0;0.0
KIF1C_HUMAN;KIF1C;0.0;0.0;0.0;0.0;0.0;0.0
NDUS5_HUMAN;NDUFS5;26626.984;26018.553;29507.857;0.0;0.0;20067.195
PDE6D_HUMAN;PDE6D;0.0;0.0;0.0;0.0;0.0;0.0
ORC4_HUMAN;ORC4;0.0;0.0;0.0;0.0;0.0;0.0
RAD21_HUMAN;RAD21;0.0;0.0;0.0;0.0;0.0;0.0
AK1BA_HUMAN;AKR1B10;0.0;0.0;0.0;0.0;0.0;0.0
TIM8A_HUMAN;TIMM8A;0.0;0.0;0.0;0.0;0.0;0.0
DHX16_HUMAN;DHX16;0.0;0.0;0.0;0.0;0.0;0.0
ZNRD2_HUMAN;ZNRD2;0.0;13586.337;0.0;0.0;0.0;0.0
GMFG_HUMAN;GMFG;0.0;0.0;0.0;0.0;0.0;0.0
BNI3L_HUMAN;BNIP3L;0.0;99821.01;0.0;0.0;0.0;0.0
KPRB_HUMAN;PRPSAP2;38950.84;21543.822;42784.973;23140.58;0.0;35051.254
SMCA5_HUMAN;SMARCA5;0.0;19781.586;0.0;0.0;0.0;0.0
JIP4_HUMAN;SPAG9;34311.227;39268.504;57959.582;37045.914;58269.17;50328.4
SUSD5_HUMAN;SUSD5;0.0;0.0;0.0;0.0;0.0;0.0
AQR_HUMAN;AQR;0.0;0.0;0.0;0.0;0.0;0.0
OPA1_HUMAN;OPA1;33917.34;30564.322;0.0;28989.787;0.0;29538.87
PCDGC_HUMAN;PCDHGA12;0.0;0.0;0.0;0.0;0.0;0.0
PI51C_HUMAN;PIP5K1C;0.0;0.0;0.0;0.0;0.0;0.0
TBCD4_HUMAN;TBC1D4;27541.072;0.0;0.0;0.0;0.0;0.0
PEPL_HUMAN;PPL;0.0;0.0;0.0;0.0;0.0;0.0
GSDME_HUMAN;GSDME;53233.63;32397.475;0.0;33281.906;30156.73;0.0
NRP2_HUMAN;NRP2;0.0;0.0;0.0;0.0;0.0;0.0
ACSL4_HUMAN;ACSL4;127005.56;100524.79;60782.574;150341.08;72036.25;55208.145
SNX3_HUMAN;SNX3;154987.67;166134.75;160739.89;113756.13;189175.19;116029.09
OGA_HUMAN;OGA;36451.035;27762.42;33310.39;32539.896;0.0;38006.234
ADCY9_HUMAN;ADCY9;0.0;34470.41;0.0;0.0;0.0;0.0
VINEX_HUMAN;SORBS3;98940.27;61043.793;77709.01;0.0;78773.72;84784.0
HNRPQ_HUMAN;SYNCRIP;166565.58;190651.27;198341.5;177540.62;171888.5;223786.05
TPST1_HUMAN;TPST1;0.0;27715.865;0.0;0.0;0.0;0.0
RNBP6_HUMAN;RANBP6;0.0;0.0;0.0;0.0;0.0;0.0
NEMF_HUMAN;NEMF;0.0;19333.578;0.0;0.0;0.0;0.0
GMDS_HUMAN;GMDS;37857.508;45218.227;0.0;41648.914;49669.074;0.0
NMT2_HUMAN;NMT2;0.0;12770.267;0.0;0.0;0.0;0.0
GREM1_HUMAN;GREM1;188935.33;161672.73;193893.55;205440.64;74314.57;91733.64
PLOD3_HUMAN;PLOD3;53182.04;71623.71;95561.64;64489.04;80764.48;88326.164
IF4E2_HUMAN;EIF4E2;0.0;421556.47;0.0;0.0;0.0;0.0
DIAP1_HUMAN;DIAPH1;65070.633;75218.83;97255.08;82781.53;38947.17;101295.53
SEP15_HUMAN;SELENOF;0.0;0.0;0.0;0.0;0.0;32171.963
TSN3_HUMAN;TSPAN3;0.0;0.0;0.0;0.0;0.0;0.0
EXOC3_HUMAN;EXOC3;31409.277;26515.1;0.0;32838.758;26664.094;0.0
PDE8A_HUMAN;PDE8A;0.0;0.0;0.0;0.0;0.0;0.0
PLIN3_HUMAN;PLIN3;219776.88;244310.14;282329.56;156038.02;246661.17;166616.86
MOT2_HUMAN;SLC16A7;0.0;0.0;0.0;0.0;0.0;0.0
ANM3_HUMAN;PRMT3;0.0;0.0;0.0;0.0;0.0;0.0
IMA7_HUMAN;KPNA6;57305.996;92741.54;58940.89;89173.39;69462.41;78042.09
UGDH_HUMAN;UGDH;222472.2;237957.66;466067.62;213104.16;209357.72;389350.03
TPST2_HUMAN;TPST2;0.0;0.0;0.0;0.0;0.0;0.0
LPXN_HUMAN;LPXN;31827.74;40074.625;0.0;56690.25;0.0;0.0
CTND1_HUMAN;CTNND1;59283.004;73276.0;81887.15;74721.69;70576.56;80363.266
ICMT_HUMAN;ICMT;0.0;0.0;0.0;0.0;0.0;0.0
EIF1B_HUMAN;EIF1B;0.0;0.0;0.0;0.0;0.0;0.0
SNX2_HUMAN;SNX2;69348.41;59065.703;84753.22;48669.61;74413.44;65960.04
DPM1_HUMAN;DPM1;60187.76;47089.51;68036.766;60335.844;0.0;51558.65
USO1_HUMAN;USO1;97228.01;109969.06;104282.17;125750.45;110237.46;116561.17
RT14_HUMAN;MRPS14;0.0;0.0;0.0;0.0;0.0;0.0
TOM1_HUMAN;TOM1;164442.23;244290.66;192949.19;144549.39;233122.75;163481.38
CCD22_HUMAN;CCDC22;53754.38;37198.168;29563.217;43565.246;35899.08;36406.094
PQBP1_HUMAN;PQBP1;0.0;0.0;0.0;0.0;0.0;0.0
PRAF2_HUMAN;PRAF2;92353.055;89399.34;150977.72;76940.086;0.0;85062.95
DKC1_HUMAN;DKC1;55626.582;57304.39;53522.426;40101.6;50685.973;0.0
IF2P_HUMAN;EIF5B;53934.05;62143.49;68839.7;31975.375;71667.09;21234.71
EDF1_HUMAN;EDF1;47167.945;38080.223;75992.21;29147.736;0.0;56642.223
DIAP2_HUMAN;DIAPH2;35883.81;0.0;0.0;42163.7;22147.918;47363.324
DNJA2_HUMAN;DNAJA2;90147.22;91287.234;94018.875;0.0;136097.39;0.0
CUTA_HUMAN;CUTA;685404.44;203404.16;665456.44;152890.98;259799.75;342988.28
PFD1_HUMAN;PFDN1;94142.37;65376.8;96498.02;53554.125;85820.62;74257.55
PP1RB_HUMAN;PPP1R11;0.0;16271.222;0.0;0.0;0.0;0.0
NOL3_HUMAN;NOL3;41049.77;68925.88;45712.56;44328.523;166004.38;73196.125
ABCB7_HUMAN;ABCB7;0.0;14788.301;0.0;22251.18;16530.492;0.0
SRGP2_HUMAN;SRGAP2;0.0;0.0;0.0;0.0;0.0;0.0
AUXI_HUMAN;DNAJC6;0.0;18820.715;0.0;52899.12;0.0;0.0
XYLK_HUMAN;FAM20B;0.0;0.0;0.0;0.0;0.0;0.0
WDR1_HUMAN;WDR1;511297.9;550892.0;580007.8;724718.8;479715.75;592140.2
FZD7_HUMAN;FZD7;0.0;0.0;0.0;0.0;0.0;0.0
SLIT3_HUMAN;SLIT3;0.0;0.0;0.0;0.0;0.0;0.0
ATP9A_HUMAN;ATP9A;0.0;0.0;0.0;43881.523;0.0;0.0
ROCK2_HUMAN;ROCK2;93928.31;83857.65;107811.15;102490.1;101793.85;109457.484
CPNE3_HUMAN;CPNE3;110758.836;94657.945;66785.734;117307.945;79359.27;79069.8
HIP1R_HUMAN;HIP1R;0.0;0.0;0.0;0.0;0.0;0.0
OBSL1_HUMAN;OBSL1;0.0;0.0;0.0;0.0;0.0;0.0
CLU_HUMAN;CLUH;0.0;86771.89;0.0;0.0;0.0;0.0
CAND2_HUMAN;CAND2;0.0;0.0;0.0;0.0;0.0;0.0
T22D2_HUMAN;TSC22D2;0.0;0.0;0.0;0.0;0.0;0.0
DJC13_HUMAN;DNAJC13;72175.445;54064.81;57245.863;85827.63;29576.451;51392.402
PHAR2_HUMAN;PHACTR2;0.0;0.0;0.0;0.0;0.0;0.0
PP6R2_HUMAN;PPP6R2;0.0;0.0;0.0;0.0;0.0;0.0
CNOT3_HUMAN;CNOT3;0.0;0.0;0.0;0.0;0.0;0.0
ANR17_HUMAN;ANKRD17;0.0;91211.17;0.0;0.0;0.0;0.0
COQ9_HUMAN;COQ9;0.0;0.0;0.0;0.0;0.0;0.0
GGCT_HUMAN;GGCT;32502.459;21484.572;0.0;0.0;55218.6;25135.041
NDUS7_HUMAN;NDUFS7;0.0;42332.69;0.0;41484.094;0.0;35117.24
RTN2_HUMAN;RTN2;0.0;0.0;0.0;0.0;0.0;0.0
ZPR1_HUMAN;ZPR1;0.0;48449.5;0.0;0.0;0.0;0.0
NIPS2_HUMAN;NIPSNAP2;0.0;20488.137;0.0;22468.316;24663.809;0.0
SEM7A_HUMAN;SEMA7A;0.0;0.0;0.0;0.0;0.0;0.0
CILP1_HUMAN;CILP;0.0;0.0;0.0;0.0;0.0;0.0
PDCD6_HUMAN;PDCD6;81998.27;103701.125;69724.75;77095.734;82202.625;58994.883
TBCA_HUMAN;TBCA;217314.08;213382.55;355907.56;145476.25;374596.75;184192.05
VATG1_HUMAN;ATP6V1G1;136918.36;130848.54;170811.48;94064.91;195240.27;89762.7
VPS4B_HUMAN;VPS4B;24835.613;25889.36;0.0;33875.074;37800.652;0.0
MPU1_HUMAN;MPDU1;0.0;45289.38;0.0;110780.11;0.0;125719.39
ENTP3_HUMAN;ENTPD3;0.0;0.0;0.0;0.0;0.0;0.0
ENTP5_HUMAN;ENTPD5;0.0;0.0;0.0;0.0;0.0;0.0
H2AY_HUMAN;MACROH2A1;131795.08;104844.99;89506.71;107734.35;104574.76;117305.34
SH3L1_HUMAN;SH3BGRL;115034.85;63120.36;114038.36;75632.39;133450.56;134455.56
FLNB_HUMAN;FLNB;220751.61;112497.7;130650.664;263036.16;65232.25;118076.7
VAMP4_HUMAN;VAMP4;0.0;0.0;0.0;0.0;0.0;0.0
NDUS6_HUMAN;NDUFS6;40905.25;41314.85;39738.13;23527.842;58130.598;38047.67
PEX14_HUMAN;PEX14;0.0;0.0;0.0;0.0;0.0;0.0
TRIM3_HUMAN;TRIM3;0.0;19173.895;0.0;22949.215;22210.031;20150.713
CISY_HUMAN;CS;142661.52;165197.8;115841.96;206444.52;145606.98;119027.71
SPAG7_HUMAN;SPAG7;0.0;0.0;0.0;0.0;0.0;0.0
SC22B_HUMAN;SEC22B;170885.83;158008.7;134715.9;159991.52;71828.12;126212.48
TACC1_HUMAN;TACC1;0.0;46662.17;35474.945;39641.074;0.0;0.0
LRCH4_HUMAN;LRCH4;0.0;0.0;0.0;0.0;0.0;0.0
MTX2_HUMAN;MTX2;37055.004;43836.598;0.0;53269.137;125462.78;39981.254
VP26A_HUMAN;VPS26A;77084.74;57274.504;59920.465;78827.55;48816.59;57511.125
NDUB1_HUMAN;NDUFB1;0.0;0.0;0.0;0.0;0.0;0.0
MPPB_HUMAN;PMPCB;52514.945;40701.703;43831.832;30207.176;45709.027;0.0
KTNA1_HUMAN;KATNA1;0.0;0.0;0.0;0.0;0.0;0.0
CRLF1_HUMAN;CRLF1;0.0;0.0;0.0;0.0;0.0;0.0
PSIP1_HUMAN;PSIP1;0.0;29628.658;48168.43;0.0;29094.223;0.0
ERLN1_HUMAN;ERLIN1;34451.14;37665.062;47070.496;35682.004;0.0;0.0
GPC4_HUMAN;GPC4;0.0;0.0;0.0;0.0;0.0;0.0
NDUS3_HUMAN;NDUFS3;93432.96;49600.19;95687.74;33528.312;56751.79;60459.66
SRS10_HUMAN;SRSF10;65118.3;46315.832;102337.914;0.0;53591.527;0.0
HSBP1_HUMAN;HSBP1;0.0;22389.588;0.0;0.0;26954.275;0.0
CLD11_HUMAN;CLDN11;0.0;0.0;0.0;0.0;0.0;0.0
ECI2_HUMAN;ECI2;34936.91;40454.547;33556.098;34876.938;41426.254;33153.086
BAF_HUMAN;BANF1;240569.88;132461.64;224000.02;119411.17;183241.05;198137.66
SF3B1_HUMAN;SF3B1;64365.04;87569.87;77803.21;106315.41;85667.74;70468.016
CSDE1_HUMAN;CSDE1;36323.195;48292.574;60111.277;28814.256;54603.395;39857.43
WBP4_HUMAN;WBP4;0.0;0.0;0.0;0.0;0.0;0.0
PRKRA_HUMAN;PRKRA;35124.2;47442.47;45288.926;46374.71;76601.11;50419.418
ITA10_HUMAN;ITGA10;0.0;0.0;0.0;0.0;0.0;0.0
MYCB2_HUMAN;MYCBP2;0.0;0.0;0.0;0.0;0.0;0.0
KBL_HUMAN;GCAT;0.0;0.0;0.0;0.0;0.0;0.0
NPM3_HUMAN;NPM3;0.0;0.0;123167.78;0.0;0.0;0.0
LYPA1_HUMAN;LYPLA1;73819.555;44341.01;62611.72;55800.414;0.0;69604.29
SPB7_HUMAN;SERPINB7;0.0;0.0;0.0;0.0;0.0;0.0
U520_HUMAN;SNRNP200;43912.242;52945.76;56023.617;34219.984;31530.63;42215.414
TIPRL_HUMAN;TIPRL;0.0;23322.432;0.0;24851.879;0.0;0.0
TM1L1_HUMAN;TOM1L1;0.0;0.0;0.0;0.0;0.0;0.0
PPM1B_HUMAN;PPM1B;0.0;0.0;0.0;0.0;0.0;0.0
NU155_HUMAN;NUP155;0.0;23170.035;0.0;21374.998;0.0;0.0
XRP2_HUMAN;RP2;0.0;23643.035;0.0;31878.086;0.0;0.0
CRTAP_HUMAN;CRTAP;54753.875;88631.79;89291.33;37072.09;67116.89;100752.34
CMC1_HUMAN;SLC25A12;0.0;0.0;0.0;18601.219;0.0;0.0
PALM_HUMAN;PALM;0.0;0.0;0.0;0.0;0.0;39121.18
RENR_HUMAN;ATP6AP2;0.0;33998.13;0.0;26907.172;0.0;0.0
CD123_HUMAN;CDC123;0.0;0.0;0.0;0.0;0.0;0.0
BCAR3_HUMAN;BCAR3;0.0;0.0;0.0;0.0;0.0;0.0
POP7_HUMAN;POP7;0.0;0.0;0.0;0.0;0.0;0.0
RPP40_HUMAN;RPP40;0.0;0.0;0.0;0.0;0.0;0.0
EIF3G_HUMAN;EIF3G;46320.23;52531.293;67224.945;42432.32;70396.41;54203.133
EIF3J_HUMAN;EIF3J;32182.936;30772.809;45662.926;26811.346;48036.562;45499.492
CBR3_HUMAN;CBR3;51388.137;47351.89;36492.324;34671.703;37334.363;0.0
PSD10_HUMAN;PSMD10;33563.777;29423.51;24659.852;0.0;0.0;0.0
FACE1_HUMAN;ZMPSTE24;37893.133;33527.168;32727.852;65197.336;36832.05;41459.24
SC5D_HUMAN;SC5D;0.0;0.0;0.0;0.0;0.0;0.0
IDHC_HUMAN;IDH1;441638.75;336281.84;244774.34;280411.03;319239.16;243668.89
SCO1_HUMAN;SCO1;70099.85;57818.49;0.0;83627.84;36205.793;65049.906
CP7B1_HUMAN;CYP7B1;0.0;0.0;0.0;0.0;0.0;0.0
ATRN_HUMAN;ATRN;0.0;0.0;0.0;0.0;0.0;0.0
RBBP9_HUMAN;RBBP9;26329.158;20712.893;0.0;28155.953;24309.162;0.0
STAM2_HUMAN;STAM2;0.0;0.0;0.0;0.0;0.0;0.0
AL1L1_HUMAN;ALDH1L1;42297.113;54840.71;55023.04;36397.164;43930.72;67196.55
DHRS3_HUMAN;DHRS3;30316.04;0.0;0.0;33414.152;0.0;0.0
PRAF3_HUMAN;ARL6IP5;197430.72;114336.43;91949.86;251344.08;0.0;196324.62
DYSF_HUMAN;DYSF;0.0;0.0;0.0;0.0;0.0;0.0
SPF27_HUMAN;BCAS2;37882.504;36067.316;49916.64;0.0;52036.76;0.0
DCTN3_HUMAN;DCTN3;74402.24;106796.375;87889.66;78323.45;139567.88;98752.875
DNJC8_HUMAN;DNAJC8;43046.08;16948.574;44539.58;0.0;0.0;0.0
SPF30_HUMAN;SMNDC1;0.0;0.0;0.0;0.0;0.0;0.0
ATP5H_HUMAN;ATP5PD;212574.97;130160.22;246342.67;129626.516;120969.125;192903.95
TSN9_HUMAN;TSPAN9;0.0;0.0;0.0;33497.793;0.0;0.0
FLOT1_HUMAN;FLOT1;92753.3;71082.96;52207.164;93756.89;67715.63;81245.95
TRIO_HUMAN;TRIO;0.0;40941.19;40483.297;39356.062;0.0;34858.836
ATP5L_HUMAN;ATP5MG;94551.25;65464.285;70378.52;71308.82;121269.62;94569.59
CBPD_HUMAN;CPD;0.0;50884.46;0.0;27653.264;0.0;0.0
GLRX3_HUMAN;GLRX3;52973.844;68319.875;85238.18;56479.984;102021.5;77473.05
RL1D1_HUMAN;RSL1D1;45296.105;66967.93;76247.484;51154.414;49779.035;67165.164
WFS1_HUMAN;WFS1;0.0;0.0;0.0;0.0;0.0;0.0
CLPX_HUMAN;CLPX;0.0;0.0;0.0;0.0;0.0;0.0
NEUL1_HUMAN;NEURL1;0.0;0.0;0.0;0.0;0.0;0.0
S14L2_HUMAN;SEC14L2;0.0;0.0;0.0;32341.293;0.0;0.0
STC2_HUMAN;STC2;0.0;0.0;0.0;0.0;0.0;0.0
SYUG_HUMAN;SNCG;0.0;0.0;0.0;0.0;0.0;0.0
CIAO1_HUMAN;CIAO1;27005.572;24953.78;26607.277;0.0;0.0;0.0
PDE5A_HUMAN;PDE5A;0.0;34569.656;0.0;0.0;0.0;0.0
SRP72_HUMAN;SRP72;78966.875;99592.56;115029.82;95448.23;103889.55;111039.63
DDAH1_HUMAN;DDAH1;147314.14;114263.625;87391.66;65608.24;147173.88;96040.08
RMP_HUMAN;URI1;0.0;0.0;0.0;0.0;0.0;0.0
B3GA3_HUMAN;B3GAT3;0.0;0.0;0.0;0.0;0.0;0.0
MTA2_HUMAN;MTA2;0.0;20886.99;0.0;0.0;0.0;0.0
STK10_HUMAN;STK10;30052.123;31093.564;0.0;41812.383;43212.78;0.0
GFPT2_HUMAN;GFPT2;0.0;0.0;0.0;0.0;0.0;0.0
SLIT2_HUMAN;SLIT2;0.0;0.0;0.0;0.0;0.0;0.0
LTN1_HUMAN;LTN1;0.0;0.0;0.0;0.0;0.0;0.0
TOM70_HUMAN;TOMM70;150699.03;157245.38;131550.42;143172.73;177183.47;143667.73
IPO13_HUMAN;IPO13;0.0;0.0;0.0;0.0;0.0;0.0
MYO1D_HUMAN;MYO1D;85111.98;39778.586;0.0;68962.58;45709.71;44518.61
MICA2_HUMAN;MICAL2;0.0;0.0;0.0;0.0;0.0;0.0
SC24D_HUMAN;SEC24D;37065.105;36003.547;50049.555;42444.8;24303.104;51882.805
NFASC_HUMAN;NFASC;0.0;0.0;0.0;0.0;0.0;0.0
UFL1_HUMAN;UFL1;60845.273;49657.285;51492.96;46935.52;49074.176;67897.15
SRBS2_HUMAN;SORBS2;0.0;0.0;0.0;0.0;0.0;76172.4
TMCC1_HUMAN;TMCC1;0.0;0.0;0.0;0.0;0.0;0.0
UBXN7_HUMAN;UBXN7;0.0;0.0;0.0;0.0;0.0;0.0
SUN1_HUMAN;SUN1;0.0;0.0;0.0;0.0;0.0;0.0
PLPHP_HUMAN;PLPBP;71403.3;80864.91;73767.35;84526.555;62054.777;67607.06
ERLN2_HUMAN;ERLIN2;33222.734;40177.88;0.0;38739.965;0.0;0.0
PRP6_HUMAN;PRPF6;0.0;0.0;0.0;0.0;0.0;0.0
DKK1_HUMAN;DKK1;0.0;0.0;0.0;0.0;0.0;0.0
ABCA8_HUMAN;ABCA8;0.0;0.0;0.0;0.0;0.0;0.0
FRYL_HUMAN;FRYL;392294.66;0.0;0.0;0.0;0.0;424261.16
ENDD1_HUMAN;ENDOD1;42503.582;52410.55;87710.46;38260.29;56141.42;149896.67
GLSK_HUMAN;GLS;145224.23;156618.47;184010.92;340468.44;209931.22;249212.16
ABLM3_HUMAN;ABLIM3;0.0;0.0;0.0;0.0;0.0;0.0
UBP19_HUMAN;USP19;0.0;68085.59;0.0;0.0;68521.68;0.0
AP2A2_HUMAN;AP2A2;135901.47;96747.72;115007.06;133207.14;0.0;119235.05
SC31A_HUMAN;SEC31A;170557.34;232236.58;209030.36;207980.84;239772.47;218077.52
HEXI1_HUMAN;HEXIM1;0.0;0.0;0.0;0.0;0.0;0.0
SOX30_HUMAN;SOX30;0.0;2034651.9;0.0;0.0;0.0;0.0
INMT_HUMAN;INMT;0.0;0.0;0.0;0.0;0.0;0.0
YIF1A_HUMAN;YIF1A;0.0;0.0;0.0;0.0;0.0;0.0
UBR5_HUMAN;UBR5;0.0;0.0;0.0;0.0;0.0;0.0
AGFG2_HUMAN;AGFG2;0.0;0.0;0.0;0.0;0.0;0.0
PRS23_HUMAN;PRSS23;0.0;0.0;0.0;0.0;0.0;0.0
NDUB6_HUMAN;NDUFB6;0.0;41595.977;0.0;37651.316;0.0;0.0
MFN2_HUMAN;MFN2;0.0;0.0;0.0;45073.24;0.0;0.0
SPN1_HUMAN;SNUPN;0.0;0.0;0.0;0.0;0.0;0.0
UBE4B_HUMAN;UBE4B;0.0;19153.27;0.0;20238.402;0.0;0.0
ZFPL1_HUMAN;ZFPL1;0.0;0.0;0.0;0.0;0.0;0.0
ELP1_HUMAN;ELP1;0.0;0.0;0.0;0.0;0.0;0.0
GBRAP_HUMAN;GABARAP;62483.008;85240.24;0.0;44370.145;98079.305;0.0
NDUB4_HUMAN;NDUFB4;50870.62;56324.215;0.0;39493.137;57085.832;54674.156
NDUB8_HUMAN;NDUFB8;0.0;0.0;0.0;0.0;0.0;0.0
NDUA7_HUMAN;NDUFA7;25946.953;32097.488;35641.76;0.0;36719.305;0.0
VAMP5_HUMAN;VAMP5;0.0;0.0;0.0;0.0;0.0;0.0
RTN3_HUMAN;RTN3;0.0;100793.86;71472.03;146872.03;0.0;0.0
LETM1_HUMAN;LETM1;69966.67;65920.195;47626.207;72144.19;89822.586;62494.504
EPN2_HUMAN;EPN2;0.0;0.0;0.0;0.0;0.0;0.0
STBD1_HUMAN;STBD1;0.0;0.0;0.0;0.0;0.0;0.0
ZRAB2_HUMAN;ZRANB2;0.0;0.0;0.0;0.0;0.0;0.0
SNX4_HUMAN;SNX4;0.0;14705.63;33164.15;18672.506;0.0;0.0
LC7L3_HUMAN;LUC7L3;24084.879;17911.074;21292.832;0.0;26973.123;0.0
APOL3_HUMAN;APOL3;0.0;0.0;0.0;0.0;0.0;0.0
MTMR5_HUMAN;SBF1;0.0;22051.752;0.0;0.0;0.0;0.0
GOSR1_HUMAN;GOSR1;25334.275;44070.164;0.0;0.0;0.0;0.0
CCDB1_HUMAN;CCNDBP1;0.0;0.0;0.0;0.0;0.0;0.0
EPM2A_HUMAN;EPM2A;0.0;0.0;0.0;0.0;0.0;0.0
VAPB_HUMAN;VAPB;102492.59;89891.35;80479.34;75629.59;93091.54;75232.03
SNAPN_HUMAN;SNAPIN;0.0;0.0;0.0;0.0;0.0;0.0
MPZL1_HUMAN;MPZL1;37104.117;48358.426;0.0;50258.09;0.0;0.0
NDUC2_HUMAN;NDUFC2;28301.436;38160.41;0.0;28583.32;0.0;35021.71
FKBP9_HUMAN;FKBP9;137741.19;124035.66;103813.02;64298.906;134027.88;100905.05
CELF2_HUMAN;CELF2;0.0;0.0;0.0;0.0;0.0;0.0
6PGL_HUMAN;PGLS;158240.42;151959.86;86671.79;110584.94;129629.4;137618.17
PAPS2_HUMAN;PAPSS2;65733.05;108504.05;148363.78;111462.09;166094.77;102849.19
SMC2_HUMAN;SMC2;147922.42;72097.81;87871.35;177554.45;0.0;89907.63
ATG7_HUMAN;ATG7;31490.541;40600.348;0.0;50286.254;27817.195;37253.027
TRI16_HUMAN;TRIM16;33855.246;0.0;0.0;0.0;0.0;0.0
ZBT7A_HUMAN;ZBTB7A;0.0;0.0;0.0;0.0;0.0;0.0
LYPA2_HUMAN;LYPLA2;0.0;15479.15;0.0;19338.07;0.0;0.0
IPO7_HUMAN;IPO7;148873.95;213240.77;185491.19;154039.42;162140.03;234734.25
TFIP8_HUMAN;TNFAIP8;0.0;0.0;0.0;0.0;0.0;0.0
CCN4_HUMAN;CCN4;0.0;0.0;0.0;0.0;0.0;0.0
AGM1_HUMAN;PGM3;106397.3;110754.4;109163.05;76389.305;114675.65;111445.695
MOCS3_HUMAN;MOCS3;0.0;0.0;0.0;0.0;0.0;0.0
CD2B2_HUMAN;CD2BP2;0.0;0.0;0.0;0.0;0.0;0.0
BRI3_HUMAN;BRI3;0.0;0.0;0.0;0.0;0.0;0.0
SVIL_HUMAN;SVIL;36028.004;24491.328;0.0;0.0;0.0;0.0
AHSA1_HUMAN;AHSA1;62900.016;58434.797;87537.09;46589.523;55908.77;71343.664
ATS2_HUMAN;ADAMTS2;0.0;0.0;0.0;0.0;0.0;0.0
PARN_HUMAN;PARN;0.0;0.0;0.0;0.0;0.0;0.0
PSMG1_HUMAN;PSMG1;25280.578;24925.387;37866.887;23291.236;26288.697;0.0
SGPL1_HUMAN;SGPL1;0.0;0.0;0.0;0.0;0.0;29878.064
NSA2_HUMAN;NSA2;0.0;0.0;0.0;0.0;0.0;0.0
G6PE_HUMAN;H6PD;67028.41;49900.52;0.0;69075.53;56160.055;45957.145
SC24A_HUMAN;SEC24A;0.0;20506.246;0.0;23286.45;0.0;0.0
SC24B_HUMAN;SEC24B;49446.78;21843.145;0.0;0.0;0.0;0.0
AGRL2_HUMAN;ADGRL2;0.0;0.0;0.0;0.0;0.0;0.0
VNN1_HUMAN;VNN1;0.0;0.0;0.0;0.0;0.0;0.0
VNN2_HUMAN;VNN2;0.0;0.0;0.0;0.0;0.0;0.0
GTR10_HUMAN;SLC2A10;0.0;0.0;0.0;0.0;0.0;0.0
TYDP2_HUMAN;TDP2;0.0;0.0;0.0;0.0;0.0;0.0
MPC2_HUMAN;MPC2;0.0;45906.844;0.0;70937.47;0.0;0.0
ETHE1_HUMAN;ETHE1;81823.34;74943.195;54601.176;107436.164;96846.875;39449.7
ACSL3_HUMAN;ACSL3;79888.44;68721.95;63288.12;80927.05;54793.855;63523.562
STABP_HUMAN;STAMBP;28510.117;24141.053;0.0;21485.898;0.0;0.0
ASML_HUMAN;ASMTL;38809.39;39959.1;49220.31;51072.895;35446.67;45675.863
CDS2_HUMAN;CDS2;0.0;0.0;0.0;49144.234;0.0;40751.016
K2C75_HUMAN;KRT75;0.0;0.0;0.0;0.0;0.0;0.0
CEP43_HUMAN;CEP43;0.0;0.0;0.0;0.0;0.0;0.0
RAB3D_HUMAN;RAB3D;0.0;0.0;0.0;0.0;0.0;0.0
SNP29_HUMAN;SNAP29;58859.08;38520.605;37441.188;42885.637;43300.637;0.0
OXSR1_HUMAN;OXSR1;0.0;29354.781;33595.703;43977.773;34202.117;57409.566
HS74L_HUMAN;HSPA4L;36218.574;0.0;0.0;0.0;0.0;0.0
PTBP3_HUMAN;PTBP3;0.0;0.0;0.0;0.0;0.0;0.0
TBCD8_HUMAN;TBC1D8;0.0;0.0;0.0;0.0;0.0;0.0
LSM8_HUMAN;LSM8;0.0;0.0;0.0;0.0;0.0;0.0
AP2A1_HUMAN;AP2A1;91898.4;86103.21;88772.5;120860.02;69685.27;101725.625
DDX58_HUMAN;DDX58;0.0;26702.664;0.0;0.0;0.0;65717.55
STAU1_HUMAN;STAU1;30677.062;34794.863;38478.312;27915.53;38815.96;37448.113
TTC4_HUMAN;TTC4;0.0;0.0;0.0;0.0;0.0;0.0
TM50A_HUMAN;TMEM50A;0.0;0.0;0.0;0.0;0.0;0.0
CAVN2_HUMAN;CAVIN2;0.0;0.0;0.0;0.0;0.0;0.0
BAG2_HUMAN;BAG2;69025.8;89425.43;86204.234;60636.348;72853.4;45962.996
BAG3_HUMAN;BAG3;57243.145;44641.867;94078.06;51742.742;85613.664;91157.29
DCMC_HUMAN;MLYCD;0.0;0.0;0.0;0.0;0.0;0.0
QORL1_HUMAN;CRYZL1;0.0;46705.895;0.0;0.0;0.0;0.0
AIFM1_HUMAN;AIFM1;57479.297;47020.69;38264.04;43333.418;50576.887;48277.41
CLIC3_HUMAN;CLIC3;0.0;0.0;0.0;0.0;0.0;0.0
