Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
EDIL3_HUMAN;EDIL3;81486.16;60771.074;52043.977;63787.938;65026.4;70280.805
SAHH2_HUMAN;AHCYL1;99522.24;76805.22;102368.21;70311.54;70784.75;76109.39
XPP2_HUMAN;XPNPEP2;0.0;0.0;0.0;0.0;0.0;0.0
KIF1C_HUMAN;KIF1C;0.0;0.0;0.0;0.0;0.0;0.0
NDUS5_HUMAN;NDUFS5;33257.01;31618.8;0.0;31531.396;37696.72;39665.51
PDE6D_HUMAN;PDE6D;0.0;0.0;0.0;0.0;0.0;0.0
ORC4_HUMAN;ORC4;0.0;0.0;0.0;0.0;0.0;0.0
RAD21_HUMAN;RAD21;0.0;0.0;0.0;0.0;0.0;0.0
AK1BA_HUMAN;AKR1B10;0.0;0.0;0.0;0.0;0.0;0.0
TIM8A_HUMAN;TIMM8A;45489.434;0.0;0.0;0.0;42961.984;0.0
DHX16_HUMAN;DHX16;0.0;9473.25;32222.02;0.0;0.0;0.0
ZNRD2_HUMAN;ZNRD2;0.0;0.0;0.0;0.0;0.0;0.0
GMFG_HUMAN;GMFG;0.0;0.0;0.0;0.0;0.0;0.0
BNI3L_HUMAN;BNIP3L;0.0;0.0;0.0;0.0;0.0;0.0
KPRB_HUMAN;PRPSAP2;33361.21;32872.992;43393.918;0.0;0.0;0.0
SMCA5_HUMAN;SMARCA5;0.0;0.0;25096.764;0.0;0.0;0.0
JIP4_HUMAN;SPAG9;42513.137;37776.45;36723.438;54337.93;56909.914;42550.156
SUSD5_HUMAN;SUSD5;0.0;0.0;0.0;0.0;0.0;0.0
AQR_HUMAN;AQR;0.0;0.0;0.0;0.0;0.0;0.0
OPA1_HUMAN;OPA1;30407.201;25501.836;34765.816;18584.912;28926.684;32505.744
PCDGC_HUMAN;PCDHGA12;0.0;0.0;0.0;0.0;0.0;0.0
PI51C_HUMAN;PIP5K1C;0.0;0.0;0.0;0.0;0.0;0.0
TBCD4_HUMAN;TBC1D4;0.0;0.0;0.0;0.0;0.0;0.0
PEPL_HUMAN;PPL;0.0;0.0;0.0;0.0;0.0;0.0
GSDME_HUMAN;GSDME;52137.848;26245.066;37902.57;0.0;39238.223;29093.695
NRP2_HUMAN;NRP2;0.0;0.0;0.0;0.0;0.0;0.0
ACSL4_HUMAN;ACSL4;119378.87;95894.12;107901.5;97815.44;99956.59;88043.22
SNX3_HUMAN;SNX3;165383.03;151570.23;167228.73;122888.46;117557.83;203118.66
OGA_HUMAN;OGA;37290.055;57095.473;44001.12;52301.062;0.0;32315.426
ADCY9_HUMAN;ADCY9;0.0;34865.297;0.0;0.0;0.0;0.0
VINEX_HUMAN;SORBS3;78811.52;58494.867;0.0;85474.055;64570.71;43542.61
HNRPQ_HUMAN;SYNCRIP;210276.58;205643.02;243688.9;163440.16;183712.55;212330.12
TPST1_HUMAN;TPST1;0.0;27016.422;0.0;0.0;0.0;0.0
RNBP6_HUMAN;RANBP6;0.0;0.0;0.0;0.0;0.0;0.0
NEMF_HUMAN;NEMF;19231.752;0.0;22264.354;0.0;0.0;0.0
GMDS_HUMAN;GMDS;47223.0;52529.46;48735.098;48512.363;30245.547;35543.617
NMT2_HUMAN;NMT2;0.0;21300.57;0.0;0.0;0.0;18247.68
GREM1_HUMAN;GREM1;120402.8;294172.75;137190.77;86723.234;40765.832;33339.445
PLOD3_HUMAN;PLOD3;73903.164;69259.02;80126.25;79385.35;91144.266;75701.23
IF4E2_HUMAN;EIF4E2;0.0;0.0;0.0;0.0;0.0;0.0
DIAP1_HUMAN;DIAPH1;42122.6;78466.164;74249.5;100352.09;93592.734;84816.15
SEP15_HUMAN;SELENOF;0.0;0.0;23228.293;0.0;0.0;0.0
TSN3_HUMAN;TSPAN3;0.0;0.0;0.0;0.0;0.0;0.0
EXOC3_HUMAN;EXOC3;0.0;26249.777;0.0;27672.105;20307.95;22671.39
PDE8A_HUMAN;PDE8A;0.0;0.0;0.0;0.0;0.0;0.0
PLIN3_HUMAN;PLIN3;264148.5;214171.06;204371.5;160080.06;174804.4;185419.52
MOT2_HUMAN;SLC16A7;0.0;0.0;0.0;0.0;0.0;0.0
ANM3_HUMAN;PRMT3;0.0;0.0;0.0;0.0;0.0;0.0
IMA7_HUMAN;KPNA6;54938.094;85723.28;62508.566;56355.863;82538.22;76189.22
UGDH_HUMAN;UGDH;195768.28;287751.5;201239.39;205595.75;206676.52;186368.1
TPST2_HUMAN;TPST2;0.0;0.0;0.0;0.0;0.0;0.0
LPXN_HUMAN;LPXN;0.0;0.0;0.0;0.0;0.0;0.0
CTND1_HUMAN;CTNND1;66601.35;91663.28;67360.516;70332.15;64697.85;60517.54
ICMT_HUMAN;ICMT;0.0;0.0;0.0;0.0;0.0;0.0
EIF1B_HUMAN;EIF1B;0.0;0.0;0.0;0.0;0.0;0.0
SNX2_HUMAN;SNX2;73312.5;80737.516;54980.03;82627.484;69121.49;66664.42
DPM1_HUMAN;DPM1;0.0;51990.52;56306.74;42704.832;54219.164;41750.215
USO1_HUMAN;USO1;93550.31;103929.95;92745.555;110051.15;129100.66;90711.78
RT14_HUMAN;MRPS14;0.0;0.0;0.0;0.0;0.0;0.0
TOM1_HUMAN;TOM1;119915.65;187366.03;98111.71;136569.47;145608.81;149847.75
CCD22_HUMAN;CCDC22;35203.508;38675.55;31784.156;39839.99;33740.37;35273.125
PQBP1_HUMAN;PQBP1;0.0;0.0;0.0;0.0;0.0;0.0
PRAF2_HUMAN;PRAF2;113294.836;54279.832;140197.66;0.0;0.0;0.0
DKC1_HUMAN;DKC1;58470.453;64803.332;70675.71;67091.22;50042.746;58613.523
IF2P_HUMAN;EIF5B;68666.07;76468.766;71322.4;83686.67;44060.977;43044.953
EDF1_HUMAN;EDF1;47098.152;46773.176;71214.6;39713.223;34033.734;53164.44
DIAP2_HUMAN;DIAPH2;0.0;13601.618;0.0;39427.117;28940.469;24443.426
DNJA2_HUMAN;DNAJA2;70817.88;104692.56;75989.4;53477.246;63390.008;89141.62
CUTA_HUMAN;CUTA;350262.84;139633.97;355723.94;353239.75;172799.25;207243.05
PFD1_HUMAN;PFDN1;96990.68;62120.54;81270.266;0.0;58292.79;91224.984
PP1RB_HUMAN;PPP1R11;0.0;0.0;0.0;0.0;15238.8545;0.0
NOL3_HUMAN;NOL3;24015.09;66230.086;30896.705;44455.47;53202.99;96990.64
ABCB7_HUMAN;ABCB7;0.0;0.0;0.0;0.0;19613.168;16977.95
SRGP2_HUMAN;SRGAP2;0.0;0.0;334012.2;0.0;0.0;0.0
AUXI_HUMAN;DNAJC6;0.0;0.0;0.0;0.0;0.0;0.0
XYLK_HUMAN;FAM20B;0.0;0.0;0.0;0.0;0.0;0.0
WDR1_HUMAN;WDR1;550041.75;542458.1;538438.44;508072.9;495427.78;434853.4
FZD7_HUMAN;FZD7;0.0;0.0;0.0;0.0;0.0;0.0
SLIT3_HUMAN;SLIT3;0.0;0.0;0.0;0.0;0.0;0.0
ATP9A_HUMAN;ATP9A;0.0;0.0;0.0;0.0;0.0;0.0
ROCK2_HUMAN;ROCK2;87132.89;73775.73;100272.02;82039.06;52905.043;68700.5
CPNE3_HUMAN;CPNE3;89846.28;76617.625;75621.92;85501.25;80197.75;76483.36
HIP1R_HUMAN;HIP1R;0.0;0.0;0.0;0.0;0.0;0.0
OBSL1_HUMAN;OBSL1;0.0;0.0;0.0;0.0;0.0;0.0
CLU_HUMAN;CLUH;0.0;122521.37;0.0;0.0;0.0;81145.016
CAND2_HUMAN;CAND2;0.0;0.0;0.0;0.0;0.0;0.0
T22D2_HUMAN;TSC22D2;0.0;0.0;0.0;0.0;0.0;0.0
DJC13_HUMAN;DNAJC13;45811.63;44267.63;53225.242;0.0;43289.99;35837.793
PHAR2_HUMAN;PHACTR2;0.0;0.0;0.0;0.0;0.0;0.0
PP6R2_HUMAN;PPP6R2;0.0;0.0;0.0;0.0;0.0;0.0
CNOT3_HUMAN;CNOT3;0.0;0.0;0.0;0.0;0.0;0.0
ANR17_HUMAN;ANKRD17;0.0;0.0;46620.883;0.0;0.0;116440.375
COQ9_HUMAN;COQ9;0.0;0.0;0.0;0.0;0.0;0.0
GGCT_HUMAN;GGCT;0.0;0.0;0.0;0.0;0.0;23629.67
NDUS7_HUMAN;NDUFS7;39730.297;48901.27;0.0;0.0;0.0;95590.42
RTN2_HUMAN;RTN2;0.0;0.0;0.0;0.0;0.0;0.0
ZPR1_HUMAN;ZPR1;33979.46;42645.15;0.0;0.0;0.0;0.0
NIPS2_HUMAN;NIPSNAP2;0.0;22834.264;0.0;42488.11;29426.127;32483.78
SEM7A_HUMAN;SEMA7A;0.0;0.0;0.0;0.0;0.0;0.0
CILP1_HUMAN;CILP;0.0;0.0;0.0;0.0;0.0;0.0
PDCD6_HUMAN;PDCD6;77378.06;89487.61;67358.305;103305.51;67576.45;53908.723
TBCA_HUMAN;TBCA;236705.72;276275.97;239537.27;300492.2;327673.06;327996.38
VATG1_HUMAN;ATP6V1G1;111936.1;155669.08;101000.56;140431.89;97748.63;137804.23
VPS4B_HUMAN;VPS4B;0.0;30434.785;0.0;24810.352;37628.523;36632.105
MPU1_HUMAN;MPDU1;0.0;0.0;0.0;0.0;103848.91;47720.28
ENTP3_HUMAN;ENTPD3;0.0;0.0;0.0;0.0;0.0;0.0
ENTP5_HUMAN;ENTPD5;0.0;0.0;0.0;0.0;0.0;0.0
H2AY_HUMAN;MACROH2A1;128158.36;106717.45;69762.23;114534.98;145938.4;95163.48
SH3L1_HUMAN;SH3BGRL;84305.65;46966.996;51700.68;76412.84;87912.625;118943.34
FLNB_HUMAN;FLNB;91769.125;151238.52;89643.734;70118.54;124010.15;60500.594
VAMP4_HUMAN;VAMP4;0.0;0.0;0.0;0.0;0.0;0.0
NDUS6_HUMAN;NDUFS6;47771.086;22829.072;39479.19;34515.29;36046.13;42555.785
PEX14_HUMAN;PEX14;0.0;0.0;0.0;0.0;0.0;0.0
TRIM3_HUMAN;TRIM3;0.0;19371.156;0.0;0.0;15659.6;0.0
CISY_HUMAN;CS;166356.2;175115.25;139074.14;152248.31;225652.67;243868.97
SPAG7_HUMAN;SPAG7;0.0;0.0;0.0;0.0;0.0;0.0
SC22B_HUMAN;SEC22B;112437.47;113528.92;96289.32;49848.06;73641.25;89234.88
TACC1_HUMAN;TACC1;0.0;0.0;0.0;0.0;0.0;88749.43
LRCH4_HUMAN;LRCH4;0.0;0.0;0.0;0.0;0.0;0.0
MTX2_HUMAN;MTX2;0.0;65661.086;17988.543;68177.055;59950.13;92422.73
VP26A_HUMAN;VPS26A;76441.48;46901.664;67126.9;52232.32;54537.797;53238.312
NDUB1_HUMAN;NDUFB1;0.0;45141.75;0.0;24337.184;18621.324;0.0
MPPB_HUMAN;PMPCB;41983.6;35568.29;0.0;0.0;0.0;23424.307
KTNA1_HUMAN;KATNA1;0.0;0.0;0.0;0.0;0.0;0.0
CRLF1_HUMAN;CRLF1;0.0;0.0;0.0;0.0;0.0;0.0
PSIP1_HUMAN;PSIP1;47153.06;36724.51;55927.812;0.0;22566.615;51025.414
ERLN1_HUMAN;ERLIN1;58154.336;38435.223;0.0;0.0;19812.316;0.0
GPC4_HUMAN;GPC4;0.0;0.0;0.0;0.0;0.0;0.0
NDUS3_HUMAN;NDUFS3;72794.41;31770.473;76098.05;61977.754;41737.992;49068.16
SRS10_HUMAN;SRSF10;56951.25;58770.43;61177.223;0.0;0.0;0.0
HSBP1_HUMAN;HSBP1;0.0;35649.07;0.0;0.0;27609.574;47864.01
CLD11_HUMAN;CLDN11;0.0;0.0;0.0;0.0;0.0;0.0
ECI2_HUMAN;ECI2;39885.9;38759.742;36639.824;55233.082;43526.47;47625.473
BAF_HUMAN;BANF1;245426.19;174587.86;182699.75;206231.02;207018.67;198637.73
SF3B1_HUMAN;SF3B1;42477.4;114075.92;70862.94;94320.5;84678.03;76722.58
CSDE1_HUMAN;CSDE1;33069.43;56778.13;50073.16;61511.777;36067.188;28041.6
WBP4_HUMAN;WBP4;0.0;0.0;0.0;0.0;0.0;0.0
PRKRA_HUMAN;PRKRA;38928.184;56199.33;28821.744;81855.03;61485.383;44429.117
ITA10_HUMAN;ITGA10;0.0;13836.049;0.0;32973.68;32498.299;20257.648
MYCB2_HUMAN;MYCBP2;0.0;0.0;0.0;0.0;0.0;0.0
KBL_HUMAN;GCAT;0.0;0.0;0.0;0.0;0.0;0.0
NPM3_HUMAN;NPM3;84099.945;80437.266;98315.68;0.0;41892.785;0.0
LYPA1_HUMAN;LYPLA1;54142.344;42000.867;54583.29;0.0;20931.486;47732.508
SPB7_HUMAN;SERPINB7;0.0;0.0;0.0;0.0;0.0;0.0
U520_HUMAN;SNRNP200;27590.87;63644.76;57390.33;35790.055;42745.887;68581.25
TIPRL_HUMAN;TIPRL;15692.478;27683.568;0.0;0.0;34381.91;30626.762
TM1L1_HUMAN;TOM1L1;0.0;0.0;0.0;0.0;0.0;0.0
PPM1B_HUMAN;PPM1B;0.0;0.0;0.0;0.0;0.0;0.0
NU155_HUMAN;NUP155;0.0;26623.26;41973.06;0.0;0.0;0.0
XRP2_HUMAN;RP2;0.0;0.0;0.0;0.0;0.0;24685.264
CRTAP_HUMAN;CRTAP;63014.53;84185.25;58787.613;43179.695;43522.49;35885.367
CMC1_HUMAN;SLC25A12;0.0;0.0;0.0;0.0;0.0;0.0
PALM_HUMAN;PALM;0.0;0.0;0.0;0.0;0.0;0.0
RENR_HUMAN;ATP6AP2;0.0;29980.674;0.0;0.0;0.0;0.0
CD123_HUMAN;CDC123;0.0;0.0;0.0;0.0;0.0;0.0
BCAR3_HUMAN;BCAR3;0.0;0.0;0.0;0.0;0.0;0.0
POP7_HUMAN;POP7;0.0;0.0;0.0;0.0;0.0;0.0
RPP40_HUMAN;RPP40;0.0;0.0;0.0;0.0;0.0;0.0
EIF3G_HUMAN;EIF3G;41361.035;53113.78;54551.68;0.0;68174.99;49925.6
EIF3J_HUMAN;EIF3J;0.0;31102.396;32035.258;0.0;23695.963;40744.586
CBR3_HUMAN;CBR3;65205.89;43582.883;49292.41;0.0;41038.133;0.0
PSD10_HUMAN;PSMD10;30612.428;25481.16;33593.53;0.0;18717.416;40191.664
FACE1_HUMAN;ZMPSTE24;47461.152;45768.46;31447.51;0.0;56924.473;61900.56
SC5D_HUMAN;SC5D;0.0;0.0;0.0;0.0;0.0;0.0
IDHC_HUMAN;IDH1;477711.44;378473.47;372890.1;362012.1;329491.12;422462.0
SCO1_HUMAN;SCO1;50677.344;68397.51;58346.84;101388.02;75038.76;112309.55
CP7B1_HUMAN;CYP7B1;0.0;0.0;0.0;0.0;0.0;0.0
ATRN_HUMAN;ATRN;0.0;0.0;0.0;0.0;0.0;0.0
RBBP9_HUMAN;RBBP9;0.0;18983.277;0.0;0.0;28441.742;25064.826
STAM2_HUMAN;STAM2;0.0;0.0;0.0;0.0;0.0;0.0
AL1L1_HUMAN;ALDH1L1;50336.383;76383.94;48756.945;0.0;90301.375;74948.16
DHRS3_HUMAN;DHRS3;0.0;0.0;0.0;0.0;0.0;0.0
PRAF3_HUMAN;ARL6IP5;175659.78;74382.87;102295.055;30053.281;0.0;71046.4
DYSF_HUMAN;DYSF;0.0;0.0;0.0;0.0;0.0;0.0
SPF27_HUMAN;BCAS2;39658.727;51632.113;47808.918;0.0;49797.586;50258.97
DCTN3_HUMAN;DCTN3;0.0;81184.36;0.0;0.0;59712.68;95649.67
DNJC8_HUMAN;DNAJC8;34164.613;23655.44;30971.117;0.0;0.0;14876.522
SPF30_HUMAN;SMNDC1;0.0;0.0;0.0;0.0;0.0;0.0
ATP5H_HUMAN;ATP5PD;223868.38;88286.87;155351.28;0.0;153721.95;137319.83
TSN9_HUMAN;TSPAN9;0.0;0.0;0.0;0.0;0.0;0.0
FLOT1_HUMAN;FLOT1;64087.59;81040.92;68091.01;80982.766;47209.938;59553.477
TRIO_HUMAN;TRIO;0.0;44241.445;35277.195;0.0;0.0;29423.258
ATP5L_HUMAN;ATP5MG;53519.234;77740.9;46971.758;203447.81;140537.89;106502.73
CBPD_HUMAN;CPD;0.0;53361.95;0.0;0.0;0.0;0.0
GLRX3_HUMAN;GLRX3;55002.043;79152.914;87527.66;109336.27;115344.4;74600.12
RL1D1_HUMAN;RSL1D1;60620.887;62189.137;72022.83;46387.223;57396.938;63974.43
WFS1_HUMAN;WFS1;0.0;29201.342;0.0;0.0;21334.05;0.0
CLPX_HUMAN;CLPX;0.0;0.0;0.0;0.0;0.0;0.0
NEUL1_HUMAN;NEURL1;0.0;0.0;0.0;0.0;0.0;0.0
S14L2_HUMAN;SEC14L2;0.0;0.0;0.0;0.0;0.0;0.0
STC2_HUMAN;STC2;0.0;0.0;0.0;0.0;0.0;0.0
SYUG_HUMAN;SNCG;0.0;0.0;0.0;0.0;0.0;0.0
CIAO1_HUMAN;CIAO1;20250.11;22074.803;0.0;0.0;0.0;20704.43
PDE5A_HUMAN;PDE5A;30186.191;44486.734;28221.832;0.0;0.0;0.0
SRP72_HUMAN;SRP72;77997.695;121954.84;120647.484;80128.516;99723.734;110511.08
DDAH1_HUMAN;DDAH1;141108.95;101990.77;122373.055;151456.81;117258.8;208458.5
RMP_HUMAN;URI1;0.0;0.0;0.0;0.0;0.0;0.0
B3GA3_HUMAN;B3GAT3;0.0;0.0;0.0;0.0;0.0;0.0
MTA2_HUMAN;MTA2;25228.898;27951.52;0.0;0.0;0.0;0.0
STK10_HUMAN;STK10;34809.227;42252.582;0.0;0.0;0.0;0.0
GFPT2_HUMAN;GFPT2;0.0;0.0;0.0;0.0;0.0;0.0
SLIT2_HUMAN;SLIT2;0.0;0.0;0.0;0.0;0.0;0.0
LTN1_HUMAN;LTN1;0.0;0.0;0.0;0.0;0.0;0.0
TOM70_HUMAN;TOMM70;124132.42;136774.92;137987.47;158162.44;160725.17;146706.33
IPO13_HUMAN;IPO13;0.0;0.0;0.0;0.0;0.0;0.0
MYO1D_HUMAN;MYO1D;54565.703;24140.635;0.0;55036.688;28646.455;0.0
MICA2_HUMAN;MICAL2;0.0;0.0;0.0;0.0;0.0;0.0
SC24D_HUMAN;SEC24D;44155.926;42053.09;45335.39;0.0;57186.008;44309.793
NFASC_HUMAN;NFASC;0.0;0.0;0.0;0.0;0.0;0.0
UFL1_HUMAN;UFL1;57391.93;43671.87;48179.035;45788.516;37390.773;45051.78
SRBS2_HUMAN;SORBS2;0.0;0.0;0.0;0.0;0.0;0.0
TMCC1_HUMAN;TMCC1;0.0;0.0;0.0;0.0;0.0;0.0
UBXN7_HUMAN;UBXN7;0.0;39269.023;0.0;0.0;0.0;0.0
SUN1_HUMAN;SUN1;0.0;0.0;0.0;0.0;0.0;0.0
PLPHP_HUMAN;PLPBP;81854.78;71603.25;82388.85;42733.387;62824.434;108339.7
ERLN2_HUMAN;ERLIN2;26381.186;46174.13;0.0;56932.4;46302.445;39398.277
PRP6_HUMAN;PRPF6;0.0;40790.383;59691.92;0.0;0.0;0.0
DKK1_HUMAN;DKK1;0.0;0.0;0.0;0.0;0.0;0.0
ABCA8_HUMAN;ABCA8;0.0;0.0;0.0;0.0;0.0;0.0
FRYL_HUMAN;FRYL;0.0;325919.47;402886.3;0.0;0.0;0.0
ENDD1_HUMAN;ENDOD1;42643.74;45724.69;38111.156;88335.63;90399.625;61354.098
GLSK_HUMAN;GLS;88782.69;158555.73;132841.02;209194.34;144200.03;150707.61
ABLM3_HUMAN;ABLIM3;0.0;0.0;0.0;0.0;0.0;0.0
UBP19_HUMAN;USP19;0.0;0.0;0.0;0.0;0.0;0.0
AP2A2_HUMAN;AP2A2;106631.09;79537.805;95141.1;107302.36;98088.79;61997.402
SC31A_HUMAN;SEC31A;200487.3;237683.06;191615.92;216151.22;227942.2;204869.69
HEXI1_HUMAN;HEXIM1;0.0;0.0;0.0;0.0;0.0;0.0
SOX30_HUMAN;SOX30;0.0;2329023.5;0.0;0.0;0.0;0.0
INMT_HUMAN;INMT;0.0;0.0;0.0;0.0;0.0;0.0
YIF1A_HUMAN;YIF1A;0.0;0.0;0.0;0.0;0.0;0.0
UBR5_HUMAN;UBR5;0.0;0.0;0.0;0.0;0.0;0.0
AGFG2_HUMAN;AGFG2;0.0;0.0;0.0;0.0;0.0;0.0
PRS23_HUMAN;PRSS23;0.0;0.0;0.0;0.0;0.0;0.0
NDUB6_HUMAN;NDUFB6;0.0;31844.408;0.0;0.0;0.0;41413.895
MFN2_HUMAN;MFN2;0.0;0.0;0.0;0.0;0.0;0.0
SPN1_HUMAN;SNUPN;0.0;0.0;0.0;0.0;0.0;0.0
UBE4B_HUMAN;UBE4B;0.0;17102.074;0.0;0.0;0.0;0.0
ZFPL1_HUMAN;ZFPL1;23734.248;0.0;0.0;0.0;0.0;0.0
ELP1_HUMAN;ELP1;0.0;0.0;0.0;17747.668;15407.8;0.0
GBRAP_HUMAN;GABARAP;57635.527;80707.73;57902.594;0.0;47032.582;91006.21
NDUB4_HUMAN;NDUFB4;61610.38;51525.914;56507.324;63956.582;65635.87;58321.227
NDUB8_HUMAN;NDUFB8;0.0;0.0;0.0;0.0;0.0;0.0
NDUA7_HUMAN;NDUFA7;25755.824;24868.445;0.0;26938.295;0.0;18729.266
VAMP5_HUMAN;VAMP5;32598.715;0.0;0.0;0.0;0.0;0.0
RTN3_HUMAN;RTN3;85460.39;101109.2;114539.14;0.0;147799.78;111740.305
LETM1_HUMAN;LETM1;55056.266;62516.117;50515.58;92676.68;85861.51;74540.125
EPN2_HUMAN;EPN2;0.0;0.0;0.0;0.0;0.0;0.0
STBD1_HUMAN;STBD1;0.0;12595.856;0.0;0.0;0.0;0.0
ZRAB2_HUMAN;ZRANB2;0.0;0.0;0.0;0.0;0.0;0.0
SNX4_HUMAN;SNX4;0.0;0.0;0.0;0.0;0.0;0.0
LC7L3_HUMAN;LUC7L3;29520.014;29993.32;33486.633;41309.793;24393.86;0.0
APOL3_HUMAN;APOL3;0.0;0.0;0.0;0.0;0.0;0.0
MTMR5_HUMAN;SBF1;0.0;19804.365;0.0;0.0;0.0;0.0
GOSR1_HUMAN;GOSR1;0.0;40794.77;41175.418;0.0;42440.668;49428.28
CCDB1_HUMAN;CCNDBP1;0.0;0.0;0.0;0.0;0.0;0.0
EPM2A_HUMAN;EPM2A;0.0;0.0;0.0;0.0;0.0;0.0
VAPB_HUMAN;VAPB;68706.01;83471.79;74977.61;106145.76;54579.527;70452.086
SNAPN_HUMAN;SNAPIN;0.0;0.0;0.0;0.0;0.0;0.0
MPZL1_HUMAN;MPZL1;52605.96;28638.092;37158.473;0.0;33078.75;0.0
NDUC2_HUMAN;NDUFC2;31814.586;37604.74;0.0;0.0;0.0;43460.484
FKBP9_HUMAN;FKBP9;99766.75;101992.805;87431.164;91836.48;69709.09;80455.47
CELF2_HUMAN;CELF2;0.0;0.0;0.0;0.0;0.0;0.0
6PGL_HUMAN;PGLS;194214.58;117932.12;142865.67;120538.6;144406.7;122012.13
PAPS2_HUMAN;PAPSS2;63728.617;166385.52;80027.86;100430.836;108873.93;119864.04
SMC2_HUMAN;SMC2;0.0;107159.42;109124.01;0.0;0.0;87736.19
ATG7_HUMAN;ATG7;21437.81;26153.547;22619.182;0.0;18313.855;19255.447
TRI16_HUMAN;TRIM16;0.0;0.0;43600.83;0.0;0.0;0.0
ZBT7A_HUMAN;ZBTB7A;0.0;0.0;0.0;0.0;0.0;0.0
LYPA2_HUMAN;LYPLA2;24839.441;18579.857;0.0;23941.834;19253.037;21252.91
IPO7_HUMAN;IPO7;175175.17;197823.42;251894.11;156356.22;212120.89;236778.52
TFIP8_HUMAN;TNFAIP8;0.0;0.0;0.0;0.0;0.0;0.0
CCN4_HUMAN;CCN4;0.0;0.0;0.0;0.0;0.0;0.0
AGM1_HUMAN;PGM3;103166.836;112773.25;104081.75;65893.766;77014.79;72615.01
MOCS3_HUMAN;MOCS3;0.0;0.0;0.0;0.0;0.0;0.0
CD2B2_HUMAN;CD2BP2;0.0;0.0;0.0;0.0;0.0;0.0
BRI3_HUMAN;BRI3;0.0;0.0;0.0;0.0;0.0;0.0
SVIL_HUMAN;SVIL;24825.926;20142.389;0.0;44823.414;42253.34;22640.582
AHSA1_HUMAN;AHSA1;73459.34;72342.82;76173.11;0.0;52434.14;75728.53
ATS2_HUMAN;ADAMTS2;0.0;0.0;0.0;0.0;0.0;0.0
PARN_HUMAN;PARN;0.0;0.0;0.0;0.0;0.0;0.0
PSMG1_HUMAN;PSMG1;25694.107;32154.248;35039.246;0.0;24611.457;0.0
SGPL1_HUMAN;SGPL1;0.0;22689.75;0.0;0.0;0.0;0.0
NSA2_HUMAN;NSA2;0.0;0.0;0.0;0.0;0.0;0.0
G6PE_HUMAN;H6PD;45361.71;43133.79;43379.605;84393.83;62417.926;57697.703
SC24A_HUMAN;SEC24A;0.0;15655.953;0.0;0.0;29134.79;0.0
SC24B_HUMAN;SEC24B;0.0;32566.082;29486.297;0.0;0.0;0.0
AGRL2_HUMAN;ADGRL2;0.0;0.0;0.0;0.0;0.0;0.0
VNN1_HUMAN;VNN1;0.0;0.0;0.0;0.0;0.0;0.0
VNN2_HUMAN;VNN2;0.0;0.0;0.0;0.0;0.0;0.0
GTR10_HUMAN;SLC2A10;0.0;0.0;0.0;0.0;0.0;0.0
TYDP2_HUMAN;TDP2;0.0;0.0;0.0;0.0;0.0;0.0
MPC2_HUMAN;MPC2;0.0;0.0;0.0;0.0;0.0;0.0
ETHE1_HUMAN;ETHE1;65047.375;68870.89;66479.03;92001.28;60160.85;73966.83
ACSL3_HUMAN;ACSL3;94049.88;58092.24;82965.164;55248.793;58448.473;51693.125
STABP_HUMAN;STAMBP;23325.598;0.0;0.0;0.0;0.0;0.0
ASML_HUMAN;ASMTL;29459.768;41983.117;43622.043;46544.266;33798.254;52960.516
CDS2_HUMAN;CDS2;0.0;0.0;0.0;0.0;0.0;0.0
K2C75_HUMAN;KRT75;0.0;0.0;0.0;0.0;0.0;0.0
CEP43_HUMAN;CEP43;0.0;0.0;0.0;0.0;0.0;0.0
RAB3D_HUMAN;RAB3D;0.0;0.0;0.0;0.0;0.0;0.0
SNP29_HUMAN;SNAP29;0.0;45958.31;38891.11;48731.676;0.0;0.0
OXSR1_HUMAN;OXSR1;28003.521;35501.17;33169.145;0.0;48951.33;45569.098
HS74L_HUMAN;HSPA4L;0.0;0.0;0.0;0.0;0.0;0.0
PTBP3_HUMAN;PTBP3;0.0;0.0;0.0;0.0;0.0;0.0
TBCD8_HUMAN;TBC1D8;0.0;0.0;0.0;0.0;0.0;0.0
LSM8_HUMAN;LSM8;27646.758;0.0;0.0;0.0;0.0;0.0
AP2A1_HUMAN;AP2A1;78300.99;81128.77;70177.69;67558.234;82115.52;59965.125
DDX58_HUMAN;DDX58;0.0;28259.42;0.0;0.0;0.0;0.0
STAU1_HUMAN;STAU1;0.0;32868.098;37325.324;0.0;71204.336;0.0
TTC4_HUMAN;TTC4;0.0;0.0;0.0;0.0;0.0;0.0
TM50A_HUMAN;TMEM50A;0.0;0.0;0.0;0.0;0.0;0.0
CAVN2_HUMAN;CAVIN2;53315.902;0.0;0.0;0.0;0.0;34773.91
BAG2_HUMAN;BAG2;77004.22;92359.74;78839.695;54631.62;60470.023;46153.3
BAG3_HUMAN;BAG3;40238.285;63254.85;50970.32;65736.54;63449.066;53459.812
DCMC_HUMAN;MLYCD;0.0;0.0;0.0;0.0;0.0;0.0
QORL1_HUMAN;CRYZL1;0.0;0.0;0.0;0.0;60978.832;0.0
