Protein.ID;Gene;Ost_c_11 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_d_11 MaxLFQ Intensity;Ost_d_12 MaxLFQ Intensity;Ost_d_20 MaxLFQ Intensity;Ost_d_22 MaxLFQ Intensity
ERI3_HUMAN;ERI3;0.0;0.0;0.0;47485.72;0.0;50257.76;35773.484;0.0
FIBP_HUMAN;FIBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIH_HUMAN;PPIH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA2_HUMAN;HTRA2;0.0;0.0;370688.47;0.0;0.0;0.0;0.0;0.0
ARK72_HUMAN;AKR7A2;72141.55;76956.87;104938.23;80909.69;111392.84;64958.89;78115.72;131787.42
E41L2_HUMAN;EPB41L2;81415.445;87183.2;80550.65;77324.94;70647.61;68981.195;46310.79;59180.926
TGON2_HUMAN;TGOLN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTOR5_HUMAN;LAMTOR5;53115.02;52907.33;57337.742;72808.74;113566.97;56350.95;62298.59;46578.344
B4GA1_HUMAN;B4GAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT8B1_HUMAN;ATP8B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAH12_HUMAN;CA12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DENR_HUMAN;DENR;0.0;0.0;43804.242;0.0;50136.7;0.0;0.0;0.0
XPOT_HUMAN;XPOT;0.0;39221.79;0.0;26196.402;0.0;0.0;36195.895;0.0
DNPH1_HUMAN;DNPH1;0.0;0.0;53715.035;49878.016;0.0;41659.75;0.0;50176.484
TIM44_HUMAN;TIMM44;95381.82;74729.98;75641.83;58303.594;80460.92;49426.57;75309.63;35014.67
TPPC3_HUMAN;TRAPPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHM2A_HUMAN;CHMP2A;46877.047;0.0;0.0;26604.58;40611.37;33848.285;0.0;44398.4
TSN6_HUMAN;TSPAN6;0.0;0.0;0.0;22877.805;0.0;0.0;27622.053;0.0
PLRG1_HUMAN;PLRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RGS10_HUMAN;RGS10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN207_HUMAN;ZNF207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUB5_HUMAN;NDUFB5;0.0;0.0;35011.63;36731.438;0.0;36118.023;48118.387;41271.594
NDUB3_HUMAN;NDUFB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUA2_HUMAN;NDUFA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GET3_HUMAN;GET3;77847.945;83217.58;71682.64;88140.8;78334.34;95275.65;91939.81;71331.57
BUB3_HUMAN;BUB3;44049.08;55971.97;46708.9;39964.516;51131.87;35624.258;0.0;37118.477
ACTN4_HUMAN;ACTN4;2607593.0;2933530.0;2846302.0;3109716.8;2531343.8;3380233.5;3606678.0;3090042.2
MAAI_HUMAN;GSTZ1;70370.84;60177.582;56447.07;62244.58;30623.955;57135.77;61172.22;48070.05
TRIA1_HUMAN;TRIAP1;0.0;0.0;0.0;23773.863;0.0;30168.99;0.0;25440.99
ERD23_HUMAN;KDELR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYH3_HUMAN;CYTH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAKB2_HUMAN;PRKAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP1G1_HUMAN;AP1G1;52233.363;63247.766;43501.76;48686.64;36296.367;49760.293;51360.793;54676.043
STX6_HUMAN;STX6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNG1_HUMAN;SYNGR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNG2_HUMAN;SYNGR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGTA_HUMAN;SGTA;204214.27;172435.72;163603.66;146841.89;266337.47;135850.69;116455.18;160853.98
ENSA_HUMAN;ENSA;0.0;0.0;0.0;17663.271;0.0;0.0;0.0;0.0
MCAT_HUMAN;SLC25A20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNC_HUMAN;NARS1;125046.586;143063.36;136013.7;132337.28;157584.02;142891.61;148920.66;169916.39
MYO1B_HUMAN;MYO1B;105848.52;126050.06;160168.47;155472.84;69765.78;64807.16;94927.875;61592.61
SSNA1_HUMAN;SSNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPSF5_HUMAN;NUDT21;85159.78;75325.5;57404.0;66890.41;72212.62;68742.44;61605.605;40335.68
LANC1_HUMAN;LANCL1;0.0;52615.125;0.0;72802.81;0.0;66361.45;82213.71;70599.91
STRN_HUMAN;STRN;52184.055;40631.883;45491.266;40193.1;43336.242;53017.445;42945.11;53266.57
U3IP2_HUMAN;RRP9;0.0;0.0;0.0;0.0;0.0;37017.266;0.0;21860.96
SCO2_HUMAN;SCO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CF410_HUMAN;CFAP410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDH3B_HUMAN;IDH3B;0.0;31848.365;36061.254;28648.87;0.0;30037.057;38844.02;41223.67
NRDC_HUMAN;NRDC;25933.492;28297.129;19267.09;29726.812;24766.69;26313.252;27795.232;26104.174
CALU_HUMAN;CALU;699345.9;550405.75;705591.25;628996.44;555728.4;612042.4;662086.94;607797.7
EDIL3_HUMAN;EDIL3;60001.062;74684.64;76694.31;93567.945;99191.766;76724.62;128183.87;80644.19
SAHH2_HUMAN;AHCYL1;93042.55;110942.13;100050.555;76423.27;105066.7;91028.805;93116.33;68328.71
XPP2_HUMAN;XPNPEP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIF1C_HUMAN;KIF1C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUS5_HUMAN;NDUFS5;0.0;0.0;35259.082;26507.293;28597.969;25545.393;28609.691;32387.281
PDE6D_HUMAN;PDE6D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ORC4_HUMAN;ORC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAD21_HUMAN;RAD21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1BA_HUMAN;AKR1B10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIM8A_HUMAN;TIMM8A;0.0;0.0;0.0;0.0;51478.266;0.0;0.0;0.0
DHX16_HUMAN;DHX16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZNRD2_HUMAN;ZNRD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GMFG_HUMAN;GMFG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BNI3L_HUMAN;BNIP3L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KPRB_HUMAN;PRPSAP2;0.0;0.0;0.0;19047.764;0.0;0.0;0.0;0.0
SMCA5_HUMAN;SMARCA5;0.0;0.0;0.0;22529.146;0.0;24241.791;0.0;0.0
JIP4_HUMAN;SPAG9;50587.64;47474.13;48603.84;41244.53;53331.004;40535.445;38640.047;52701.242
SUSD5_HUMAN;SUSD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AQR_HUMAN;AQR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OPA1_HUMAN;OPA1;0.0;35040.715;35410.523;23201.682;0.0;31157.46;30507.457;0.0
PCDGC_HUMAN;PCDHGA12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PI51C_HUMAN;PIP5K1C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCD4_HUMAN;TBC1D4;0.0;0.0;0.0;0.0;0.0;0.0;26685.893;0.0
PEPL_HUMAN;PPL;0.0;0.0;0.0;37597.0;23821.465;88873.266;0.0;0.0
GSDME_HUMAN;GSDME;0.0;0.0;0.0;26830.02;0.0;0.0;0.0;0.0
NRP2_HUMAN;NRP2;0.0;0.0;0.0;0.0;44144.02;0.0;0.0;0.0
ACSL4_HUMAN;ACSL4;71354.164;84038.016;54249.22;66253.8;76444.7;69357.07;60257.82;69920.83
SNX3_HUMAN;SNX3;158425.22;155065.86;144884.73;139627.23;170690.83;161584.34;142702.72;138590.61
OGA_HUMAN;OGA;0.0;41277.523;23718.912;28727.312;0.0;39639.406;36485.945;0.0
ADCY9_HUMAN;ADCY9;0.0;0.0;0.0;15429.749;0.0;0.0;0.0;0.0
VINEX_HUMAN;SORBS3;0.0;0.0;0.0;59474.29;97150.78;0.0;0.0;61866.125
HNRPQ_HUMAN;SYNCRIP;226730.73;268987.44;185978.36;186340.31;222943.69;180044.36;158816.0;164853.6
TPST1_HUMAN;TPST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RNBP6_HUMAN;RANBP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEMF_HUMAN;NEMF;0.0;0.0;0.0;16412.54;0.0;17119.943;0.0;0.0
GMDS_HUMAN;GMDS;36445.33;57724.973;41839.81;41668.938;42746.99;57273.844;34502.832;36430.82
NMT2_HUMAN;NMT2;0.0;0.0;0.0;9702.246;0.0;0.0;0.0;0.0
GREM1_HUMAN;GREM1;144463.36;49737.06;120906.234;80283.93;41210.84;27946.674;21143.4;35689.207
PLOD3_HUMAN;PLOD3;81929.78;74839.195;87971.945;73313.31;88152.75;78861.69;86869.26;76165.71
IF4E2_HUMAN;EIF4E2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAP1_HUMAN;DIAPH1;112129.87;86181.97;62181.64;91172.45;47210.92;111632.37;100440.61;80201.08
SEP15_HUMAN;SELENOF;0.0;30669.672;40736.664;18564.076;0.0;0.0;0.0;0.0
TSN3_HUMAN;TSPAN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC3_HUMAN;EXOC3;0.0;0.0;0.0;26904.404;0.0;28197.936;34924.875;25774.475
PDE8A_HUMAN;PDE8A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLIN3_HUMAN;PLIN3;295195.72;312471.0;281698.03;211187.64;271420.97;246100.66;136477.81;183794.39
MOT2_HUMAN;SLC16A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANM3_HUMAN;PRMT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA7_HUMAN;KPNA6;97350.945;64162.105;50488.33;85215.71;32718.592;77363.81;81150.164;60938.31
UGDH_HUMAN;UGDH;704094.2;837932.1;429486.2;555940.6;403908.03;562487.75;397151.53;374635.2
TPST2_HUMAN;TPST2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPXN_HUMAN;LPXN;26129.889;0.0;0.0;23652.531;0.0;0.0;0.0;0.0
CTND1_HUMAN;CTNND1;86067.58;67791.92;78245.76;94025.21;75441.47;81957.12;108136.21;102315.664
ICMT_HUMAN;ICMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF1B_HUMAN;EIF1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX2_HUMAN;SNX2;82483.04;67000.5;61817.074;70169.22;75967.72;94511.09;65594.11;83254.13
DPM1_HUMAN;DPM1;55430.652;66511.36;0.0;56255.63;0.0;60466.414;58751.895;58466.664
USO1_HUMAN;USO1;94509.33;97304.75;99074.15;106995.836;98170.38;95581.53;114222.625;133992.1
RT14_HUMAN;MRPS14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TOM1_HUMAN;TOM1;221951.36;154322.1;195128.36;243182.36;54742.348;211397.2;177125.11;141020.45
CCD22_HUMAN;CCDC22;0.0;44196.55;36646.203;46706.688;32866.89;36137.586;36811.965;35215.42
PQBP1_HUMAN;PQBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRAF2_HUMAN;PRAF2;81780.92;144000.3;185762.17;122016.266;76412.34;0.0;109009.94;0.0
DKC1_HUMAN;DKC1;62103.098;69223.805;49112.68;59178.57;49668.72;51778.86;46973.625;51373.8
IF2P_HUMAN;EIF5B;70593.586;62371.824;62395.633;65578.22;66499.28;56628.2;61514.99;69885.95
EDF1_HUMAN;EDF1;64516.83;48550.344;58262.61;37533.96;53542.79;28470.479;42199.85;29180.738
DIAP2_HUMAN;DIAPH2;0.0;0.0;0.0;18645.096;0.0;28463.473;31449.986;27364.635
DNJA2_HUMAN;DNAJA2;174824.98;96929.91;93071.586;88531.305;0.0;78399.66;64368.742;47325.984
CUTA_HUMAN;CUTA;212569.58;396199.5;630319.25;191014.14;197302.05;125564.93;95341.96;133639.86
PFD1_HUMAN;PFDN1;128537.71;95664.09;77705.84;68174.77;113544.71;0.0;0.0;0.0
PP1RB_HUMAN;PPP1R11;0.0;0.0;0.0;0.0;18055.867;17721.598;0.0;0.0
NOL3_HUMAN;NOL3;85415.3;40980.754;33697.418;46367.816;0.0;69025.76;58280.035;16494.082
ABCB7_HUMAN;ABCB7;0.0;0.0;0.0;0.0;0.0;23510.748;0.0;19936.932
SRGP2_HUMAN;SRGAP2;0.0;0.0;0.0;563433.06;0.0;0.0;0.0;0.0
AUXI_HUMAN;DNAJC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XYLK_HUMAN;FAM20B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR1_HUMAN;WDR1;377962.66;376166.28;538606.25;484860.34;489759.66;401601.94;585012.5;485882.6
FZD7_HUMAN;FZD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIT3_HUMAN;SLIT3;0.0;0.0;0.0;10484.56;0.0;0.0;0.0;0.0
ATP9A_HUMAN;ATP9A;0.0;0.0;0.0;23033.59;0.0;0.0;0.0;0.0
ROCK2_HUMAN;ROCK2;0.0;106743.734;98595.05;69507.6;65384.906;95782.5;77579.86;84797.82
CPNE3_HUMAN;CPNE3;91345.94;113102.29;61681.11;96467.2;90543.75;91608.875;84920.37;70493.32
HIP1R_HUMAN;HIP1R;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OBSL1_HUMAN;OBSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLU_HUMAN;CLUH;166463.14;106634.66;0.0;86440.695;0.0;37362.117;0.0;0.0
CAND2_HUMAN;CAND2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T22D2_HUMAN;TSC22D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC13_HUMAN;DNAJC13;35716.074;59124.58;44260.7;50480.457;50635.81;53503.96;66032.07;0.0
PHAR2_HUMAN;PHACTR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP6R2_HUMAN;PPP6R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNOT3_HUMAN;CNOT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANR17_HUMAN;ANKRD17;0.0;0.0;0.0;100140.28;0.0;124629.984;0.0;0.0
COQ9_HUMAN;COQ9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGCT_HUMAN;GGCT;44317.652;35716.293;0.0;25155.1;33703.473;33314.56;13734.056;0.0
NDUS7_HUMAN;NDUFS7;0.0;0.0;0.0;32537.38;0.0;0.0;58715.53;81987.25
RTN2_HUMAN;RTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZPR1_HUMAN;ZPR1;0.0;0.0;0.0;33763.637;0.0;43300.66;0.0;0.0
NIPS2_HUMAN;NIPSNAP2;0.0;0.0;0.0;0.0;0.0;30459.082;25438.213;31030.477
SEM7A_HUMAN;SEMA7A;0.0;0.0;31336.828;0.0;0.0;0.0;0.0;0.0
CILP1_HUMAN;CILP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDCD6_HUMAN;PDCD6;68449.74;75912.17;72655.17;95154.766;80030.414;85940.97;81168.38;113139.66
TBCA_HUMAN;TBCA;283518.88;212014.61;295893.8;242560.78;244610.44;229693.48;165576.42;233711.06
VATG1_HUMAN;ATP6V1G1;188820.5;138421.95;179408.06;174949.66;118865.086;158642.23;133990.7;256292.62
VPS4B_HUMAN;VPS4B;0.0;0.0;0.0;20888.82;31250.479;33746.79;23693.895;27795.549
MPU1_HUMAN;MPDU1;0.0;0.0;86482.695;46895.63;0.0;0.0;170041.52;42696.477
ENTP3_HUMAN;ENTPD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENTP5_HUMAN;ENTPD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H2AY_HUMAN;MACROH2A1;163273.45;157764.53;95151.836;124568.25;141906.53;145824.98;89357.48;103780.4
SH3L1_HUMAN;SH3BGRL;84922.29;70696.85;104782.52;79969.555;127522.09;87060.58;80906.555;61904.676
FLNB_HUMAN;FLNB;226736.44;163725.88;264465.94;298335.4;175954.33;172032.48;207258.4;185635.03
VAMP4_HUMAN;VAMP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUS6_HUMAN;NDUFS6;31426.613;34772.145;48566.45;36424.586;48167.65;31391.75;35925.793;28827.148
PEX14_HUMAN;PEX14;0.0;0.0;0.0;0.0;0.0;28877.809;0.0;0.0
TRIM3_HUMAN;TRIM3;29303.074;0.0;0.0;21884.293;0.0;0.0;26821.504;16010.631
CISY_HUMAN;CS;156556.89;152630.17;157616.5;165747.78;200295.97;223960.3;151583.67;172582.89
SPAG7_HUMAN;SPAG7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC22B_HUMAN;SEC22B;133149.4;155285.06;144778.06;173361.52;184852.56;116175.82;144884.6;84793.67
TACC1_HUMAN;TACC1;0.0;0.0;0.0;68063.14;0.0;118530.56;0.0;85512.25
LRCH4_HUMAN;LRCH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTX2_HUMAN;MTX2;0.0;0.0;27220.104;45236.652;0.0;102438.26;0.0;29542.316
VP26A_HUMAN;VPS26A;56916.9;64743.18;52919.688;48164.023;76771.29;58942.76;57263.586;49659.57
NDUB1_HUMAN;NDUFB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15904.561
MPPB_HUMAN;PMPCB;0.0;59366.457;0.0;40729.43;36075.875;38284.242;0.0;0.0
KTNA1_HUMAN;KATNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLF1_HUMAN;CRLF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSIP1_HUMAN;PSIP1;44262.473;44194.566;0.0;27411.646;48055.395;28900.154;0.0;0.0
ERLN1_HUMAN;ERLIN1;60958.812;53798.336;41632.277;46422.926;45855.62;49899.953;46297.758;52227.227
GPC4_HUMAN;GPC4;0.0;0.0;0.0;21694.395;24770.547;26869.48;44720.13;33470.457
NDUS3_HUMAN;NDUFS3;0.0;60824.055;85303.984;51750.246;47803.67;42243.02;48388.348;61695.184
SRS10_HUMAN;SRSF10;51441.504;69651.336;78859.73;45851.527;50133.574;64540.12;0.0;0.0
HSBP1_HUMAN;HSBP1;0.0;0.0;0.0;19092.549;0.0;18794.963;34626.58;0.0
CLD11_HUMAN;CLDN11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECI2_HUMAN;ECI2;47078.723;43371.582;35225.33;37074.227;50396.57;42103.543;34382.445;40142.484
BAF_HUMAN;BANF1;265086.16;225543.58;196626.31;178839.52;137587.31;169739.23;87240.01;0.0
SF3B1_HUMAN;SF3B1;144729.69;98318.42;73765.04;96273.94;0.0;107811.33;90953.914;80098.336
CSDE1_HUMAN;CSDE1;61919.777;54366.42;53680.234;55056.61;54694.977;43586.258;33394.492;55932.27
WBP4_HUMAN;WBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRKRA_HUMAN;PRKRA;71745.87;0.0;59533.242;59647.145;29873.92;76261.41;53232.133;61002.477
ITA10_HUMAN;ITGA10;0.0;0.0;0.0;0.0;0.0;35751.938;0.0;39779.723
MYCB2_HUMAN;MYCBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KBL_HUMAN;GCAT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPM3_HUMAN;NPM3;0.0;0.0;0.0;57515.008;0.0;40713.906;0.0;0.0
LYPA1_HUMAN;LYPLA1;69798.85;66027.04;79039.15;55954.117;0.0;36495.24;47037.992;25700.436
SPB7_HUMAN;SERPINB7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U520_HUMAN;SNRNP200;73842.73;61570.9;57750.49;55515.1;0.0;56394.58;60655.723;59674.22
TIPRL_HUMAN;TIPRL;0.0;0.0;0.0;26115.15;0.0;27412.89;24425.08;27702.986
TM1L1_HUMAN;TOM1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1B_HUMAN;PPM1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NU155_HUMAN;NUP155;0.0;0.0;0.0;23569.799;0.0;24689.967;0.0;0.0
XRP2_HUMAN;RP2;0.0;0.0;0.0;0.0;0.0;0.0;26542.693;0.0
CRTAP_HUMAN;CRTAP;124727.67;122712.25;118768.36;128120.69;66365.74;64774.97;133108.06;71294.77
CMC1_HUMAN;SLC25A12;0.0;0.0;0.0;0.0;0.0;0.0;25031.014;40705.99
PALM_HUMAN;PALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RENR_HUMAN;ATP6AP2;0.0;0.0;0.0;26409.46;0.0;0.0;0.0;0.0
CD123_HUMAN;CDC123;0.0;0.0;0.0;23284.271;0.0;0.0;0.0;0.0
BCAR3_HUMAN;BCAR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POP7_HUMAN;POP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPP40_HUMAN;RPP40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3G_HUMAN;EIF3G;68115.055;57729.285;49552.38;59549.902;44913.88;68552.21;30558.213;64524.254
EIF3J_HUMAN;EIF3J;42447.984;0.0;42983.312;25007.299;38699.29;28511.361;33368.79;18432.924
CBR3_HUMAN;CBR3;0.0;47963.75;0.0;40464.082;47794.65;0.0;29081.652;52588.11
PSD10_HUMAN;PSMD10;0.0;0.0;0.0;19143.227;0.0;24269.342;0.0;39286.844
FACE1_HUMAN;ZMPSTE24;0.0;39805.07;0.0;46505.793;54815.598;42299.26;75621.57;56474.79
SC5D_HUMAN;SC5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDHC_HUMAN;IDH1;299162.7;309525.8;254234.34;275939.12;258284.62;376798.88;267192.3;300901.62
SCO1_HUMAN;SCO1;57658.414;54352.383;51362.45;66167.55;44496.293;71546.31;74140.37;54605.57
CP7B1_HUMAN;CYP7B1;0.0;0.0;0.0;0.0;0.0;36673.4;0.0;0.0
ATRN_HUMAN;ATRN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP9_HUMAN;RBBP9;0.0;0.0;0.0;24642.11;23687.615;32759.34;35876.11;30024.674
STAM2_HUMAN;STAM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL1L1_HUMAN;ALDH1L1;0.0;47589.93;84285.086;73144.77;45436.668;67807.59;175430.69;141594.03
DHRS3_HUMAN;DHRS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRAF3_HUMAN;ARL6IP5;142337.1;177703.38;97198.27;196888.56;174464.73;145917.9;244100.86;87792.89
DYSF_HUMAN;DYSF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPF27_HUMAN;BCAS2;90256.734;53112.32;0.0;42702.57;0.0;50970.266;0.0;0.0
DCTN3_HUMAN;DCTN3;0.0;78455.5;75842.97;109888.14;0.0;90022.49;77042.805;105135.42
DNJC8_HUMAN;DNAJC8;0.0;28823.652;29133.22;22373.697;38804.68;0.0;0.0;0.0
SPF30_HUMAN;SMNDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP5H_HUMAN;ATP5PD;88146.19;189460.83;316840.5;130833.625;228339.67;119024.01;115834.55;136487.61
TSN9_HUMAN;TSPAN9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLOT1_HUMAN;FLOT1;81533.52;68168.195;65635.95;82178.78;58080.47;62703.76;80164.5;101439.43
TRIO_HUMAN;TRIO;84426.75;0.0;39236.37;34070.23;0.0;42923.145;44936.676;0.0
ATP5L_HUMAN;ATP5MG;98693.25;81440.21;73552.96;103212.17;61036.883;122239.945;96606.11;120336.42
CBPD_HUMAN;CPD;0.0;0.0;0.0;47879.8;0.0;0.0;0.0;0.0
GLRX3_HUMAN;GLRX3;99880.805;94226.5;86254.555;55436.45;59220.414;108987.125;63036.777;99698.56
RL1D1_HUMAN;RSL1D1;71711.45;79008.74;50736.434;55571.09;52386.652;53819.15;44833.383;45534.777
WFS1_HUMAN;WFS1;0.0;0.0;0.0;20506.652;0.0;0.0;0.0;0.0
CLPX_HUMAN;CLPX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEUL1_HUMAN;NEURL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S14L2_HUMAN;SEC14L2;0.0;0.0;0.0;11871.78;0.0;30523.334;24212.555;70867.61
STC2_HUMAN;STC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYUG_HUMAN;SNCG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CIAO1_HUMAN;CIAO1;0.0;0.0;0.0;24110.559;0.0;0.0;0.0;35711.867
PDE5A_HUMAN;PDE5A;0.0;0.0;0.0;18672.969;0.0;0.0;0.0;0.0
SRP72_HUMAN;SRP72;106668.75;121068.37;100776.27;91059.72;62245.746;87705.53;88062.555;76893.59
DDAH1_HUMAN;DDAH1;102588.6;88381.32;92197.39;58385.297;87119.44;93647.17;53970.855;46905.01
RMP_HUMAN;URI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B3GA3_HUMAN;B3GAT3;0.0;0.0;0.0;11085.661;0.0;0.0;0.0;0.0
MTA2_HUMAN;MTA2;38533.168;30329.027;0.0;23396.96;0.0;25950.262;0.0;0.0
STK10_HUMAN;STK10;0.0;0.0;0.0;28996.33;0.0;0.0;0.0;0.0
GFPT2_HUMAN;GFPT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIT2_HUMAN;SLIT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTN1_HUMAN;LTN1;0.0;0.0;0.0;16815.328;0.0;0.0;22274.07;0.0
TOM70_HUMAN;TOMM70;192244.22;158884.38;136101.17;142199.88;93392.56;141688.95;151344.67;140019.38
IPO13_HUMAN;IPO13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYO1D_HUMAN;MYO1D;60488.195;75015.87;37147.94;60432.375;49642.65;93161.555;87460.61;98685.73
MICA2_HUMAN;MICAL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC24D_HUMAN;SEC24D;0.0;44709.26;55864.27;42650.137;60440.883;38819.23;56687.047;68375.66
NFASC_HUMAN;NFASC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFL1_HUMAN;UFL1;45806.246;69970.2;48617.074;47142.67;61542.984;38202.844;56660.598;67531.1
SRBS2_HUMAN;SORBS2;0.0;0.0;59102.402;63958.84;0.0;77531.06;35615.812;115229.37
