Protein.ID;Gene;ADSCs_c_111 MaxLFQ Intensity;ADSCs_c_1531 MaxLFQ Intensity;ADSCs_c_38 MaxLFQ Intensity;ADSCs_c_45 MaxLFQ Intensity;ADSCs_d_111 MaxLFQ Intensity;ADSCs_d_1531 MaxLFQ Intensity;ADSCs_d_38 MaxLFQ Intensity;ADSCs_d_45 MaxLFQ Intensity
TXNL1_HUMAN;TXNL1;50508.18;46006.367;38514.418;49178.74;31622.47;43839.18;35341.926;37515.387
TPD54_HUMAN;TPD52L2;311678.38;317237.8;269090.22;279183.03;167415.6;190303.08;223335.14;201967.9
EMC8_HUMAN;EMC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERI3_HUMAN;ERI3;0.0;0.0;0.0;0.0;43954.42;0.0;0.0;0.0
FIBP_HUMAN;FIBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIH_HUMAN;PPIH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA2_HUMAN;HTRA2;0.0;459413.62;313202.28;0.0;0.0;0.0;0.0;0.0
ARK72_HUMAN;AKR7A2;85161.016;91102.83;77190.53;76045.484;93870.63;64454.734;77556.6;81075.06
E41L2_HUMAN;EPB41L2;94396.125;165857.19;99121.89;83321.61;76109.59;66997.555;69347.76;66744.305
TGON2_HUMAN;TGOLN2;0.0;0.0;0.0;0.0;154399.98;0.0;0.0;0.0
LTOR5_HUMAN;LAMTOR5;52119.88;36802.867;43068.363;48871.125;43989.258;46645.16;43495.11;38553.5
B4GA1_HUMAN;B4GAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT8B1_HUMAN;ATP8B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAH12_HUMAN;CA12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DENR_HUMAN;DENR;52832.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XPOT_HUMAN;XPOT;77085.45;38736.973;50633.43;48630.79;57127.613;49249.99;37589.87;30344.295
DNPH1_HUMAN;DNPH1;35274.086;42929.38;38948.875;50429.43;46826.61;52713.87;60181.53;55216.24
TIM44_HUMAN;TIMM44;61515.098;79119.39;69386.195;56936.29;67642.56;59268.156;56678.684;76712.97
TPPC3_HUMAN;TRAPPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHM2A_HUMAN;CHMP2A;40274.02;0.0;26676.035;26802.322;0.0;0.0;0.0;0.0
TSN6_HUMAN;TSPAN6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLRG1_HUMAN;PLRG1;24305.14;21601.848;20043.39;16919.08;22169.016;14100.863;0.0;0.0
RGS10_HUMAN;RGS10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN207_HUMAN;ZNF207;0.0;0.0;0.0;22215.268;0.0;25427.562;0.0;22576.6
NDUB5_HUMAN;NDUFB5;29452.191;0.0;27407.525;0.0;40417.816;44800.22;43723.88;0.0
NDUB3_HUMAN;NDUFB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUA2_HUMAN;NDUFA2;24023.783;0.0;20044.361;0.0;0.0;0.0;0.0;0.0
GET3_HUMAN;GET3;73630.01;71426.47;72129.2;75291.38;70516.85;84383.086;79119.17;64065.234
BUB3_HUMAN;BUB3;44884.875;44819.07;38646.117;31123.145;49789.453;50489.008;50531.8;42517.188
ACTN4_HUMAN;ACTN4;2341976.5;2429337.5;2279196.2;2439279.8;2537435.2;2638502.0;2558072.5;2296443.8
MAAI_HUMAN;GSTZ1;36856.035;52203.453;53550.98;61879.44;35075.05;36430.254;38868.656;50404.31
TRIA1_HUMAN;TRIAP1;0.0;0.0;22240.934;31832.621;0.0;0.0;42001.555;0.0
ERD23_HUMAN;KDELR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYH3_HUMAN;CYTH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AAKB2_HUMAN;PRKAB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP1G1_HUMAN;AP1G1;33957.688;44915.887;39690.21;38249.63;39533.418;47558.086;48861.566;37816.324
STX6_HUMAN;STX6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNG1_HUMAN;SYNGR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNG2_HUMAN;SYNGR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGTA_HUMAN;SGTA;176338.28;155416.81;150021.03;147068.42;151120.19;142045.48;118227.45;145906.52
ENSA_HUMAN;ENSA;0.0;0.0;0.0;25809.639;0.0;0.0;0.0;0.0
MCAT_HUMAN;SLC25A20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNC_HUMAN;NARS1;147033.61;126231.45;159528.67;175287.27;155598.22;125856.66;126589.67;106385.02
MYO1B_HUMAN;MYO1B;134167.42;162825.06;169370.84;171117.16;65548.84;66260.586;77319.83;65119.79
SSNA1_HUMAN;SSNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPSF5_HUMAN;NUDT21;70786.72;89758.48;72274.59;60293.832;64568.086;81996.98;86201.17;83281.086
LANC1_HUMAN;LANCL1;51225.523;91715.11;73125.75;68811.36;58111.203;0.0;78370.984;58740.96
STRN_HUMAN;STRN;49800.5;47622.457;49748.84;45989.05;41805.477;43831.78;47093.17;54594.953
U3IP2_HUMAN;RRP9;0.0;24717.604;26850.127;34484.03;0.0;38652.875;34107.098;0.0
SCO2_HUMAN;SCO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CF410_HUMAN;CFAP410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDH3B_HUMAN;IDH3B;23818.102;25516.102;27279.992;23519.533;39259.91;40456.066;46510.527;49857.613
NRDC_HUMAN;NRDC;21986.516;0.0;23768.488;23121.393;25356.277;20327.098;22178.156;0.0
CALU_HUMAN;CALU;1035351.5;1028172.6;813037.1;854821.4;585935.9;653923.6;595901.3;734737.4
EDIL3_HUMAN;EDIL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SAHH2_HUMAN;AHCYL1;89625.41;88553.266;90470.586;74423.67;77905.805;57701.875;70587.26;0.0
XPP2_HUMAN;XPNPEP2;0.0;0.0;0.0;0.0;45066.758;97670.01;61676.812;41043.754
KIF1C_HUMAN;KIF1C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUS5_HUMAN;NDUFS5;28879.787;24822.592;27465.701;29660.47;25940.459;23120.768;26366.715;29086.781
PDE6D_HUMAN;PDE6D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ORC4_HUMAN;ORC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAD21_HUMAN;RAD21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1BA_HUMAN;AKR1B10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIM8A_HUMAN;TIMM8A;0.0;0.0;0.0;0.0;33961.86;0.0;31437.352;0.0
DHX16_HUMAN;DHX16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZNRD2_HUMAN;ZNRD2;25678.21;0.0;0.0;19180.732;0.0;0.0;0.0;0.0
GMFG_HUMAN;GMFG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BNI3L_HUMAN;BNIP3L;0.0;0.0;0.0;0.0;0.0;0.0;68407.29;0.0
KPRB_HUMAN;PRPSAP2;0.0;0.0;22646.766;25580.78;28429.941;0.0;0.0;0.0
SMCA5_HUMAN;SMARCA5;0.0;0.0;24549.477;23436.27;21374.193;0.0;0.0;0.0
JIP4_HUMAN;SPAG9;47103.113;50083.4;42962.18;45926.74;31886.576;37588.26;37270.543;43620.547
SUSD5_HUMAN;SUSD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AQR_HUMAN;AQR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OPA1_HUMAN;OPA1;0.0;31343.238;23770.205;0.0;25920.197;28984.494;34910.066;0.0
PCDGC_HUMAN;PCDHGA12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PI51C_HUMAN;PIP5K1C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCD4_HUMAN;TBC1D4;0.0;0.0;0.0;0.0;19747.494;0.0;0.0;0.0
PEPL_HUMAN;PPL;0.0;81192.086;39633.664;34415.457;75386.92;93811.07;85720.96;76639.28
GSDME_HUMAN;GSDME;47327.3;0.0;38070.723;0.0;31334.857;0.0;0.0;0.0
NRP2_HUMAN;NRP2;0.0;0.0;0.0;0.0;17587.541;0.0;0.0;0.0
ACSL4_HUMAN;ACSL4;64062.586;46293.613;57405.844;50254.797;55147.31;63747.438;49950.55;46689.715
SNX3_HUMAN;SNX3;161824.64;201584.0;140814.84;147015.75;126102.81;117729.195;132891.52;138162.86
OGA_HUMAN;OGA;36437.234;28558.979;29777.676;38971.336;30867.596;37868.652;47819.297;31821.676
ADCY9_HUMAN;ADCY9;0.0;0.0;0.0;0.0;32457.773;0.0;0.0;0.0
VINEX_HUMAN;SORBS3;91604.55;94437.7;91165.66;0.0;86260.32;98752.875;102010.09;0.0
HNRPQ_HUMAN;SYNCRIP;240986.17;264720.1;235327.9;223669.5;241676.33;226463.39;212387.25;256541.66
TPST1_HUMAN;TPST1;0.0;0.0;0.0;0.0;0.0;21344.158;0.0;0.0
RNBP6_HUMAN;RANBP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEMF_HUMAN;NEMF;0.0;0.0;20120.416;0.0;0.0;16725.63;0.0;0.0
GMDS_HUMAN;GMDS;0.0;27030.623;0.0;0.0;23571.031;35292.465;0.0;0.0
NMT2_HUMAN;NMT2;0.0;0.0;26747.172;23991.332;0.0;0.0;0.0;0.0
GREM1_HUMAN;GREM1;78917.72;25080.979;50650.844;45910.664;60190.605;0.0;32947.754;47567.23
PLOD3_HUMAN;PLOD3;95252.43;68649.055;108449.984;98327.69;83854.98;74823.11;78158.81;83499.19
IF4E2_HUMAN;EIF4E2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIAP1_HUMAN;DIAPH1;55607.273;94027.06;76650.2;77010.59;61138.992;131281.52;91346.11;68001.87
SEP15_HUMAN;SELENOF;46211.832;23225.447;22890.8;30176.225;0.0;0.0;0.0;0.0
TSN3_HUMAN;TSPAN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC3_HUMAN;EXOC3;0.0;25952.684;28721.33;28821.594;16728.004;23484.197;23795.094;0.0
PDE8A_HUMAN;PDE8A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLIN3_HUMAN;PLIN3;296766.22;268528.22;246599.44;254261.2;216979.17;177691.81;168211.17;195286.23
MOT2_HUMAN;SLC16A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANM3_HUMAN;PRMT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA7_HUMAN;KPNA6;57937.7;66867.38;72224.3;87726.445;67681.875;93874.01;95052.0;62418.09
UGDH_HUMAN;UGDH;319633.72;589121.4;345857.62;465213.66;351560.75;523998.56;434480.2;422206.47
TPST2_HUMAN;TPST2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPXN_HUMAN;LPXN;0.0;0.0;0.0;37150.027;0.0;0.0;0.0;0.0
CTND1_HUMAN;CTNND1;70919.14;77366.32;81552.29;88620.18;82626.695;106102.19;113213.65;93349.95
ICMT_HUMAN;ICMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF1B_HUMAN;EIF1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX2_HUMAN;SNX2;63132.73;79916.13;62393.41;43372.04;46738.094;56617.08;58006.58;56088.297
DPM1_HUMAN;DPM1;57379.76;42449.88;52232.316;61017.562;65651.375;52826.836;55153.504;68567.69
USO1_HUMAN;USO1;112689.266;95600.87;122340.65;118971.85;119282.3;115674.85;128836.195;98434.81
RT14_HUMAN;MRPS14;0.0;0.0;22616.53;0.0;0.0;0.0;0.0;0.0
TOM1_HUMAN;TOM1;146509.12;145531.27;148975.73;167519.92;102343.6;125569.66;158221.92;134774.14
CCD22_HUMAN;CCDC22;39568.723;46218.77;39258.84;32554.855;34543.38;39420.766;33460.8;45273.35
PQBP1_HUMAN;PQBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRAF2_HUMAN;PRAF2;186142.69;125151.75;174995.3;171634.89;141566.83;47035.457;36064.816;80818.836
DKC1_HUMAN;DKC1;75127.34;73983.36;90261.73;79926.94;68354.63;65729.92;61734.895;56806.176
IF2P_HUMAN;EIF5B;64241.71;68682.09;71062.93;71063.84;54363.938;56197.207;56115.066;0.0
EDF1_HUMAN;EDF1;68622.195;59103.31;44921.96;55032.703;35985.08;46832.21;44689.76;58411.484
DIAP2_HUMAN;DIAPH2;0.0;0.0;16645.846;0.0;27753.883;31802.928;27044.932;24341.287
DNJA2_HUMAN;DNAJA2;114421.62;142420.39;85412.49;119469.734;51511.72;81936.98;81306.08;100675.94
CUTA_HUMAN;CUTA;420048.78;220622.38;172213.27;144736.92;204955.5;57161.97;61633.59;280669.8
PFD1_HUMAN;PFDN1;129187.52;88597.45;84568.66;70553.66;79713.95;69594.26;81267.13;84821.4
PP1RB_HUMAN;PPP1R11;0.0;0.0;0.0;12584.425;12688.491;0.0;0.0;0.0
NOL3_HUMAN;NOL3;0.0;26670.502;16722.383;24532.377;0.0;29431.06;24830.893;29001.871
ABCB7_HUMAN;ABCB7;0.0;0.0;0.0;0.0;0.0;18763.79;18438.236;0.0
SRGP2_HUMAN;SRGAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AUXI_HUMAN;DNAJC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XYLK_HUMAN;FAM20B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR1_HUMAN;WDR1;431494.3;391346.97;401115.2;443285.25;436274.56;396640.94;403047.75;414225.66
FZD7_HUMAN;FZD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIT3_HUMAN;SLIT3;42815.66;53789.246;75709.945;43045.85;0.0;0.0;16860.287;0.0
ATP9A_HUMAN;ATP9A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROCK2_HUMAN;ROCK2;82570.48;78438.555;82573.62;64649.184;86116.805;88461.38;89126.62;66100.09
CPNE3_HUMAN;CPNE3;62012.383;88531.016;70593.62;62784.902;80586.414;88857.31;76710.4;70134.08
HIP1R_HUMAN;HIP1R;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OBSL1_HUMAN;OBSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLU_HUMAN;CLUH;52900.12;67480.83;78946.46;0.0;52766.99;92329.55;82615.95;0.0
CAND2_HUMAN;CAND2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T22D2_HUMAN;TSC22D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC13_HUMAN;DNAJC13;52396.465;52016.387;55395.65;44926.887;48231.152;40393.184;44186.29;34810.285
PHAR2_HUMAN;PHACTR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP6R2_HUMAN;PPP6R2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNOT3_HUMAN;CNOT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANR17_HUMAN;ANKRD17;0.0;0.0;27135.922;0.0;0.0;0.0;0.0;0.0
COQ9_HUMAN;COQ9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGCT_HUMAN;GGCT;43279.773;0.0;35608.01;0.0;25037.377;0.0;0.0;29031.28
NDUS7_HUMAN;NDUFS7;0.0;0.0;23584.398;34127.05;27343.086;43399.88;55574.273;0.0
RTN2_HUMAN;RTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZPR1_HUMAN;ZPR1;0.0;0.0;39339.91;0.0;0.0;0.0;0.0;0.0
NIPS2_HUMAN;NIPSNAP2;0.0;0.0;0.0;0.0;0.0;29863.922;30055.412;0.0
SEM7A_HUMAN;SEMA7A;44089.297;26081.525;36202.305;29209.855;26951.986;0.0;0.0;0.0
CILP1_HUMAN;CILP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDCD6_HUMAN;PDCD6;85692.5;111284.1;102001.766;90268.58;88947.336;57785.445;71365.88;64628.957
TBCA_HUMAN;TBCA;243060.98;232352.39;192017.02;209893.42;143869.17;171165.64;195937.0;186614.9
VATG1_HUMAN;ATP6V1G1;78954.71;69415.44;60738.223;75226.305;50315.01;71803.664;69360.414;69960.234
VPS4B_HUMAN;VPS4B;0.0;26143.988;27336.297;24180.193;20886.875;43073.723;42508.504;0.0
MPU1_HUMAN;MPDU1;0.0;0.0;64399.74;0.0;106426.8;124318.14;105714.734;96399.3
ENTP3_HUMAN;ENTPD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENTP5_HUMAN;ENTPD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H2AY_HUMAN;MACROH2A1;140828.34;153985.67;123458.625;90449.76;118735.23;146439.88;147133.73;148103.1
SH3L1_HUMAN;SH3BGRL;112035.71;98146.445;65565.086;56351.516;76195.06;106016.2;105986.72;116562.62
FLNB_HUMAN;FLNB;174468.83;247331.64;273150.06;185306.78;248773.16;204780.16;268375.78;258563.19
VAMP4_HUMAN;VAMP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDUS6_HUMAN;NDUFS6;50862.535;47276.227;47051.582;18312.146;40764.355;29020.26;30787.738;48229.97
PEX14_HUMAN;PEX14;0.0;37325.566;0.0;0.0;0.0;0.0;0.0;0.0
TRIM3_HUMAN;TRIM3;0.0;22464.314;0.0;26766.764;0.0;19854.22;18651.766;13814.013
CISY_HUMAN;CS;79411.82;111132.125;126189.9;172650.11;144834.89;179565.64;170790.45;86147.195
SPAG7_HUMAN;SPAG7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC22B_HUMAN;SEC22B;127410.79;110327.11;141704.16;113957.63;175611.73;131049.03;140580.28;152364.94
TACC1_HUMAN;TACC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRCH4_HUMAN;LRCH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTX2_HUMAN;MTX2;27022.787;0.0;39442.047;47769.46;34561.652;93011.56;123429.18;47788.69
VP26A_HUMAN;VPS26A;50374.55;51279.992;47821.03;41257.31;52271.49;38549.418;42811.24;41119.43
NDUB1_HUMAN;NDUFB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPPB_HUMAN;PMPCB;38710.086;43948.176;38298.242;24671.447;39122.395;0.0;0.0;0.0
KTNA1_HUMAN;KATNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLF1_HUMAN;CRLF1;0.0;47182.684;31878.66;0.0;28493.436;35183.61;34872.758;37520.246
PSIP1_HUMAN;PSIP1;58760.895;82228.81;49015.293;62938.266;26462.967;40901.87;41019.598;39302.81
ERLN1_HUMAN;ERLIN1;35314.41;50254.176;30622.06;35871.89;45197.31;47630.7;41191.176;0.0
GPC4_HUMAN;GPC4;0.0;0.0;0.0;0.0;17533.076;0.0;0.0;0.0
NDUS3_HUMAN;NDUFS3;107227.945;69554.2;65927.84;40242.164;58188.74;35562.582;43965.098;70396.695
SRS10_HUMAN;SRSF10;79207.41;79718.65;58705.93;50250.02;0.0;0.0;0.0;0.0
HSBP1_HUMAN;HSBP1;0.0;0.0;0.0;0.0;0.0;30646.758;0.0;0.0
CLD11_HUMAN;CLDN11;0.0;0.0;30555.918;0.0;0.0;0.0;0.0;0.0
ECI2_HUMAN;ECI2;30002.97;34942.58;29022.133;30149.936;30967.178;32877.84;34147.016;29763.32
BAF_HUMAN;BANF1;291427.8;290941.56;252359.27;183000.44;197868.69;154243.33;196578.69;231625.45
SF3B1_HUMAN;SF3B1;58310.97;108026.586;104375.586;113264.74;66776.01;127847.31;122710.766;90445.16
CSDE1_HUMAN;CSDE1;48185.066;47120.945;45599.582;48346.832;33937.777;37333.215;44833.938;41805.133
WBP4_HUMAN;WBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRKRA_HUMAN;PRKRA;32401.545;59684.992;53937.88;55718.742;44257.61;68083.58;63623.23;55950.01
ITA10_HUMAN;ITGA10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYCB2_HUMAN;MYCBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KBL_HUMAN;GCAT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPM3_HUMAN;NPM3;0.0;105583.17;0.0;102574.44;101968.41;93270.625;50937.977;0.0
LYPA1_HUMAN;LYPLA1;83195.73;78366.41;62489.215;66097.39;67193.57;59598.605;53302.125;90484.42
SPB7_HUMAN;SERPINB7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U520_HUMAN;SNRNP200;31207.717;55503.4;54094.465;52136.527;46727.492;53553.08;64093.67;43180.043
TIPRL_HUMAN;TIPRL;0.0;0.0;21063.309;28799.611;18730.04;22503.584;30295.195;23401.021
TM1L1_HUMAN;TOM1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1B_HUMAN;PPM1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NU155_HUMAN;NUP155;0.0;0.0;32113.1;0.0;56582.6;27649.273;28848.238;26406.328
XRP2_HUMAN;RP2;0.0;0.0;0.0;0.0;0.0;18822.89;20599.326;0.0
CRTAP_HUMAN;CRTAP;142723.55;145609.56;148198.84;139237.77;91190.695;87830.91;79711.055;104600.91
CMC1_HUMAN;SLC25A12;0.0;0.0;0.0;0.0;21013.654;27385.674;0.0;0.0
PALM_HUMAN;PALM;45382.742;116533.32;95511.89;64414.527;0.0;0.0;38818.0;45346.906
RENR_HUMAN;ATP6AP2;0.0;0.0;25885.662;24552.857;27674.365;0.0;0.0;34714.14
CD123_HUMAN;CDC123;42175.598;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAR3_HUMAN;BCAR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POP7_HUMAN;POP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPP40_HUMAN;RPP40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3G_HUMAN;EIF3G;55728.336;70139.59;61098.547;41233.11;43208.81;47082.9;52678.43;46903.12
EIF3J_HUMAN;EIF3J;59785.21;48681.96;49562.95;49917.32;40477.844;47743.113;47473.285;62567.42
CBR3_HUMAN;CBR3;45905.555;51258.074;36520.6;0.0;28145.92;32629.041;42077.58;0.0
PSD10_HUMAN;PSMD10;32939.234;0.0;29791.082;0.0;32301.008;18352.643;21572.406;0.0
FACE1_HUMAN;ZMPSTE24;41293.582;36849.414;35969.715;47099.676;49853.4;43649.0;61391.01;37636.387
SC5D_HUMAN;SC5D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDHC_HUMAN;IDH1;311017.12;377033.0;297747.2;342461.7;260690.25;274335.8;293192.88;309244.16
SCO1_HUMAN;SCO1;50462.168;57517.7;46637.438;64884.98;66505.31;73655.97;99117.14;106978.664
CP7B1_HUMAN;CYP7B1;0.0;0.0;0.0;0.0;0.0;0.0;25718.047;0.0
ATRN_HUMAN;ATRN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBBP9_HUMAN;RBBP9;0.0;28848.686;0.0;19707.777;20315.75;27143.24;25792.719;0.0
STAM2_HUMAN;STAM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL1L1_HUMAN;ALDH1L1;85749.76;172729.05;145550.16;162558.52;81612.914;147385.16;110376.37;122520.805
DHRS3_HUMAN;DHRS3;31998.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRAF3_HUMAN;ARL6IP5;129044.3;184258.72;113190.52;95764.76;289930.0;218956.52;189737.27;231284.27
DYSF_HUMAN;DYSF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPF27_HUMAN;BCAS2;55917.055;58747.68;41909.254;0.0;35586.91;50587.258;43562.17;0.0
DCTN3_HUMAN;DCTN3;60735.785;0.0;93593.28;0.0;60980.395;0.0;0.0;78833.98
DNJC8_HUMAN;DNAJC8;28222.613;0.0;23393.334;17139.758;21438.807;0.0;0.0;28077.262
SPF30_HUMAN;SMNDC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATP5H_HUMAN;ATP5PD;241937.17;170013.97;152451.17;110540.71;208949.0;129851.95;118884.91;286563.34
TSN9_HUMAN;TSPAN9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FLOT1_HUMAN;FLOT1;41221.26;61760.246;49232.23;51625.3;63241.14;61712.62;59078.016;67875.93
TRIO_HUMAN;TRIO;30205.93;0.0;45194.45;70839.98;36374.086;59635.855;61111.582;0.0
ATP5L_HUMAN;ATP5MG;59659.74;88983.945;82246.836;63002.285;82988.0;91761.28;93220.82;106391.97
CBPD_HUMAN;CPD;0.0;0.0;37922.027;0.0;0.0;0.0;0.0;0.0
GLRX3_HUMAN;GLRX3;72117.984;76732.35;57688.598;63912.086;58813.117;96409.86;73324.18;80739.914
RL1D1_HUMAN;RSL1D1;75587.2;70969.195;87352.414;70960.69;68222.35;86249.69;67416.24;70448.1
WFS1_HUMAN;WFS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLPX_HUMAN;CLPX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEUL1_HUMAN;NEURL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S14L2_HUMAN;SEC14L2;0.0;0.0;0.0;0.0;26977.717;45815.145;28432.096;0.0
STC2_HUMAN;STC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYUG_HUMAN;SNCG;0.0;36612.73;0.0;0.0;0.0;12901.014;0.0;0.0
CIAO1_HUMAN;CIAO1;29946.996;26571.88;0.0;25603.72;28683.871;31175.176;0.0;24632.307
PDE5A_HUMAN;PDE5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP72_HUMAN;SRP72;102277.87;129092.06;112236.336;123604.47;94250.086;96357.45;91084.99;130135.86
DDAH1_HUMAN;DDAH1;99756.77;129537.984;117544.375;85043.555;105891.13;114056.35;144952.8;159177.95
RMP_HUMAN;URI1;0.0;0.0;27608.281;0.0;0.0;0.0;0.0;0.0
B3GA3_HUMAN;B3GAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTA2_HUMAN;MTA2;21797.996;26890.6;29020.07;23169.008;25258.586;23719.346;25290.89;0.0
STK10_HUMAN;STK10;36123.27;22640.674;29160.943;32110.443;27244.312;38116.08;44011.77;34090.105
GFPT2_HUMAN;GFPT2;0.0;0.0;24804.22;24904.01;33675.293;25329.926;29288.47;0.0
SLIT2_HUMAN;SLIT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LTN1_HUMAN;LTN1;0.0;0.0;0.0;0.0;0.0;24929.934;20291.93;0.0
TOM70_HUMAN;TOMM70;132571.84;181035.33;168144.28;167115.97;121612.8;146951.6;149869.78;135878.81
IPO13_HUMAN;IPO13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
