Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_23 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_23 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
HSP13_HUMAN;HSPA13;218206.92;384170.2;313634.38;370863.72;304752.3;147934.73;388363.62;369388.84
IDHP_HUMAN;IDH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNB_HUMAN;PITPNB;50017.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASP1_HUMAN;MASP1;140795.38;233021.3;210708.08;260874.17;313933.5;187017.17;308217.44;137480.94
CCN3_HUMAN;CCN3;90439.77;175363.11;134720.8;131786.03;0.0;0.0;102023.28;73866.36
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAXI_HUMAN;PXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL9A1_HUMAN;ALDH9A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL34_HUMAN;RPL34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPIA_HUMAN;RPIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NASP_HUMAN;NASP;0.0;0.0;0.0;0.0;0.0;67910.016;0.0;0.0
FAS_HUMAN;FASN;184848.8;87797.73;96941.44;99773.2;157719.42;94260.83;111781.25;133341.16
FNTA_HUMAN;FNTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;1334497.6;0.0;1038098.3;0.0;0.0;417345.56;0.0;0.0
EFTU_HUMAN;TUFM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP09_HUMAN;SRP9;143447.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2A_HUMAN;UBE2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYAC_HUMAN;AARS1;75993.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYCC_HUMAN;CARS1;47283.37;0.0;0.0;0.0;0.0;68800.39;0.0;0.0
SYSC_HUMAN;SARS1;95130.734;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;151213.75;0.0;84471.65;0.0;0.0;53550.97;0.0;0.0
PSB2_HUMAN;PSMB2;70375.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM2_HUMAN;MCM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP3_HUMAN;THBS3;83887.87;129671.586;226564.1;191339.98;150508.03;72975.766;173134.97;0.0
COMP_HUMAN;COMP;0.0;148758.08;0.0;0.0;136868.7;262182.5;182698.78;0.0
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VEGFC_HUMAN;VEGFC;44733.63;0.0;0.0;112176.54;0.0;0.0;125222.64;74151.5
HINT1_HUMAN;HINT1;115488.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIG1_HUMAN;RARRES1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NTC_HUMAN;NT5C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPS1_HUMAN;SEPHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPP1_HUMAN;SELENOP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUAA_HUMAN;GMPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP1_HUMAN;CRIP1;96842.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMP14_HUMAN;MMP14;299548.1;259819.5;278254.9;213739.66;214603.7;249453.25;158636.69;373867.44
GDIB_HUMAN;GDI2;579460.2;293938.53;365841.94;200513.39;286935.03;344908.62;374047.6;423400.25
EMD_HUMAN;EMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;40666.176;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB9_HUMAN;SERPINB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERPH_HUMAN;SERPINH1;201719.28;183825.25;214591.22;114171.5;328675.16;67274.92;331245.4;86537.82
PDLI4_HUMAN;PDLIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97751.445
F10A1_HUMAN;ST13;0.0;0.0;386209.12;0.0;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73070.27
DYN2_HUMAN;DNM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP4A_HUMAN;NUDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;106469.87;150120.16;120908.47;140086.66;89816.36;0.0;0.0;0.0
RL14_HUMAN;RPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPQ_HUMAN;CCT8;203857.17;0.0;0.0;0.0;0.0;70805.96;0.0;123721.36
TCPD_HUMAN;CCT4;64896.387;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANX11_HUMAN;ANXA11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPOA_HUMAN;PAPOLA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB7A_HUMAN;RAB7A;0.0;0.0;113910.86;0.0;0.0;0.0;0.0;0.0
PLCD1_HUMAN;PLCD1;41973.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAP1_HUMAN;DAP;47411.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DUS3_HUMAN;DUSP3;95218.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAP31_HUMAN;BCAP31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPMT_HUMAN;TPMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC3_HUMAN;GPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD7_HUMAN;PSMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;173434.98;361607.53;256287.1;257221.5;305997.47;71885.73;317771.8;73442.22
DYLT3_HUMAN;DYNLT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;116986.61;0.0;123585.51;0.0;0.0;112420.53;0.0;0.0
LUM_HUMAN;LUM;4833815.0;1998833.6;4202348.0;2588438.8;1205864.6;2150846.0;1782745.5;2682599.2
PRELP_HUMAN;PRELP;0.0;0.0;114283.97;0.0;0.0;0.0;127436.95;0.0
ROA3_HUMAN;HNRNPA3;73956.34;0.0;0.0;0.0;0.0;54592.65;0.0;0.0
6PGD_HUMAN;PGD;132154.08;0.0;0.0;0.0;0.0;86157.914;0.0;129350.63
HNRPM_HUMAN;HNRNPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB3_HUMAN;POLR2H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;710766.6;245542.17;362801.8;198044.16;324326.88;407209.94;331410.66;502409.44
AGFG1_HUMAN;AGFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPF_HUMAN;HNRNPF;40653.504;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIDA_HUMAN;RIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HXK2_HUMAN;HK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNA5_HUMAN;EFNA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM12_HUMAN;MRPL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STC1_HUMAN;STC1;61778.258;114528.89;0.0;0.0;127495.38;108956.83;0.0;90387.74
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;64237.008;0.0;74205.27;0.0;0.0;0.0;0.0;0.0
CAZA1_HUMAN;CAPZA1;208556.42;0.0;0.0;0.0;0.0;236859.66;0.0;291476.47
HMGA2_HUMAN;HMGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;56331.586;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXTP_HUMAN;SLC25A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;129582.57;96379.086;82505.734;102449.19;127506.46;97207.9;0.0;115276.37
MAP11_HUMAN;METAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVD1_HUMAN;MVD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTB2_HUMAN;RABGGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB_HUMAN;COPB1;58655.484;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPA_HUMAN;COPA;81992.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CATC_HUMAN;CTSC;0.0;162818.86;98853.17;130508.76;0.0;0.0;129367.39;0.0
AP2S1_HUMAN;AP2S1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMTN_HUMAN;SMTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC24C_HUMAN;SEC24C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYYC_HUMAN;YARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP14_HUMAN;USP14;156647.42;0.0;0.0;0.0;0.0;0.0;0.0;168519.53
BCAT1_HUMAN;BCAT1;76464.664;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT1B3_HUMAN;ATP1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23B_HUMAN;RAD23B;118976.11;114942.44;116447.164;100099.19;0.0;88700.44;116176.875;87625.56
EPHA5_HUMAN;EPHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB4_HUMAN;EPHB4;89325.086;141483.3;161399.89;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;163809.73;330831.7;317238.44;287275.38;308080.97;161194.31;332101.66;174627.08
GALC_HUMAN;GALC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAD2_HUMAN;AK2;82110.82;0.0;0.0;0.0;0.0;70495.18;0.0;53888.68
GAS1_HUMAN;GAS1;0.0;0.0;0.0;122424.66;181067.75;0.0;136798.98;58913.066
P5CS_HUMAN;ALDH18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNAA_HUMAN;NAPA;42081.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLUR1_HUMAN;SLURP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP2_HUMAN;MFAP2;486185.16;303213.8;244894.05;277016.44;178089.73;388641.56;292247.16;211303.25
PSMD4_HUMAN;PSMD4;337557.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLTP_HUMAN;PLTP;487300.97;442934.6;355431.38;455425.1;316350.78;540116.56;431650.62;676415.5
XPO2_HUMAN;CSE1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;270914.28;195638.4;251944.44;168442.11;191379.73;221189.83;180633.36;126795.99
MFAP4_HUMAN;MFAP4;495105.03;0.0;316074.84;297139.22;507407.38;548076.44;352672.25;861644.44
MANF_HUMAN;MANF;142551.28;102353.38;112796.01;112645.75;129561.305;165764.19;113945.98;202858.9
NP1L1_HUMAN;NAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSRAD_HUMAN;ADAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMB2_HUMAN;LAMB2;172024.92;323912.53;270420.44;193485.95;297672.75;149457.22;297394.28;119602.914
CADH4_HUMAN;CDH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADH6_HUMAN;CDH6;0.0;150329.23;0.0;126598.85;0.0;0.0;0.0;0.0
CAD11_HUMAN;CDH11;127858.59;214342.45;157335.86;189527.02;334664.94;199368.8;261379.5;214955.56
CAD13_HUMAN;CDH13;166776.9;367090.12;349383.38;227445.1;240689.06;197047.89;215038.33;236318.62
SEC13_HUMAN;SEC13;87534.07;0.0;0.0;0.0;0.0;116104.02;0.0;0.0
PSA_HUMAN;NPEPPS;293330.88;308018.94;216916.12;185938.92;137794.61;243494.3;308151.16;229978.73
HNRH2_HUMAN;HNRNPH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCOT1_HUMAN;OXCT1;76333.195;0.0;0.0;0.0;0.0;0.0;0.0;64612.49
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;72099.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFRA1_HUMAN;GFRA1;0.0;0.0;59326.85;0.0;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA1_HUMAN;ITGA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF6_HUMAN;EIF6;210372.58;0.0;0.0;0.0;0.0;125500.32;0.0;142970.2
NETR_HUMAN;PRSS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;32582.936;121997.87;88841.234;107122.14;140805.97;0.0;158301.42;0.0
ANTR2_HUMAN;ANTXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATS12_HUMAN;ADAMTS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;213244.47;0.0;116539.22;0.0;0.0;0.0;117887.21;169880.06
DEF1_HUMAN;DEFA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPC4_HUMAN;ARPC4;227658.67;177845.45;0.0;0.0;183472.6;150322.53;168833.03;216541.22
CD81_HUMAN;CD81;90548.69;115381.484;261215.08;144096.7;0.0;0.0;132332.83;0.0
TPIS_HUMAN;TPI1;1401509.4;372643.53;725611.6;303366.44;404199.94;1043863.75;468293.44;1003801.0
EIF3E_HUMAN;EIF3E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBRL2_HUMAN;GABARAPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;986431.25;170670.73;330452.4;145352.52;291915.8;535464.1;266421.53;873363.2
ACTB_HUMAN;ACTB;5116853.0;1041593.94;1969409.9;906282.75;1047796.8;1943501.2;1189503.9;2537099.8
IF4A1_HUMAN;EIF4A1;126182.48;0.0;69118.3;0.0;0.0;95378.85;0.0;94751.51
RS20_HUMAN;RPS20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA6_HUMAN;PSMA6;167914.84;105658.81;135752.22;112213.42;169884.64;192648.27;133124.28;116976.86
S10AA_HUMAN;S100A10;350078.4;0.0;349058.9;0.0;0.0;417804.72;0.0;531955.56
CDC42_HUMAN;CDC42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEST_HUMAN;DSTN;146711.5;0.0;130908.766;0.0;0.0;173207.19;119882.51;219842.28
GMFB_HUMAN;GMFB;50858.934;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB2A_HUMAN;RAB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5B_HUMAN;RAB5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D3_HUMAN;UBE2D3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBC12_HUMAN;UBE2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2K_HUMAN;UBE2K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2N_HUMAN;UBE2N;137940.61;0.0;0.0;0.0;0.0;121845.66;0.0;124241.66
RAB14_HUMAN;RAB14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARP3_HUMAN;ACTR3;184976.56;84770.03;119213.766;142302.45;141986.16;164435.45;138758.2;167615.9
ARP2_HUMAN;ACTR2;155803.56;0.0;97578.93;0.0;141841.03;96094.09;130516.53;119583.04
ACTZ_HUMAN;ACTR1A;65115.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN2_HUMAN;COPS2;59448.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP1B_HUMAN;RAP1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS3A_HUMAN;RPS3A;77613.85;0.0;69794.28;0.0;0.0;0.0;0.0;0.0
RL26_HUMAN;RPL26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME3_HUMAN;PSME3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL15_HUMAN;RPL15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGN_HUMAN;MAGOH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27_HUMAN;RPL27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VA0D1_HUMAN;ATP6V0D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHS_HUMAN;PCBD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL37A_HUMAN;RPL37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOA_HUMAN;RHOA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RND3_HUMAN;RND3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH10_HUMAN;HSPE1;404244.62;0.0;122961.26;101299.04;0.0;211401.31;0.0;224335.98
LYSC_HUMAN;LYZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD3_HUMAN;VBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB1_HUMAN;STXBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2MG_HUMAN;B2M;6173557.5;3228704.2;4766456.5;3431275.5;1626857.8;4618606.0;1481984.6;6775358.5
TGFB2_HUMAN;TGFB2;0.0;0.0;0.0;0.0;114183.125;0.0;0.0;0.0
NPC2_HUMAN;NPC2;502491.0;515897.25;727284.6;478220.44;438840.72;458057.0;437926.84;733156.25
COPZ1_HUMAN;COPZ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO2_HUMAN;SUMO2;396401.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFM1_HUMAN;UFM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NTF2_HUMAN;NUTF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPK_HUMAN;HNRNPK;145164.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433G_HUMAN;YWHAG;400174.56;155758.19;284636.28;111332.83;230205.75;491051.0;264891.4;487511.84
RS7_HUMAN;RPS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1A_HUMAN;PPP1CA;38704.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1B_HUMAN;PPP1CB;69238.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS4_HUMAN;PSMC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS8_HUMAN;PSMC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS8_HUMAN;RPS8;160987.31;0.0;345332.53;0.0;0.0;0.0;0.0;0.0
RS15A_HUMAN;RPS15A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS16_HUMAN;RPS16;162882.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2G1_HUMAN;UBE2G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433E_HUMAN;YWHAE;604863.06;228611.28;358800.62;218589.19;229215.75;618658.94;284008.0;523079.03
RS14_HUMAN;RPS14;135159.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS23_HUMAN;RPS23;60102.02;0.0;48818.805;0.0;0.0;0.0;0.0;0.0
RS18_HUMAN;RPS18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS29_HUMAN;RPS29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS13_HUMAN;RPS13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS11_HUMAN;RPS11;136003.34;0.0;108978.125;0.0;0.0;0.0;0.0;0.0
RUXE_HUMAN;SNRPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM3_HUMAN;LSM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD1_HUMAN;SNRPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD2_HUMAN;SNRPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD3_HUMAN;SNRPD3;148660.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB4_HUMAN;TMSB4X;1245131.4;405717.3;788171.8;349195.2;484986.3;617305.7;463039.6;804041.1
ARF6_HUMAN;ARF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS10_HUMAN;PSMC6;52098.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL7A_HUMAN;RPL7A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF1_HUMAN;ETF1;69617.59;0.0;0.0;0.0;0.0;0.0;0.0;56254.49
CNBP_HUMAN;CNBP;51734.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS4X_HUMAN;RPS4X;60229.965;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2AB_HUMAN;PPP2CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL23A_HUMAN;RPL23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS6_HUMAN;RPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H4_HUMAN;H4C1;220403.4;115937.84;194887.22;129397.52;0.0;99353.97;0.0;60876.54
RAB1A_HUMAN;RAB1A;61584.508;0.0;107156.78;0.0;0.0;81463.734;0.0;0.0
RAN_HUMAN;RAN;65431.152;0.0;0.0;0.0;0.0;82962.58;0.0;91056.47
RL23_HUMAN;RPL23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15_HUMAN;RPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS24_HUMAN;RPS24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS25_HUMAN;RPS25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS26_HUMAN;RPS26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS28_HUMAN;RPS28;259655.06;0.0;0.0;0.0;0.0;103741.13;0.0;99324.42
RS30_HUMAN;FAU;0.0;0.0;50973.29;0.0;0.0;0.0;0.0;0.0
GBB1_HUMAN;GNB1;0.0;0.0;115833.52;0.0;0.0;0.0;0.0;0.0
RBX1_HUMAN;RBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB2_HUMAN;GNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL30_HUMAN;RPL30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL31_HUMAN;RPL31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10A_HUMAN;RPL10A;71174.62;156336.23;198781.39;138566.23;0.0;99327.88;0.0;131328.2
RL32_HUMAN;RPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL11_HUMAN;RPL11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL8_HUMAN;RPL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIA_HUMAN;PPIA;973448.9;445182.25;714918.5;350220.1;395357.8;811383.0;581915.44;1486135.8
FKB1A_HUMAN;FKBP1A;225195.14;0.0;136756.55;0.0;0.0;311795.0;154595.61;297670.12
RS27A_HUMAN;RPS27A;645879.44;262013.73;610129.3;243469.52;292363.56;745599.6;262955.8;712774.6
GRB2_HUMAN;GRB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRA2B_HUMAN;TRA2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAC1_HUMAN;RAC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72410.07
AP2B1_HUMAN;AP2B1;82708.39;0.0;0.0;0.0;0.0;97300.625;0.0;106677.87
GNAS2_HUMAN;GNAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANB1_HUMAN;PPP3R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
