Protein.ID;Gene;DPSCs_c_12 MaxLFQ Intensity;DPSCs_c_16 MaxLFQ Intensity;DPSCs_c_23 MaxLFQ Intensity;DPSCs_c_38 MaxLFQ Intensity;DPSCs_d_12 MaxLFQ Intensity;DPSCs_d_16 MaxLFQ Intensity;DPSCs_d_23 MaxLFQ Intensity;DPSCs_d_38 MaxLFQ Intensity
NEST_HUMAN;NES;0.0;141524.94;114744.54;100014.1;0.0;177312.22;128446.82;114531.19
HSP13_HUMAN;HSPA13;240602.23;288786.7;234299.1;234452.3;357832.56;345075.25;382296.84;305894.4
IDHP_HUMAN;IDH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNB_HUMAN;PITPNB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASP1_HUMAN;MASP1;156628.53;970195.75;433732.3;116991.3;320528.6;269013.28;549749.1;0.0
CCN3_HUMAN;CCN3;0.0;100859.984;86052.09;164294.62;0.0;0.0;0.0;0.0
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAXI_HUMAN;PXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL9A1_HUMAN;ALDH9A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL34_HUMAN;RPL34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPIA_HUMAN;RPIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NASP_HUMAN;NASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAS_HUMAN;FASN;148326.95;82254.61;148892.84;0.0;0.0;129837.414;117609.234;70979.99
FNTA_HUMAN;FNTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;1154211.8;572082.7;1249330.2;0.0;0.0;598859.7;0.0;356216.62
EFTU_HUMAN;TUFM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP09_HUMAN;SRP9;99885.67;63490.87;110564.54;0.0;0.0;0.0;0.0;0.0
UBE2A_HUMAN;UBE2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYAC_HUMAN;AARS1;0.0;0.0;47234.68;0.0;0.0;0.0;0.0;0.0
SYCC_HUMAN;CARS1;0.0;0.0;46308.688;0.0;0.0;0.0;0.0;56191.457
SYSC_HUMAN;SARS1;78568.195;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;99688.68;93824.3;144175.08;0.0;0.0;0.0;0.0;64831.973
PSB2_HUMAN;PSMB2;0.0;0.0;46866.895;0.0;0.0;0.0;0.0;126783.88
MCM2_HUMAN;MCM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP3_HUMAN;THBS3;111999.2;148200.31;156271.58;114443.67;140306.39;146072.42;271338.2;82545.82
COMP_HUMAN;COMP;176623.62;0.0;0.0;0.0;182068.0;0.0;0.0;148839.55
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VEGFC_HUMAN;VEGFC;68711.99;48017.46;0.0;0.0;0.0;0.0;0.0;0.0
HINT1_HUMAN;HINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIG1_HUMAN;RARRES1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NTC_HUMAN;NT5C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPS1_HUMAN;SEPHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPP1_HUMAN;SELENOP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUAA_HUMAN;GMPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP1_HUMAN;CRIP1;86927.7;0.0;152601.22;0.0;0.0;0.0;0.0;0.0
MMP14_HUMAN;MMP14;325127.72;240170.69;404434.75;209757.62;171412.75;263077.75;191224.42;198501.33
GDIB_HUMAN;GDI2;504145.44;441745.9;543071.56;255461.14;379922.8;431135.28;360819.66;547864.44
EMD_HUMAN;EMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;0.0;0.0;0.0;0.0;0.0;60922.81;0.0;71820.766
SPB9_HUMAN;SERPINB9;0.0;113835.03;0.0;0.0;0.0;0.0;0.0;0.0
SERPH_HUMAN;SERPINH1;238174.86;0.0;160326.56;0.0;177503.0;126165.52;0.0;205299.22
PDLI4_HUMAN;PDLIM4;0.0;0.0;0.0;0.0;0.0;101098.13;0.0;0.0
F10A1_HUMAN;ST13;390396.7;219183.31;350298.28;0.0;0.0;147787.45;0.0;0.0
VASP_HUMAN;VASP;0.0;0.0;0.0;0.0;0.0;73712.85;0.0;52514.88
DYN2_HUMAN;DNM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP4A_HUMAN;NUDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;110134.64;0.0;0.0;0.0;0.0;104808.46;0.0;0.0
RL14_HUMAN;RPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPQ_HUMAN;CCT8;152154.47;150296.58;164541.8;0.0;0.0;184116.64;0.0;117699.1
TCPD_HUMAN;CCT4;0.0;0.0;0.0;0.0;0.0;53902.637;0.0;0.0
ANX11_HUMAN;ANXA11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPOA_HUMAN;PAPOLA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB7A_HUMAN;RAB7A;79424.87;93444.22;114940.49;0.0;0.0;67009.16;0.0;0.0
PLCD1_HUMAN;PLCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAP1_HUMAN;DAP;0.0;0.0;0.0;0.0;0.0;77386.13;0.0;58771.168
DUS3_HUMAN;DUSP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAP31_HUMAN;BCAP31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPMT_HUMAN;TPMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC3_HUMAN;GPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD7_HUMAN;PSMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;217941.75;257255.17;325339.5;159930.36;304737.66;314628.44;339715.5;217096.77
DYLT3_HUMAN;DYNLT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;183066.03;122310.13;191919.58;0.0;120863.47;0.0;0.0;96803.99
LUM_HUMAN;LUM;5284514.5;2989181.5;3647334.5;1140862.6;2146443.5;3344368.8;2348527.2;2599935.8
PRELP_HUMAN;PRELP;0.0;49043.605;0.0;0.0;0.0;0.0;0.0;116160.67
ROA3_HUMAN;HNRNPA3;49412.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6PGD_HUMAN;PGD;93258.68;70495.32;102175.26;0.0;0.0;145967.45;0.0;113950.47
HNRPM_HUMAN;HNRNPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB3_HUMAN;POLR2H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;583821.4;389031.8;627311.0;252259.89;332629.03;723386.8;513740.97;544921.8
AGFG1_HUMAN;AGFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPF_HUMAN;HNRNPF;0.0;0.0;45136.062;0.0;0.0;0.0;0.0;0.0
RIDA_HUMAN;RIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HXK2_HUMAN;HK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNA5_HUMAN;EFNA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM12_HUMAN;MRPL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STC1_HUMAN;STC1;0.0;72485.34;0.0;0.0;0.0;0.0;0.0;104495.58
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;77419.26;75609.75;77469.48;55645.086;0.0;62851.21;0.0;67543.96
CAZA1_HUMAN;CAPZA1;174178.4;130238.7;173264.53;0.0;0.0;253236.77;160405.34;260164.53
HMGA2_HUMAN;HMGA2;0.0;0.0;79164.87;0.0;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;0.0;0.0;57470.836;0.0;0.0;0.0;0.0;0.0
TXTP_HUMAN;SLC25A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;97769.83;94224.95;112148.96;78322.02;0.0;115763.15;0.0;99526.375
MAP11_HUMAN;METAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVD1_HUMAN;MVD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTB2_HUMAN;RABGGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB_HUMAN;COPB1;54660.332;0.0;62867.23;0.0;0.0;0.0;0.0;0.0
COPA_HUMAN;COPA;0.0;65207.57;77739.836;0.0;0.0;0.0;0.0;0.0
CATC_HUMAN;CTSC;0.0;231448.19;122732.78;80130.92;0.0;236295.48;0.0;0.0
AP2S1_HUMAN;AP2S1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMTN_HUMAN;SMTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC24C_HUMAN;SEC24C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;0.0;0.0;46202.62;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYYC_HUMAN;YARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP14_HUMAN;USP14;168406.06;150545.84;136478.03;0.0;0.0;124438.516;0.0;115154.38
BCAT1_HUMAN;BCAT1;0.0;75049.6;95112.08;0.0;0.0;75362.78;0.0;0.0
AT1B3_HUMAN;ATP1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23B_HUMAN;RAD23B;132595.83;104475.45;133249.77;73590.664;0.0;111547.305;117694.72;82227.22
EPHA5_HUMAN;EPHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB4_HUMAN;EPHB4;0.0;0.0;0.0;0.0;0.0;54064.332;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;292864.4;354437.03;260328.73;224735.5;306411.72;286734.9;209159.02;253950.22
GALC_HUMAN;GALC;0.0;0.0;0.0;0.0;0.0;144219.84;116652.46;0.0
KAD2_HUMAN;AK2;64641.543;0.0;56484.316;0.0;0.0;58220.45;0.0;78685.4
GAS1_HUMAN;GAS1;84633.52;0.0;49653.1;0.0;121774.984;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNAA_HUMAN;NAPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLUR1_HUMAN;SLURP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP2_HUMAN;MFAP2;464148.75;270518.84;445142.38;0.0;0.0;0.0;0.0;0.0
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLTP_HUMAN;PLTP;430484.62;304653.56;656906.44;0.0;559407.9;671151.4;558941.4;424702.47
XPO2_HUMAN;CSE1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;174002.02;162435.97;234904.17;119515.82;191695.58;140148.28;236634.36;180776.86
MFAP4_HUMAN;MFAP4;560708.75;0.0;426546.06;0.0;571911.6;582790.0;509836.6;0.0
MANF_HUMAN;MANF;115197.82;115462.445;142141.69;0.0;0.0;0.0;0.0;0.0
NP1L1_HUMAN;NAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSRAD_HUMAN;ADAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMB2_HUMAN;LAMB2;182263.27;457423.0;441228.06;256112.0;262688.0;429932.6;677788.3;161922.12
CADH4_HUMAN;CDH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADH6_HUMAN;CDH6;0.0;238718.06;0.0;0.0;0.0;138956.23;0.0;0.0
CAD11_HUMAN;CDH11;188035.03;213851.25;240781.08;164605.97;306480.06;206210.72;354073.78;208507.3
CAD13_HUMAN;CDH13;265724.62;278589.75;166839.17;309107.3;266465.9;241436.97;140939.88;115417.13
SEC13_HUMAN;SEC13;61694.453;0.0;62318.465;0.0;0.0;0.0;0.0;0.0
PSA_HUMAN;NPEPPS;356467.8;246402.31;346724.94;206850.98;317992.78;310327.0;0.0;231760.9
HNRH2_HUMAN;HNRNPH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCOT1_HUMAN;OXCT1;50959.82;0.0;57408.457;0.0;0.0;0.0;0.0;0.0
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;63209.215;48403.492;81036.04;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;105289.98;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA1_HUMAN;ITGA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF6_HUMAN;EIF6;0.0;116606.57;178604.17;0.0;0.0;181226.16;0.0;109482.516
NETR_HUMAN;PRSS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;0.0;51851.527;0.0;0.0;162159.86;58421.996;122805.52;0.0
ANTR2_HUMAN;ANTXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATS12_HUMAN;ADAMTS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;179948.55;140300.89;172460.19;0.0;0.0;208464.06;0.0;182496.92
DEF1_HUMAN;DEFA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPC4_HUMAN;ARPC4;198048.95;182101.53;202207.98;96890.22;0.0;297296.78;138234.33;256565.81
CD81_HUMAN;CD81;135842.5;99575.06;306386.38;0.0;0.0;0.0;0.0;0.0
TPIS_HUMAN;TPI1;1011856.1;1283612.5;1360943.6;498179.0;662357.56;1302720.6;775459.2;1148660.2
EIF3E_HUMAN;EIF3E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBRL2_HUMAN;GABARAPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;524451.94;405373.75;772798.4;141041.2;299639.56;729654.94;448605.5;651543.06
ACTB_HUMAN;ACTB;3844355.8;2431613.2;3774070.2;850057.5;1617784.4;2924236.2;2925240.2;2708064.0
IF4A1_HUMAN;EIF4A1;86106.18;73976.89;115419.16;0.0;0.0;114699.59;0.0;74925.36
RS20_HUMAN;RPS20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA6_HUMAN;PSMA6;178464.03;203309.19;162712.27;109879.49;164740.58;162626.75;134115.53;174139.38
S10AA_HUMAN;S100A10;300622.38;190622.86;347518.28;0.0;0.0;307484.38;0.0;367234.94
CDC42_HUMAN;CDC42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEST_HUMAN;DSTN;119195.92;134878.84;140492.1;104682.305;0.0;198569.4;0.0;0.0
GMFB_HUMAN;GMFB;0.0;0.0;0.0;0.0;0.0;67991.18;0.0;0.0
RAB2A_HUMAN;RAB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5B_HUMAN;RAB5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D3_HUMAN;UBE2D3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBC12_HUMAN;UBE2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2K_HUMAN;UBE2K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2N_HUMAN;UBE2N;0.0;0.0;0.0;0.0;0.0;146374.98;0.0;0.0
RAB14_HUMAN;RAB14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARP3_HUMAN;ACTR3;147468.69;139766.66;145041.05;95592.56;136801.81;165538.25;0.0;136979.89
ARP2_HUMAN;ACTR2;114252.95;110563.65;133257.36;88045.87;126330.85;121325.39;116120.914;92081.375
ACTZ_HUMAN;ACTR1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN2_HUMAN;COPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP1B_HUMAN;RAP1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS3A_HUMAN;RPS3A;51516.586;0.0;60557.93;0.0;0.0;0.0;0.0;120359.1
RL26_HUMAN;RPL26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME3_HUMAN;PSME3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL15_HUMAN;RPL15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGN_HUMAN;MAGOH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27_HUMAN;RPL27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VA0D1_HUMAN;ATP6V0D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHS_HUMAN;PCBD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL37A_HUMAN;RPL37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOA_HUMAN;RHOA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RND3_HUMAN;RND3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH10_HUMAN;HSPE1;214040.88;102336.7;170310.19;73189.28;119447.22;144115.12;132510.52;126983.63
LYSC_HUMAN;LYZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD3_HUMAN;VBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB1_HUMAN;STXBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2MG_HUMAN;B2M;6132830.0;8137774.5;6835350.0;3267534.5;3900544.0;1.0626336E7;1.0504081E7;7873591.0
TGFB2_HUMAN;TGFB2;0.0;119782.15;47725.754;134564.78;0.0;78957.34;0.0;120137.8
NPC2_HUMAN;NPC2;581630.8;842535.5;680848.1;374972.62;593044.25;702661.56;580220.06;566291.4
COPZ1_HUMAN;COPZ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO2_HUMAN;SUMO2;394971.56;318072.38;377525.4;0.0;0.0;0.0;0.0;355093.97
UFM1_HUMAN;UFM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NTF2_HUMAN;NUTF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPK_HUMAN;HNRNPK;124399.9;0.0;85628.875;0.0;0.0;37266.277;0.0;41609.668
1433G_HUMAN;YWHAG;378204.03;443050.56;407958.34;237514.98;284038.97;493484.4;391943.1;686235.94
RS7_HUMAN;RPS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1A_HUMAN;PPP1CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1B_HUMAN;PPP1CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS4_HUMAN;PSMC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS8_HUMAN;PSMC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS8_HUMAN;RPS8;262040.47;181609.75;220761.7;0.0;0.0;0.0;0.0;0.0
RS15A_HUMAN;RPS15A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS16_HUMAN;RPS16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2G1_HUMAN;UBE2G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433E_HUMAN;YWHAE;487851.8;457517.72;568755.4;310273.75;367744.66;669722.0;455703.0;724735.94
RS14_HUMAN;RPS14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS23_HUMAN;RPS23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS18_HUMAN;RPS18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS29_HUMAN;RPS29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS13_HUMAN;RPS13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS11_HUMAN;RPS11;0.0;0.0;94141.06;0.0;0.0;0.0;0.0;0.0
RUXE_HUMAN;SNRPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM3_HUMAN;LSM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD1_HUMAN;SNRPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD2_HUMAN;SNRPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD3_HUMAN;SNRPD3;114367.79;76933.664;92058.336;0.0;0.0;0.0;0.0;0.0
TYB4_HUMAN;TMSB4X;1080997.1;1224561.6;1698509.9;524661.4;663263.44;1204325.6;750522.0;416270.75
ARF6_HUMAN;ARF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS10_HUMAN;PSMC6;0.0;0.0;37603.586;0.0;0.0;0.0;0.0;0.0
RL7A_HUMAN;RPL7A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF1_HUMAN;ETF1;61859.406;0.0;59261.37;0.0;0.0;66421.516;0.0;44048.77
CNBP_HUMAN;CNBP;0.0;0.0;60039.03;0.0;0.0;0.0;0.0;0.0
RS4X_HUMAN;RPS4X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2AB_HUMAN;PPP2CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL23A_HUMAN;RPL23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS6_HUMAN;RPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H4_HUMAN;H4C1;149344.92;126387.875;320259.8;136224.11;0.0;0.0;91881.664;306808.84
RAB1A_HUMAN;RAB1A;63456.223;87392.484;67089.625;74574.914;0.0;115780.01;0.0;0.0
RAN_HUMAN;RAN;0.0;0.0;55899.76;0.0;0.0;0.0;0.0;0.0
RL23_HUMAN;RPL23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15_HUMAN;RPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS24_HUMAN;RPS24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS25_HUMAN;RPS25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS26_HUMAN;RPS26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS28_HUMAN;RPS28;225512.33;134070.64;216978.75;0.0;0.0;120590.92;0.0;0.0
RS30_HUMAN;FAU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB1_HUMAN;GNB1;0.0;85500.2;0.0;0.0;0.0;0.0;0.0;0.0
RBX1_HUMAN;RBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB2_HUMAN;GNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL30_HUMAN;RPL30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL31_HUMAN;RPL31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10A_HUMAN;RPL10A;169968.61;276329.94;234055.31;111919.59;0.0;189382.7;0.0;0.0
RL32_HUMAN;RPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL11_HUMAN;RPL11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL8_HUMAN;RPL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIA_HUMAN;PPIA;930188.9;991779.44;903688.25;544489.4;731400.2;988698.44;420796.4;549004.7
FKB1A_HUMAN;FKBP1A;328057.0;324913.53;268980.53;206315.7;137788.42;469448.16;0.0;441299.8
RS27A_HUMAN;RPS27A;475766.75;770867.1;773046.4;342935.78;258877.97;667166.7;494328.2;483611.4
GRB2_HUMAN;GRB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRA2B_HUMAN;TRA2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAC1_HUMAN;RAC1;0.0;0.0;67546.484;0.0;0.0;0.0;0.0;0.0
AP2B1_HUMAN;AP2B1;0.0;78060.74;74337.695;0.0;0.0;119504.305;0.0;83099.42
GNAS2_HUMAN;GNAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
