Protein.ID;Gene;Umb_c_1002 MaxLFQ Intensity;Umb_c_11 MaxLFQ Intensity;Umb_c_203 MaxLFQ Intensity;Umb_c_62 MaxLFQ Intensity;Umb_d_1002 MaxLFQ Intensity;Umb_d_11 MaxLFQ Intensity;Umb_d_203 MaxLFQ Intensity;Umb_d_62 MaxLFQ Intensity
IDHP_HUMAN;IDH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNB_HUMAN;PITPNB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASP1_HUMAN;MASP1;0.0;0.0;88808.78;0.0;0.0;0.0;98016.65;0.0
CCN3_HUMAN;CCN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAXI_HUMAN;PXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL9A1_HUMAN;ALDH9A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL34_HUMAN;RPL34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPIA_HUMAN;RPIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NASP_HUMAN;NASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAS_HUMAN;FASN;128572.38;91392.58;60737.56;85334.15;0.0;76554.43;87200.57;76388.06
FNTA_HUMAN;FNTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;975856.0;604861.75;0.0;1277289.5;0.0;1189847.5;625925.06;691681.0
EFTU_HUMAN;TUFM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP09_HUMAN;SRP9;0.0;0.0;48604.77;0.0;0.0;0.0;34968.02;0.0
UBE2A_HUMAN;UBE2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYAC_HUMAN;AARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYCC_HUMAN;CARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYSC_HUMAN;SARS1;96615.734;0.0;0.0;0.0;0.0;0.0;59483.28;0.0
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;67803.805;63512.402;97088.555;0.0;0.0;0.0;93052.15;103280.23
PSB2_HUMAN;PSMB2;0.0;0.0;0.0;0.0;0.0;0.0;137356.38;123097.945
MCM2_HUMAN;MCM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP3_HUMAN;THBS3;143313.0;179564.45;82203.76;102393.11;87977.11;85192.87;0.0;0.0
COMP_HUMAN;COMP;0.0;0.0;0.0;0.0;151196.11;0.0;0.0;0.0
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VEGFC_HUMAN;VEGFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HINT1_HUMAN;HINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIG1_HUMAN;RARRES1;0.0;139910.83;70194.17;104924.55;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NTC_HUMAN;NT5C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPS1_HUMAN;SEPHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPP1_HUMAN;SELENOP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUAA_HUMAN;GMPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP1_HUMAN;CRIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMP14_HUMAN;MMP14;433965.34;304005.38;185057.31;322243.5;114712.33;184234.16;130103.34;142326.61
GDIB_HUMAN;GDI2;377855.38;351719.22;435730.12;449414.16;219647.14;295000.12;452671.0;494571.9
EMD_HUMAN;EMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;53268.508;67548.27;52172.773;51392.336;0.0;0.0;0.0;0.0
SPB9_HUMAN;SERPINB9;0.0;124264.664;0.0;0.0;125683.04;180292.6;133719.14;108048.57
SERPH_HUMAN;SERPINH1;416715.7;318331.66;204983.86;92304.37;253339.84;360280.8;277073.84;225242.45
PDLI4_HUMAN;PDLIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63718.727
F10A1_HUMAN;ST13;274273.0;144437.8;0.0;237263.33;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;98205.44;0.0;0.0;95553.625;0.0;0.0;0.0;68887.03
DYN2_HUMAN;DNM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP4A_HUMAN;NUDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90286.7
RL14_HUMAN;RPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPQ_HUMAN;CCT8;227734.28;152883.3;89261.93;158072.19;0.0;118719.02;140860.89;141131.3
TCPD_HUMAN;CCT4;73146.234;54277.082;0.0;0.0;0.0;0.0;61267.234;0.0
ANX11_HUMAN;ANXA11;0.0;62720.03;0.0;0.0;0.0;0.0;0.0;0.0
PAPOA_HUMAN;PAPOLA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;0.0;75926.51;0.0;0.0;0.0;0.0;0.0;0.0
RAB7A_HUMAN;RAB7A;93549.69;95342.125;65348.902;106298.87;0.0;76717.266;46286.273;80697.34
PLCD1_HUMAN;PLCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAP1_HUMAN;DAP;0.0;0.0;65269.82;77839.625;0.0;0.0;73787.57;54011.24
DUS3_HUMAN;DUSP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAP31_HUMAN;BCAP31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPMT_HUMAN;TPMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC3_HUMAN;GPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD7_HUMAN;PSMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;0.0;229470.1;183646.03;125605.086;80781.984;183102.44;137002.94;181696.25
DYLT3_HUMAN;DYNLT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;134319.12;106408.53;80082.766;104724.34;0.0;0.0;0.0;0.0
LUM_HUMAN;LUM;2360608.2;2812448.8;1787634.2;970380.2;5707953.0;3779096.0;4347402.5;2362505.0
PRELP_HUMAN;PRELP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA3_HUMAN;HNRNPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6PGD_HUMAN;PGD;143264.12;83903.88;74419.49;89237.72;0.0;92648.97;147713.08;142549.05
HNRPM_HUMAN;HNRNPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB3_HUMAN;POLR2H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;436224.06;311583.38;246173.33;386194.53;162315.38;209676.69;384233.94;429809.4
AGFG1_HUMAN;AGFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPF_HUMAN;HNRNPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIDA_HUMAN;RIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HXK2_HUMAN;HK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNA5_HUMAN;EFNA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM12_HUMAN;MRPL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STC1_HUMAN;STC1;0.0;0.0;89031.09;0.0;0.0;0.0;65846.15;107849.55
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;52929.03;62515.113;67897.16;66067.33;0.0;0.0;59704.01;60121.46
CAZA1_HUMAN;CAPZA1;206100.86;130457.016;108624.67;203130.77;0.0;103787.21;196281.2;210240.98
HMGA2_HUMAN;HMGA2;269428.28;226367.17;150868.88;151183.84;0.0;111921.26;60391.84;0.0
CRIP2_HUMAN;CRIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXTP_HUMAN;SLC25A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;97788.43;111622.266;107162.92;113302.25;105745.35;121826.33;137726.03;138487.4
MAP11_HUMAN;METAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVD1_HUMAN;MVD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTB2_HUMAN;RABGGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB_HUMAN;COPB1;67634.945;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPA_HUMAN;COPA;81631.94;65463.957;30758.172;57270.113;0.0;0.0;42948.227;66733.48
CATC_HUMAN;CTSC;0.0;0.0;70306.2;122485.195;0.0;0.0;72373.516;0.0
AP2S1_HUMAN;AP2S1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMTN_HUMAN;SMTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC24C_HUMAN;SEC24C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;75355.086;0.0;0.0;0.0;0.0;0.0;50035.785;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYYC_HUMAN;YARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP14_HUMAN;USP14;155225.67;71907.055;0.0;112428.61;0.0;0.0;90194.17;115935.33
BCAT1_HUMAN;BCAT1;115030.26;0.0;61406.76;51959.617;0.0;0.0;88880.51;92420.61
AT1B3_HUMAN;ATP1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23B_HUMAN;RAD23B;81251.836;74036.32;78227.305;106164.93;0.0;0.0;64658.234;70702.195
EPHA5_HUMAN;EPHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB4_HUMAN;EPHB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;127698.64;159465.7;106429.17;97135.13;215268.31;133813.53;77259.19;112590.164
GALC_HUMAN;GALC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAD2_HUMAN;AK2;67550.79;0.0;0.0;0.0;0.0;0.0;0.0;82269.67
GAS1_HUMAN;GAS1;0.0;0.0;0.0;0.0;82260.195;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNAA_HUMAN;NAPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLUR1_HUMAN;SLURP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP2_HUMAN;MFAP2;125714.71;0.0;0.0;0.0;195080.69;0.0;96768.53;0.0
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLTP_HUMAN;PLTP;262109.86;281004.84;0.0;401483.1;209479.45;181941.53;0.0;348790.22
XPO2_HUMAN;CSE1L;0.0;0.0;33005.67;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;250982.75;286186.5;240615.14;214074.62;167154.86;265455.28;244591.64;221122.05
MFAP4_HUMAN;MFAP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MANF_HUMAN;MANF;92847.25;106098.66;119827.375;0.0;0.0;0.0;99716.64;0.0
NP1L1_HUMAN;NAP1L1;94341.19;0.0;0.0;56957.777;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSRAD_HUMAN;ADAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMB2_HUMAN;LAMB2;75411.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADH4_HUMAN;CDH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADH6_HUMAN;CDH6;0.0;0.0;85383.6;90676.93;0.0;0.0;60278.1;0.0
CAD11_HUMAN;CDH11;201086.28;261114.72;113766.195;247877.64;133245.08;195900.36;107264.984;117698.35
CAD13_HUMAN;CDH13;370765.7;340872.97;198609.27;308625.94;224142.08;185198.66;151267.78;223956.2
SEC13_HUMAN;SEC13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA_HUMAN;NPEPPS;370624.7;333522.94;232098.61;287831.5;220039.84;307499.9;271425.25;318110.62
HNRH2_HUMAN;HNRNPH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCOT1_HUMAN;OXCT1;0.0;0.0;44931.184;0.0;0.0;0.0;0.0;0.0
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;76987.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA1_HUMAN;ITGA1;0.0;0.0;24748.021;0.0;0.0;72239.38;43155.2;0.0
IF6_HUMAN;EIF6;190546.19;0.0;95962.45;146323.45;0.0;0.0;124087.29;163123.89
NETR_HUMAN;PRSS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;0.0;52069.223;59858.977;55672.676;83554.91;76777.44;42944.57;68746.22
ANTR2_HUMAN;ANTXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATS12_HUMAN;ADAMTS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;204321.31;0.0;129360.6;177223.47;70258.83;0.0;168617.39;214302.45
DEF1_HUMAN;DEFA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPC4_HUMAN;ARPC4;265200.06;212721.38;142316.73;192278.11;0.0;162143.98;276094.34;236838.84
CD81_HUMAN;CD81;0.0;166025.02;0.0;0.0;143503.44;114066.27;0.0;0.0
TPIS_HUMAN;TPI1;849271.94;583005.56;980271.4;703781.56;355432.25;403556.75;1043823.6;983468.2
EIF3E_HUMAN;EIF3E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBRL2_HUMAN;GABARAPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;1132656.6;250533.8;182613.89;630999.6;168482.2;263855.2;377864.66;1015450.3
ACTB_HUMAN;ACTB;6618495.5;3257433.5;1637068.5;4145860.0;843739.56;3156829.5;3981236.5;3255872.0
IF4A1_HUMAN;EIF4A1;128009.56;66395.61;0.0;99849.91;0.0;0.0;101789.46;115463.87
RS20_HUMAN;RPS20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA6_HUMAN;PSMA6;181374.45;218795.69;215957.62;188634.8;91431.58;149174.8;158967.11;149571.69
S10AA_HUMAN;S100A10;0.0;0.0;0.0;0.0;0.0;0.0;151175.4;218814.53
CDC42_HUMAN;CDC42;0.0;0.0;77772.34;0.0;0.0;0.0;0.0;0.0
DEST_HUMAN;DSTN;224084.12;0.0;125386.56;0.0;0.0;0.0;201219.66;242735.89
GMFB_HUMAN;GMFB;0.0;0.0;47234.527;59115.336;0.0;0.0;67216.93;58561.965
RAB2A_HUMAN;RAB2A;0.0;52411.973;0.0;0.0;0.0;0.0;0.0;0.0
RAB5B_HUMAN;RAB5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;0.0;57562.766;0.0;0.0;0.0;0.0;0.0;0.0
UB2D3_HUMAN;UBE2D3;0.0;88243.21;78248.11;100993.93;0.0;0.0;0.0;85162.59
UBC12_HUMAN;UBE2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2K_HUMAN;UBE2K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2N_HUMAN;UBE2N;106638.055;0.0;0.0;101317.54;0.0;0.0;96187.57;122477.59
RAB14_HUMAN;RAB14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARP3_HUMAN;ACTR3;147834.44;133245.28;138464.5;160735.39;0.0;139924.5;193200.67;128094.88
ARP2_HUMAN;ACTR2;116640.88;108049.55;106255.41;100754.49;0.0;95651.22;145553.77;97296.414
ACTZ_HUMAN;ACTR1A;0.0;0.0;0.0;0.0;0.0;0.0;51802.42;0.0
CSN2_HUMAN;COPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP1B_HUMAN;RAP1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS3A_HUMAN;RPS3A;73808.45;71765.0;68058.805;105762.1;0.0;0.0;58228.812;0.0
RL26_HUMAN;RPL26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME3_HUMAN;PSME3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL15_HUMAN;RPL15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGN_HUMAN;MAGOH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27_HUMAN;RPL27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VA0D1_HUMAN;ATP6V0D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHS_HUMAN;PCBD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL37A_HUMAN;RPL37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOA_HUMAN;RHOA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RND3_HUMAN;RND3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH10_HUMAN;HSPE1;212558.14;92942.36;105583.33;221867.0;0.0;103292.32;139573.6;264826.8
LYSC_HUMAN;LYZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD3_HUMAN;VBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB1_HUMAN;STXBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2MG_HUMAN;B2M;3144761.0;4756152.0;3651130.5;5215183.0;1733275.1;4725405.5;3051148.0;4705339.5
TGFB2_HUMAN;TGFB2;101220.12;70279.086;0.0;116269.28;84627.36;0.0;0.0;93403.75
NPC2_HUMAN;NPC2;370055.06;647359.7;498155.47;412242.84;340998.28;388882.2;441356.03;469457.28
COPZ1_HUMAN;COPZ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO2_HUMAN;SUMO2;397676.66;305864.56;323576.44;358074.72;0.0;0.0;0.0;0.0
UFM1_HUMAN;UFM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NTF2_HUMAN;NUTF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPK_HUMAN;HNRNPK;71199.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433G_HUMAN;YWHAG;525089.06;368002.25;526840.4;688401.5;182835.58;506516.56;649536.5;673168.94
RS7_HUMAN;RPS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1A_HUMAN;PPP1CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1B_HUMAN;PPP1CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS4_HUMAN;PSMC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS8_HUMAN;PSMC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS8_HUMAN;RPS8;301131.22;258712.17;241397.61;318901.94;0.0;0.0;211432.88;0.0
RS15A_HUMAN;RPS15A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS16_HUMAN;RPS16;121953.25;86420.42;0.0;85863.41;0.0;0.0;66670.02;66301.58
UB2G1_HUMAN;UBE2G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433E_HUMAN;YWHAE;461300.88;396150.2;408629.53;483196.25;144917.05;347147.34;413392.22;394260.8
RS14_HUMAN;RPS14;0.0;0.0;0.0;280491.97;0.0;0.0;0.0;0.0
RS23_HUMAN;RPS23;61198.633;45222.73;57201.36;66151.2;0.0;0.0;44703.914;0.0
RS18_HUMAN;RPS18;75589.78;69791.66;0.0;95006.68;0.0;0.0;0.0;0.0
RS29_HUMAN;RPS29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS13_HUMAN;RPS13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS11_HUMAN;RPS11;116573.98;94818.516;98176.7;134206.77;0.0;0.0;81103.16;0.0
RUXE_HUMAN;SNRPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM3_HUMAN;LSM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD1_HUMAN;SNRPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD2_HUMAN;SNRPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD3_HUMAN;SNRPD3;104661.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB4_HUMAN;TMSB4X;879510.25;1099272.1;1309334.6;1251824.5;309034.9;661421.6;915223.25;571407.8
ARF6_HUMAN;ARF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS10_HUMAN;PSMC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL7A_HUMAN;RPL7A;0.0;77808.64;54111.516;74680.34;0.0;0.0;0.0;0.0
ERF1_HUMAN;ETF1;0.0;0.0;0.0;38058.05;0.0;0.0;52055.867;57361.746
CNBP_HUMAN;CNBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS4X_HUMAN;RPS4X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2AB_HUMAN;PPP2CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL23A_HUMAN;RPL23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS6_HUMAN;RPS6;0.0;65023.992;65468.645;90644.36;0.0;0.0;0.0;0.0
H4_HUMAN;H4C1;718442.8;143033.86;165736.64;306929.75;91059.65;232105.02;98030.77;126468.44
RAB1A_HUMAN;RAB1A;113726.375;163522.9;97599.11;106296.53;0.0;85297.586;75726.53;85959.87
RAN_HUMAN;RAN;83407.36;0.0;0.0;86300.15;0.0;0.0;63979.2;0.0
RL23_HUMAN;RPL23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15_HUMAN;RPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS24_HUMAN;RPS24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS25_HUMAN;RPS25;0.0;55375.83;68884.266;87024.17;0.0;0.0;58099.434;0.0
RS26_HUMAN;RPS26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS28_HUMAN;RPS28;104970.22;0.0;69325.664;0.0;0.0;0.0;0.0;97672.6
RS30_HUMAN;FAU;0.0;77615.71;59985.06;70190.03;0.0;0.0;0.0;0.0
GBB1_HUMAN;GNB1;78267.51;178666.55;109192.02;101230.336;0.0;93615.805;75324.2;0.0
RBX1_HUMAN;RBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB2_HUMAN;GNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL30_HUMAN;RPL30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL31_HUMAN;RPL31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10A_HUMAN;RPL10A;290098.53;278522.34;242555.39;225455.52;129343.61;195349.53;156379.22;195847.06
RL32_HUMAN;RPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL11_HUMAN;RPL11;65080.055;78485.19;0.0;50612.684;0.0;0.0;0.0;0.0
RL8_HUMAN;RPL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIA_HUMAN;PPIA;1049634.2;504358.62;787760.44;717202.56;340941.9;583239.5;1051301.0;909972.2
FKB1A_HUMAN;FKBP1A;0.0;242422.16;272186.28;317068.94;0.0;129788.81;236526.86;282828.0
RS27A_HUMAN;RPS27A;805597.56;740310.9;645487.4;1012527.3;309330.7;790108.7;493030.2;541605.7
GRB2_HUMAN;GRB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRA2B_HUMAN;TRA2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAC1_HUMAN;RAC1;0.0;107379.195;68541.13;0.0;0.0;0.0;58684.773;0.0
AP2B1_HUMAN;AP2B1;105330.05;81206.336;63505.926;75998.15;0.0;88810.74;81733.92;86736.98
GNAS2_HUMAN;GNAS;0.0;65384.453;0.0;0.0;0.0;0.0;0.0;0.0
CANB1_HUMAN;PPP3R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433Z_HUMAN;YWHAZ;856282.2;656020.8;830941.94;1068187.2;346071.47;573272.4;968752.2;968526.4
