Protein.ID;Gene;Ad_c_111 MaxLFQ Intensity;Ad_c_138 MaxLFQ Intensity;Ad_c_31 MaxLFQ Intensity;Ad_c_45 MaxLFQ Intensity;Ad_dif_111 MaxLFQ Intensity;Ad_dif_138 MaxLFQ Intensity;Ad_dif_31 MaxLFQ Intensity;Ad_dif_45 MaxLFQ Intensity
SRP09_HUMAN;SRP9;0.0;0.0;0.0;0.0;0.0;143357.72;110429.664;119540.73
UBE2A_HUMAN;UBE2A;0.0;0.0;0.0;0.0;0.0;43734.418;0.0;44812.527
SYAC_HUMAN;AARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYCC_HUMAN;CARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYSC_HUMAN;SARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;146459.06;89518.32;67059.8;74065.87;85011.73;61584.24;59555.098;114501.945
PSB2_HUMAN;PSMB2;163195.61;130153.18;117174.86;100706.04;139381.36;107625.12;115438.28;158555.81
MCM2_HUMAN;MCM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP3_HUMAN;THBS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMP_HUMAN;COMP;133657.72;111654.3;275912.66;338636.88;109670.58;225952.97;300225.16;585493.6
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VEGFC_HUMAN;VEGFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HINT1_HUMAN;HINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIG1_HUMAN;RARRES1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NTC_HUMAN;NT5C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPS1_HUMAN;SEPHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPP1_HUMAN;SELENOP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUAA_HUMAN;GMPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP1_HUMAN;CRIP1;0.0;0.0;0.0;0.0;0.0;0.0;93932.71;0.0
MMP14_HUMAN;MMP14;59792.793;0.0;0.0;0.0;128760.586;94874.98;192101.75;87622.54
GDIB_HUMAN;GDI2;95449.4;0.0;0.0;0.0;71209.06;135547.86;127384.95;150795.34
EMD_HUMAN;EMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB9_HUMAN;SERPINB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERPH_HUMAN;SERPINH1;165616.72;130039.84;111830.36;169580.75;101009.75;95319.09;106194.39;182930.92
PDLI4_HUMAN;PDLIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F10A1_HUMAN;ST13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYN2_HUMAN;DNM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP4A_HUMAN;NUDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL14_HUMAN;RPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPQ_HUMAN;CCT8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPD_HUMAN;CCT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANX11_HUMAN;ANXA11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPOA_HUMAN;PAPOLA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;0.0;0.0;0.0;0.0;0.0;96791.2;65373.04;74338.9
RAB7A_HUMAN;RAB7A;0.0;0.0;0.0;0.0;0.0;136161.9;62795.277;97278.484
PLCD1_HUMAN;PLCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAP1_HUMAN;DAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DUS3_HUMAN;DUSP3;0.0;0.0;0.0;0.0;0.0;82474.42;62875.812;86679.4
BAP31_HUMAN;BCAP31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPMT_HUMAN;TPMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC3_HUMAN;GPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD7_HUMAN;PSMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;82478.16;0.0;0.0;0.0;0.0;58198.156;65938.625;0.0
DYLT3_HUMAN;DYNLT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUM_HUMAN;LUM;1807772.8;2363434.5;2071212.1;3918181.8;2959671.5;2585125.2;1422549.5;1501453.5
PRELP_HUMAN;PRELP;132225.78;85567.13;64347.062;120114.18;186992.48;143252.05;175086.64;94790.64
ROA3_HUMAN;HNRNPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6PGD_HUMAN;PGD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPM_HUMAN;HNRNPM;0.0;0.0;0.0;0.0;0.0;55236.27;48220.41;41634.113
IMA5_HUMAN;KPNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB3_HUMAN;POLR2H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;115063.16;139971.55;160177.27;137485.66;209681.81;560444.2;430787.66;609038.44
AGFG1_HUMAN;AGFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPF_HUMAN;HNRNPF;0.0;0.0;0.0;0.0;0.0;80878.766;60524.72;0.0
RIDA_HUMAN;RIDA;70415.81;0.0;0.0;66003.65;100249.71;203871.98;114354.586;145564.5
HXK2_HUMAN;HK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNA5_HUMAN;EFNA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM12_HUMAN;MRPL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STC1_HUMAN;STC1;0.0;0.0;0.0;0.0;0.0;0.0;70556.52;0.0
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAZA1_HUMAN;CAPZA1;0.0;0.0;0.0;0.0;0.0;127264.25;115260.555;112782.664
HMGA2_HUMAN;HMGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;0.0;0.0;0.0;0.0;0.0;85240.98;101317.59;57169.234
BIEA_HUMAN;BLVRA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXTP_HUMAN;SLC25A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAP11_HUMAN;METAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVD1_HUMAN;MVD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTB2_HUMAN;RABGGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB_HUMAN;COPB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPA_HUMAN;COPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CATC_HUMAN;CTSC;0.0;0.0;0.0;0.0;0.0;106887.164;0.0;80428.6
AP2S1_HUMAN;AP2S1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMTN_HUMAN;SMTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;0.0;0.0;0.0;0.0;0.0;80348.914;67012.08;84145.97
SC24C_HUMAN;SEC24C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYYC_HUMAN;YARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP14_HUMAN;USP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAT1_HUMAN;BCAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT1B3_HUMAN;ATP1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;0.0;74852.5;66227.234;86448.56
RD23B_HUMAN;RAD23B;51897.89;0.0;0.0;0.0;88359.195;120453.695;92518.39;96659.91
EPHA5_HUMAN;EPHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB4_HUMAN;EPHB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALC_HUMAN;GALC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAD2_HUMAN;AK2;0.0;38197.883;0.0;0.0;0.0;42079.242;0.0;33568.32
GAS1_HUMAN;GAS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNAA_HUMAN;NAPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLUR1_HUMAN;SLURP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP2_HUMAN;MFAP2;58533.94;0.0;0.0;0.0;215108.4;114876.31;135150.97;0.0
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLTP_HUMAN;PLTP;0.0;0.0;145574.33;0.0;243144.86;114788.62;375312.78;137490.36
XPO2_HUMAN;CSE1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP4_HUMAN;MFAP4;153350.45;200442.27;230881.58;246351.73;465292.0;324639.28;263788.53;131602.06
MANF_HUMAN;MANF;68798.82;0.0;0.0;66281.06;67392.88;58452.695;89759.2;99179.945
NP1L1_HUMAN;NAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSRAD_HUMAN;ADAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMB2_HUMAN;LAMB2;134705.77;128174.55;151885.11;136442.42;94985.9;91543.36;188209.4;86622.016
CADH4_HUMAN;CDH4;49631.87;0.0;0.0;0.0;64471.594;0.0;0.0;0.0
CADH6_HUMAN;CDH6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAD11_HUMAN;CDH11;101081.766;56827.17;0.0;78461.06;153691.47;126663.79;148508.12;110495.73
CAD13_HUMAN;CDH13;220793.0;162155.9;0.0;205569.44;317411.03;125540.625;115759.93;108920.6
SEC13_HUMAN;SEC13;0.0;0.0;0.0;0.0;0.0;0.0;50615.406;54640.734
PSA_HUMAN;NPEPPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH2_HUMAN;HNRNPH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCOT1_HUMAN;OXCT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;43490.33;45187.336;0.0
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;0.0;0.0;63982.35;0.0;50647.1
SYMC_HUMAN;MARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA1_HUMAN;ITGA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF6_HUMAN;EIF6;0.0;0.0;0.0;0.0;0.0;99867.62;84089.56;77021.016
NETR_HUMAN;PRSS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;55256.797;0.0;0.0;35782.758;0.0;0.0;0.0;0.0
ANTR2_HUMAN;ANTXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATS12_HUMAN;ADAMTS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;0.0;0.0;0.0;0.0;92279.76;133105.89;128465.52;116362.62
DEF1_HUMAN;DEFA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPC4_HUMAN;ARPC4;0.0;0.0;0.0;0.0;0.0;94779.57;113596.99;118545.37
CD81_HUMAN;CD81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPIS_HUMAN;TPI1;370118.2;229516.88;324320.62;292683.56;507512.6;786125.75;716578.6;842087.44
EIF3E_HUMAN;EIF3E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBRL2_HUMAN;GABARAPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;68563.82;0.0;0.0;70789.16;157624.05;108285.38;114007.66;237428.73
ACTB_HUMAN;ACTB;917977.56;367719.84;903729.1;676646.25;1354479.6;1651922.2;1653669.1;1582223.6
IF4A1_HUMAN;EIF4A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS20_HUMAN;RPS20;0.0;0.0;0.0;0.0;0.0;71795.75;0.0;0.0
PSA6_HUMAN;PSMA6;81528.4;0.0;0.0;62310.074;0.0;45350.918;0.0;74518.21
S10AA_HUMAN;S100A10;181490.5;0.0;0.0;259505.16;260662.31;464681.03;527155.75;630826.44
CDC42_HUMAN;CDC42;0.0;0.0;0.0;0.0;0.0;143475.4;99756.99;87830.28
DEST_HUMAN;DSTN;0.0;0.0;0.0;0.0;86355.125;143011.66;149297.7;261824.48
GMFB_HUMAN;GMFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB2A_HUMAN;RAB2A;0.0;0.0;0.0;0.0;0.0;105423.82;66125.125;96758.85
RAB5B_HUMAN;RAB5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D3_HUMAN;UBE2D3;76452.9;0.0;0.0;0.0;114229.5;146706.39;123401.95;213278.56
UBC12_HUMAN;UBE2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2K_HUMAN;UBE2K;0.0;0.0;0.0;0.0;79187.38;107161.836;76333.97;134413.97
UBE2N_HUMAN;UBE2N;76391.85;65584.91;0.0;77665.02;221249.44;335281.94;239521.14;338658.53
RAB14_HUMAN;RAB14;0.0;0.0;0.0;0.0;0.0;52273.445;0.0;0.0
ARP3_HUMAN;ACTR3;0.0;0.0;0.0;0.0;60071.496;57097.8;68813.74;58656.758
ARP2_HUMAN;ACTR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTZ_HUMAN;ACTR1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN2_HUMAN;COPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARF3_HUMAN;ARF3;0.0;0.0;0.0;0.0;0.0;90866.586;71963.45;0.0
ABCE1_HUMAN;ABCE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP1B_HUMAN;RAP1B;0.0;0.0;0.0;0.0;0.0;63546.098;47269.215;45141.6
RS3A_HUMAN;RPS3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL26_HUMAN;RPL26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME3_HUMAN;PSME3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL15_HUMAN;RPL15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGN_HUMAN;MAGOH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27_HUMAN;RPL27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VA0D1_HUMAN;ATP6V0D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHS_HUMAN;PCBD1;0.0;0.0;0.0;0.0;0.0;77487.75;0.0;0.0
RL37A_HUMAN;RPL37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOA_HUMAN;RHOA;0.0;0.0;0.0;0.0;0.0;119593.51;83686.0;99845.26
RND3_HUMAN;RND3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH10_HUMAN;HSPE1;0.0;167724.34;0.0;0.0;106626.37;151709.36;115879.77;129135.49
LYSC_HUMAN;LYZ;148183.98;0.0;0.0;0.0;0.0;0.0;0.0;108821.164
PFD3_HUMAN;VBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB1_HUMAN;STXBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2MG_HUMAN;B2M;1025618.56;549895.2;582439.0;1018068.4;3222294.0;1318940.4;1693498.2;1264399.2
TGFB2_HUMAN;TGFB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPC2_HUMAN;NPC2;123246.08;128733.65;0.0;152287.78;153203.89;140548.92;159152.97;182059.4
COPZ1_HUMAN;COPZ1;0.0;0.0;0.0;0.0;0.0;44733.94;0.0;69125.48
SUMO2_HUMAN;SUMO2;0.0;0.0;0.0;0.0;288374.97;420117.38;352458.16;375947.66
UFM1_HUMAN;UFM1;150314.98;95296.54;141389.3;220283.72;294948.03;790760.25;444228.28;459716.2
NTF2_HUMAN;NUTF2;0.0;0.0;0.0;0.0;0.0;74924.27;58531.473;0.0
HNRPK_HUMAN;HNRNPK;0.0;0.0;0.0;0.0;66617.36;101656.93;92897.125;95489.47
1433G_HUMAN;YWHAG;53931.68;67086.33;0.0;0.0;0.0;0.0;0.0;146090.05
RS7_HUMAN;RPS7;0.0;0.0;0.0;0.0;0.0;61472.31;65300.066;41391.34
PP1A_HUMAN;PPP1CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1B_HUMAN;PPP1CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS4_HUMAN;PSMC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS8_HUMAN;PSMC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS8_HUMAN;RPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15A_HUMAN;RPS15A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS16_HUMAN;RPS16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2G1_HUMAN;UBE2G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433E_HUMAN;YWHAE;63698.91;63960.453;73107.95;0.0;0.0;0.0;0.0;117270.21
RS14_HUMAN;RPS14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS23_HUMAN;RPS23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS18_HUMAN;RPS18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS29_HUMAN;RPS29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS13_HUMAN;RPS13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS11_HUMAN;RPS11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RUXE_HUMAN;SNRPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM3_HUMAN;LSM3;0.0;0.0;0.0;0.0;0.0;79554.234;51356.906;0.0
SMD1_HUMAN;SNRPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD2_HUMAN;SNRPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD3_HUMAN;SNRPD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB4_HUMAN;TMSB4X;264443.47;115417.58;81762.234;239717.66;887303.5;1172093.0;1222137.8;778900.94
ARF6_HUMAN;ARF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS10_HUMAN;PSMC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL7A_HUMAN;RPL7A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF1_HUMAN;ETF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNBP_HUMAN;CNBP;0.0;0.0;0.0;0.0;0.0;81665.18;72308.08;0.0
RS4X_HUMAN;RPS4X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2AB_HUMAN;PPP2CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL23A_HUMAN;RPL23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS6_HUMAN;RPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H4_HUMAN;H4C1;242685.92;113179.86;72466.31;124650.914;286878.4;235305.34;188365.05;232622.83
RAB1A_HUMAN;RAB1A;68865.54;0.0;0.0;75723.42;95676.55;186383.64;124192.28;163091.22
RAN_HUMAN;RAN;0.0;0.0;0.0;0.0;0.0;85727.516;46136.586;42128.684
RL23_HUMAN;RPL23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15_HUMAN;RPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS24_HUMAN;RPS24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS25_HUMAN;RPS25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS26_HUMAN;RPS26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS28_HUMAN;RPS28;0.0;0.0;0.0;0.0;173731.03;284768.5;399922.66;263260.8
RS30_HUMAN;FAU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB1_HUMAN;GNB1;0.0;0.0;0.0;0.0;0.0;48698.01;45337.0;0.0
RBX1_HUMAN;RBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB2_HUMAN;GNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL30_HUMAN;RPL30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL31_HUMAN;RPL31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10A_HUMAN;RPL10A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL32_HUMAN;RPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL11_HUMAN;RPL11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL8_HUMAN;RPL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIA_HUMAN;PPIA;229141.55;178843.23;303181.28;151533.69;405267.53;1245813.5;1138191.9;792054.6
FKB1A_HUMAN;FKBP1A;0.0;108139.32;195643.77;139363.69;306582.3;336425.06;235666.95;191396.14
RS27A_HUMAN;RPS27A;246653.56;133996.12;222308.11;210074.67;236283.53;827205.1;464485.34;528631.9
GRB2_HUMAN;GRB2;0.0;0.0;0.0;0.0;0.0;56069.273;53279.457;49440.156
TRA2B_HUMAN;TRA2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAC1_HUMAN;RAC1;0.0;0.0;0.0;0.0;0.0;142069.19;97098.39;0.0
AP2B1_HUMAN;AP2B1;0.0;0.0;0.0;0.0;0.0;78746.39;61386.64;83596.055
GNAS2_HUMAN;GNAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANB1_HUMAN;PPP3R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433Z_HUMAN;YWHAZ;153256.84;91901.97;323135.4;115600.21;139776.75;145197.81;166725.3;476657.3
2ABA_HUMAN;PPP2R2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO1_HUMAN;SUMO1;0.0;0.0;0.0;0.0;0.0;90630.61;0.0;0.0
DYL1_HUMAN;DYNLL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYLT1_HUMAN;DYNLT1;0.0;0.0;0.0;0.0;0.0;45040.926;41652.137;0.0
RL38_HUMAN;RPL38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS21_HUMAN;RPS21;0.0;0.0;0.0;0.0;0.0;137261.27;0.0;0.0
IF5A1_HUMAN;EIF5A;0.0;0.0;0.0;0.0;132116.2;255480.31;259931.67;240469.84
RACK1_HUMAN;RACK1;0.0;0.0;0.0;0.0;0.0;101888.46;89328.92;59353.93
ACTG_HUMAN;ACTG1;68858.04;68238.24;97337.016;76683.945;106043.625;144136.08;128236.86;104235.53
UBC9_HUMAN;UBE2I;0.0;0.0;0.0;0.0;0.0;0.0;90073.64;141721.05
TYB10_HUMAN;TMSB10;213622.86;39689.96;0.0;186882.3;414319.8;705785.56;702206.56;318304.5
PP2AA_HUMAN;PPP2CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YBOX1_HUMAN;YBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPM4_HUMAN;TPM4;184637.42;0.0;0.0;80687.71;292557.84;139383.25;121866.84;626159.25
ACTC_HUMAN;ACTC1;112563.83;0.0;0.0;0.0;110290.65;103340.8;94669.91;76454.125
UB2L3_HUMAN;UBE2L3;0.0;0.0;0.0;0.0;84048.36;176342.42;151797.55;194202.48
EF1A1_HUMAN;EEF1A1;123132.484;77298.28;100174.516;69985.76;96339.48;243093.75;208086.02;160107.22
TBA1B_HUMAN;TUBA1B;110219.66;69743.18;150947.25;115035.01;111780.68;121145.86;132239.48;117029.984
