Protein.ID;Gene;Ost_c_1111 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_dif_1111 MaxLFQ Intensity;Ost_dif_12 MaxLFQ Intensity;Ost_dif_20 MaxLFQ Intensity;Ost_dif_22 MaxLFQ Intensity
MCM2_HUMAN;MCM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSP3_HUMAN;THBS3;0.0;0.0;0.0;0.0;59443.02;94356.336;0.0;0.0
COMP_HUMAN;COMP;165117.92;0.0;109496.25;128925.39;439642.75;323727.34;190798.75;207334.9
YLPM1_HUMAN;YLPM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VEGFC_HUMAN;VEGFC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HINT1_HUMAN;HINT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIG1_HUMAN;RARRES1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP2_HUMAN;RANBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NTC_HUMAN;NT5C2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPS1_HUMAN;SEPHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SEPP1_HUMAN;SELENOP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GUAA_HUMAN;GMPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNMT_HUMAN;HNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP1_HUMAN;CRIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMP14_HUMAN;MMP14;179565.92;197220.38;132401.86;247779.14;108213.41;106534.164;98492.0;110942.99
GDIB_HUMAN;GDI2;0.0;0.0;150050.62;220776.3;0.0;0.0;102584.75;138414.64
EMD_HUMAN;EMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB8_HUMAN;SERPINB8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB9_HUMAN;SERPINB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERPH_HUMAN;SERPINH1;0.0;0.0;232832.52;180144.88;0.0;0.0;159478.97;100496.766
PDLI4_HUMAN;PDLIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F10A1_HUMAN;ST13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VASP_HUMAN;VASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYN2_HUMAN;DNM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP4A_HUMAN;NUDT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPT1_HUMAN;PPT1;0.0;0.0;0.0;105676.73;0.0;0.0;0.0;0.0
RL14_HUMAN;RPL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPQ_HUMAN;CCT8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPD_HUMAN;CCT4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANX11_HUMAN;ANXA11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAPOA_HUMAN;PAPOLA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5C_HUMAN;RAB5C;0.0;0.0;0.0;89851.83;0.0;0.0;0.0;0.0
RAB7A_HUMAN;RAB7A;0.0;0.0;107186.195;183845.02;0.0;0.0;105062.68;122182.6
PLCD1_HUMAN;PLCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAP1_HUMAN;DAP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DUS3_HUMAN;DUSP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAP31_HUMAN;BCAP31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPMT_HUMAN;TPMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC3_HUMAN;GPC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD7_HUMAN;PSMD7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D1_HUMAN;UBE2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPHM_HUMAN;SGSH;0.0;235304.78;0.0;0.0;0.0;0.0;0.0;111000.86
DYLT3_HUMAN;DYNLT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAMP7_HUMAN;VAMP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDGF_HUMAN;HDGF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LUM_HUMAN;LUM;526462.25;1372647.6;2490461.5;7928347.0;1118117.9;1142753.5;979156.94;2003235.6
PRELP_HUMAN;PRELP;0.0;0.0;0.0;170539.78;131169.1;137759.34;110697.336;166065.95
ROA3_HUMAN;HNRNPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6PGD_HUMAN;PGD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPM_HUMAN;HNRNPM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMA5_HUMAN;KPNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDS1_HUMAN;RAP1GDS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPAB3_HUMAN;POLR2H;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIR1_HUMAN;ARHGDIA;0.0;0.0;177600.06;458716.47;80391.22;0.0;201548.94;152654.45
AGFG1_HUMAN;AGFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPF_HUMAN;HNRNPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIDA_HUMAN;RIDA;0.0;0.0;64319.85;88825.945;0.0;0.0;0.0;0.0
HXK2_HUMAN;HK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFNA5_HUMAN;EFNA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM12_HUMAN;MRPL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STC1_HUMAN;STC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDST1_HUMAN;NDST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THOP1_HUMAN;THOP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAZA1_HUMAN;CAPZA1;0.0;0.0;82022.516;109727.945;0.0;0.0;65598.75;73300.92
HMGA2_HUMAN;HMGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRIP2_HUMAN;CRIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BIEA_HUMAN;BLVRA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXTP_HUMAN;SLC25A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFP1_HUMAN;ARFIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACLY_HUMAN;ACLY;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAP11_HUMAN;METAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MVD1_HUMAN;MVD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTB2_HUMAN;RABGGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB_HUMAN;COPB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPA_HUMAN;COPA;0.0;0.0;51835.305;0.0;0.0;0.0;0.0;0.0
CATC_HUMAN;CTSC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP2S1_HUMAN;AP2S1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTTG_HUMAN;PTTG1IP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMTN_HUMAN;SMTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOT1_HUMAN;SLC16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IST1_HUMAN;IST1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SC24C_HUMAN;SEC24C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICLN_HUMAN;CLNS1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYRC_HUMAN;RARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA2D1_HUMAN;CACNA2D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYYC_HUMAN;YARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP14_HUMAN;USP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAT1_HUMAN;BCAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT1B3_HUMAN;ATP1B3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23A_HUMAN;RAD23A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RD23B_HUMAN;RAD23B;0.0;0.0;61885.332;95575.9;0.0;0.0;82313.59;87257.56
EPHA5_HUMAN;EPHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB4_HUMAN;EPHB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHA4_HUMAN;EPHA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANAG_HUMAN;NAGLU;0.0;0.0;122874.7;187434.78;92980.14;0.0;127471.62;180057.64
GALC_HUMAN;GALC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAD2_HUMAN;AK2;0.0;0.0;51457.168;49929.31;0.0;0.0;0.0;0.0
GAS1_HUMAN;GAS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P5CS_HUMAN;ALDH18A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNAA_HUMAN;NAPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLUR1_HUMAN;SLURP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFAP2_HUMAN;MFAP2;0.0;0.0;71587.06;87561.84;161195.66;0.0;117618.89;147586.02
PSMD4_HUMAN;PSMD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLTP_HUMAN;PLTP;0.0;0.0;165802.06;279631.4;138079.38;126643.76;0.0;177285.58
XPO2_HUMAN;CSE1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TERA_HUMAN;VCP;144291.34;229576.8;0.0;94718.19;129446.08;137594.33;0.0;0.0
MFAP4_HUMAN;MFAP4;0.0;0.0;52367.934;0.0;0.0;0.0;66508.414;214188.45
MANF_HUMAN;MANF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NP1L1_HUMAN;NAP1L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADK_HUMAN;ADK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DSRAD_HUMAN;ADAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMB2_HUMAN;LAMB2;123016.695;0.0;129043.164;170150.77;135986.58;217982.52;125946.0;225940.14
CADH4_HUMAN;CDH4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADH6_HUMAN;CDH6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAD11_HUMAN;CDH11;110275.336;144222.27;91670.86;168378.08;121737.555;171420.92;119842.14;139474.11
CAD13_HUMAN;CDH13;0.0;324102.66;159899.6;252069.16;121027.17;209238.81;152200.16;126337.81
SEC13_HUMAN;SEC13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA_HUMAN;NPEPPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH2_HUMAN;HNRNPH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCOT1_HUMAN;OXCT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO3_HUMAN;SUMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3B_HUMAN;EIF3B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BID_HUMAN;BID;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GFRA1_HUMAN;GFRA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYMC_HUMAN;MARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA1_HUMAN;ITGA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF6_HUMAN;EIF6;0.0;0.0;0.0;68263.74;0.0;0.0;0.0;73492.69
NETR_HUMAN;PRSS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL3_HUMAN;LOXL3;0.0;0.0;0.0;60244.086;0.0;0.0;0.0;98193.9
ANTR2_HUMAN;ANTXR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATS12_HUMAN;ADAMTS12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTPN_HUMAN;MTPN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEF1_HUMAN;DEFA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARPC4_HUMAN;ARPC4;0.0;0.0;94008.375;231932.77;0.0;0.0;86430.09;98950.79
CD81_HUMAN;CD81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPIS_HUMAN;TPI1;292376.7;422425.66;360954.1;469802.6;154718.19;271865.03;241693.36;228542.88
EIF3E_HUMAN;EIF3E;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP4C_HUMAN;PPP4C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBRL2_HUMAN;GABARAPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYL6_HUMAN;MYL6;0.0;152316.94;95420.33;249472.39;97445.56;162771.11;123743.62;103601.74
ACTB_HUMAN;ACTB;1065614.6;1197108.5;916120.25;2680879.5;544542.4;855219.06;945493.0;921961.5
IF4A1_HUMAN;EIF4A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS20_HUMAN;RPS20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA6_HUMAN;PSMA6;0.0;0.0;77636.93;100568.33;0.0;0.0;53286.797;77959.375
S10AA_HUMAN;S100A10;0.0;0.0;0.0;314198.53;0.0;0.0;115983.15;142310.64
CDC42_HUMAN;CDC42;0.0;0.0;54039.176;109576.14;0.0;0.0;0.0;0.0
DEST_HUMAN;DSTN;0.0;0.0;77984.625;143091.89;67833.24;0.0;109188.31;74317.15
GMFB_HUMAN;GMFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB2A_HUMAN;RAB2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5B_HUMAN;RAB5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB10_HUMAN;RAB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UB2D3_HUMAN;UBE2D3;0.0;0.0;103222.85;155445.95;0.0;0.0;92358.9;0.0
UBC12_HUMAN;UBE2M;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2K_HUMAN;UBE2K;0.0;0.0;52277.03;89282.12;0.0;0.0;55853.086;52362.332
UBE2N_HUMAN;UBE2N;0.0;0.0;74501.06;186935.61;0.0;0.0;85874.836;80172.22
RAB14_HUMAN;RAB14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARP3_HUMAN;ACTR3;0.0;0.0;68542.35;83039.195;0.0;0.0;51490.258;75841.62
ARP2_HUMAN;ACTR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTZ_HUMAN;ACTR1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN2_HUMAN;COPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARF3_HUMAN;ARF3;0.0;0.0;0.0;100992.93;0.0;0.0;0.0;0.0
ABCE1_HUMAN;ABCE1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP1B_HUMAN;RAP1B;0.0;0.0;0.0;60361.387;0.0;0.0;0.0;0.0
RS3A_HUMAN;RPS3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL26_HUMAN;RPL26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME3_HUMAN;PSME3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL15_HUMAN;RPL15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGN_HUMAN;MAGOH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27_HUMAN;RPL27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VA0D1_HUMAN;ATP6V0D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHS_HUMAN;PCBD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL37A_HUMAN;RPL37A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHOA_HUMAN;RHOA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RND3_HUMAN;RND3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH10_HUMAN;HSPE1;0.0;0.0;0.0;166338.98;0.0;0.0;0.0;0.0
LYSC_HUMAN;LYZ;0.0;0.0;0.0;0.0;0.0;230025.1;0.0;79297.305
PFD3_HUMAN;VBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STXB1_HUMAN;STXBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B2MG_HUMAN;B2M;958190.06;2318816.5;1438708.0;3426947.2;1161535.4;1886966.1;1389536.9;1074922.4
TGFB2_HUMAN;TGFB2;0.0;158186.77;0.0;0.0;0.0;0.0;0.0;0.0
NPC2_HUMAN;NPC2;347772.72;0.0;244186.89;415352.25;213959.14;210915.19;253264.48;240152.34
COPZ1_HUMAN;COPZ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO2_HUMAN;SUMO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFM1_HUMAN;UFM1;0.0;0.0;224235.47;238947.81;0.0;0.0;107306.85;120770.46
NTF2_HUMAN;NUTF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRPK_HUMAN;HNRNPK;0.0;0.0;0.0;100004.1;0.0;0.0;0.0;0.0
1433G_HUMAN;YWHAG;175427.81;224485.75;66087.766;78780.484;92219.3;133398.53;0.0;0.0
RS7_HUMAN;RPS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1A_HUMAN;PPP1CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1B_HUMAN;PPP1CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS4_HUMAN;PSMC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS8_HUMAN;PSMC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS8_HUMAN;RPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15A_HUMAN;RPS15A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS16_HUMAN;RPS16;0.0;0.0;73068.7;0.0;0.0;0.0;0.0;0.0
UB2G1_HUMAN;UBE2G1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433E_HUMAN;YWHAE;147338.72;307597.3;74769.234;118931.99;120861.4;161813.31;0.0;117692.41
RS14_HUMAN;RPS14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS23_HUMAN;RPS23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS18_HUMAN;RPS18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS29_HUMAN;RPS29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS13_HUMAN;RPS13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS11_HUMAN;RPS11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RUXE_HUMAN;SNRPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LSM3_HUMAN;LSM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD1_HUMAN;SNRPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD2_HUMAN;SNRPD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMD3_HUMAN;SNRPD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB4_HUMAN;TMSB4X;394479.75;592518.75;314220.12;737120.2;233363.6;339860.9;274861.62;319481.8
ARF6_HUMAN;ARF6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS10_HUMAN;PSMC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL7A_HUMAN;RPL7A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERF1_HUMAN;ETF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNBP_HUMAN;CNBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS4X_HUMAN;RPS4X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP2AB_HUMAN;PPP2CB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL23A_HUMAN;RPL23A;0.0;0.0;0.0;49638.24;0.0;0.0;0.0;0.0
RS6_HUMAN;RPS6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
H4_HUMAN;H4C1;0.0;0.0;308588.66;684108.4;0.0;140005.28;82353.96;280467.38
RAB1A_HUMAN;RAB1A;0.0;0.0;65310.875;144251.02;0.0;0.0;85434.52;87796.89
RAN_HUMAN;RAN;0.0;69565.17;0.0;0.0;0.0;0.0;0.0;0.0
RL23_HUMAN;RPL23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS15_HUMAN;RPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS24_HUMAN;RPS24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS25_HUMAN;RPS25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS26_HUMAN;RPS26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS28_HUMAN;RPS28;0.0;0.0;0.0;130471.88;0.0;0.0;0.0;0.0
RS30_HUMAN;FAU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB1_HUMAN;GNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBX1_HUMAN;RBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB2_HUMAN;GNB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL30_HUMAN;RPL30;0.0;0.0;58160.293;0.0;0.0;0.0;0.0;0.0
RL31_HUMAN;RPL31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10A_HUMAN;RPL10A;0.0;0.0;0.0;182045.98;0.0;0.0;0.0;88076.88
RL32_HUMAN;RPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL11_HUMAN;RPL11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL8_HUMAN;RPL8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIA_HUMAN;PPIA;318610.28;0.0;351771.1;468590.16;196978.36;271868.25;232569.1;192492.44
FKB1A_HUMAN;FKBP1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS27A_HUMAN;RPS27A;247975.67;497490.56;227506.98;444014.3;131267.75;156781.94;102148.32;159120.92
GRB2_HUMAN;GRB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRA2B_HUMAN;TRA2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAC1_HUMAN;RAC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP2B1_HUMAN;AP2B1;0.0;0.0;0.0;68886.11;0.0;0.0;0.0;0.0
GNAS2_HUMAN;GNAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANB1_HUMAN;PPP3R1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433Z_HUMAN;YWHAZ;210668.83;537288.1;194472.22;373748.6;121137.02;226393.08;109389.375;147490.1
2ABA_HUMAN;PPP2R2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMO1_HUMAN;SUMO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYL1_HUMAN;DYNLL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYLT1_HUMAN;DYNLT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL38_HUMAN;RPL38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS21_HUMAN;RPS21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF5A1_HUMAN;EIF5A;0.0;0.0;94763.48;152612.42;0.0;0.0;0.0;107096.055
RACK1_HUMAN;RACK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTG_HUMAN;ACTG1;0.0;0.0;90406.04;190965.03;0.0;0.0;140974.77;105294.58
UBC9_HUMAN;UBE2I;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TYB10_HUMAN;TMSB10;296298.88;316633.9;185076.55;357520.53;200930.42;211304.38;233632.38;249921.77
PP2AA_HUMAN;PPP2CA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YBOX1_HUMAN;YBX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPM4_HUMAN;TPM4;237915.05;302376.0;110175.08;188710.52;145671.02;170955.83;158003.14;142458.58
ACTC_HUMAN;ACTC1;0.0;0.0;64274.777;152385.97;0.0;0.0;132164.42;94066.96
UB2L3_HUMAN;UBE2L3;0.0;0.0;92359.42;116147.695;0.0;0.0;0.0;0.0
EF1A1_HUMAN;EEF1A1;195629.84;295500.97;84877.086;285228.88;68665.76;145608.81;94144.48;129971.664
TBA1B_HUMAN;TUBA1B;123218.125;0.0;92363.984;264278.03;0.0;98888.29;145806.34;122225.305
TBB4B_HUMAN;TUBB4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PA1B2_HUMAN;PAFAH1B2;0.0;0.0;59625.59;129439.8;0.0;0.0;0.0;0.0
H31_HUMAN;H3C1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBB_HUMAN;HBB;0.0;0.0;420806.47;1735298.4;186026.3;0.0;507298.47;427942.25
NOMO3_HUMAN;NOMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBG1_HUMAN;HBG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBA_HUMAN;HBA1;0.0;0.0;117109.336;226015.62;83025.97;92816.85;98174.61;107269.46
IGBP1_HUMAN;IGBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHPS1_HUMAN;SIRPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERB_HUMAN;PSPH;0.0;0.0;20730.56;0.0;0.0;0.0;0.0;0.0
TCPB_HUMAN;CCT2;0.0;0.0;0.0;80340.09;0.0;53484.242;0.0;0.0
